fund_code,认知能力,配置选择能力,风险应对能力,风险转化能力,交易执行能力,综合能力,ff5_alpha
15491,0.06521585900983928,0.4677496242743145,0.6048045529205236,-0.9055007916881045,-1.1767346641658785,-0.18889308392986115,0.014906590746613501
15576,0.494510661567068,0.15902950681758346,0.7726308479272501,-0.6770149915873981,0.16682008553683314,0.18319522205226735,0.0211127498701492
15585,0.509852495819303,1.775501256528822,0.40509882582261336,-0.5502892974115795,0.6798032712351264,0.563993310398857,0.0249578528084393
15967,0.768028938380609,1.3125301039693502,0.8722685384821858,-0.0672853506270082,0.20590406124896254,0.6182892582908199,0.0565348921788293
16262,-0.12310964403866578,0.9264517958258143,0.19562217815031702,-1.4746552977841316,1.0566335898229182,0.11618852439525043,-0.0107972839898921
16263,1.1731259975402202,0.5340733021637711,0.37888833776355113,-1.1430650388395376,0.5372038199117213,0.2960452837079452,0.0294196069798011
16370,0.5275745075122025,-0.02012872258193149,1.087586625930188,-1.841604383625757,0.32870526713606196,0.0164266588741528,0.0681315774726532
16371,0.5294730940949458,-0.009876736076926906,1.0920330451812328,-1.8632096416892712,0.32870526713606196,0.015425005729208508,0.0667092488602562
16461,0.2851724989889538,-0.2007737801992527,0.5124857874039239,0.49102682427187244,0.3545234300786807,0.2884869521088357,0.0877495305333372
16500,0.008752717115658878,2.7530952351942837,0.5678451220805526,0.32662436189433225,0.6136628876888304,0.8539960647947314,0.0801711827599117
16501,-0.10404580618288978,2.753418940849204,0.5690797199692261,0.2889167958532579,0.6136628876888304,0.8242065076355256,0.0791686359875081
16579,0.22331060798688174,-0.03768662443679317,1.3321873181554136,0.22948171958218908,-1.110966942783727,0.12726521570079283,0.1050024973879302
16721,1.8930961561270123,2.6328408264872474,2.4054591538836334,1.8085510900719755,0.5792513452484217,1.863839714363658,
16772,-0.9322700508392989,-0.7327234805229441,0.3588738161994515,-1.5334933083105764,0.487440320170578,-0.470434540660558,-0.0082806088335663
16773,-0.9335994455332411,-0.7327234805229441,0.3593269492929019,-1.6096541191942029,0.487440320170578,-0.48584195515738166,-0.009706816014472501
16780,0.1282703596400443,0.6315643420719762,0.20833478724828625,-0.521709143584685,1.1146947626687493,0.3122310216088742,0.0502213518879331
17102,0.5150499869894949,1.022809010245555,1.1146307922184586,1.024891449540338,0.6577299516842144,0.8670222381356123,0.0514558376894871
17103,0.5302839320851575,1.04315476209541,1.1174192561824705,0.9713968003238411,0.6577299516842144,0.8639969404742189,0.0500000717303992
17234,1.3601120262905324,-0.4740486290161832,3.193420595282718,3.482691148265471,-1.948385623521079,1.122757903460292,
17612,0.4768686576412419,0.8512985086522139,1.4324759895045347,-0.01603657372886136,0.5871919009595984,0.6663596966057455,0.0271905523581855
17732,0.33585320732281365,-0.43885207277543975,0.07187846386339031,-1.0208977479091201,0.3102016805395833,-0.1483632937917545,-0.0046144111952952
17811,0.40158147395630917,2.153129016103924,1.1762019087770947,0.04005907504554737,1.0407757584527264,0.9623494464671204,0.0178963362904939
17876,-0.303066014454049,0.5388234180997351,-0.007337437529806395,-0.9981003147387671,0.5195881428777109,-0.05001844114903531,-0.0309239218694993
17927,0.1385458493138926,0.9743907270367586,0.09370248785003477,-0.2118825153225901,-0.29353415902634516,0.14024447797035014,0.0144793789489508
18291,0.6894425711260652,-0.4495927045567423,0.25589621310234467,-1.435713047205794,-0.16728182254947,-0.22144975801671926,-0.029112702035322298
18325,0.6050538820012306,1.4588314846145454,1.3251412012833146,-0.9083553563395436,0.13759961792800968,0.5236541658975113,0.0255998446267078
18326,0.604796846205939,1.4564198418824756,1.323926263675322,-0.9363032121176559,0.13759961792800968,0.5172878715148179,0.0246578002272414
18358,-0.5115587954457219,0.4789218035158198,0.5798747783240272,-0.7363792351380735,-0.6049606257360787,-0.1588204148960054,-0.0070716751824976
18359,-0.512740333556821,0.4789218035158198,0.5802970302070309,-0.7704432959069353,-0.6049606257360787,-0.16578508429539685,-0.007997881726106
18956,1.052934994275338,1.4231474060582892,2.0740051627967486,2.5572565096479507,0.4871918096628788,1.5189071764882411,0.0541269883987781
18957,1.2412736382662122,1.4227427680159959,2.0957986001021274,2.5027877710233963,0.4871918096628788,1.5499589174141222,0.0526382054293659
19018,0.6583650330153492,0.9605842495285122,1.5273187751701784,3.3992286674325976,0.0698628960949037,1.3230719242483082,0.0331326593873025
19032,0.3358346772168892,-0.3257016957514968,1.0039874140669698,0.9802829396158383,0.7603420311583837,0.5509490732613168,-0.0132565206267568
19034,0.04233139035497607,0.033912850830085155,1.1433606490619344,1.6779343014154027,0.6306597448265951,0.7056397872977986,0.009812749504277
19426,0.3622543748281678,1.4015158217262258,1.51815397177293,2.344426234763692,-0.2822493582871667,1.0688202089607697,
19427,0.3607544995000248,1.4015158217262258,1.518119517751879,2.2972181215562446,-0.2822493582871667,1.0590717204494415,
19571,0.6047885250316751,1.5423568207516631,1.1527966623376997,0.5239959050886571,1.018951830229934,0.9685779486879259,0.0415013747595741
19829,1.3101026693748434,0.9845668199032511,1.9527213222661262,2.1280089063760714,0.5582020745561311,1.3867203584952847,
19830,1.3084855598277114,0.9845668199032511,1.9437802029166598,2.0491004049845376,0.5582020745561311,1.3688270124376583,
19925,-0.0561100694220078,1.3747957541198017,1.2687484027564446,2.6318700349117097,0.6735108964341503,1.1785630037600197,0.028976127441233
20018,-0.2747671271052917,-0.5269200977266959,-0.6610171264401261,-0.16827803838877267,-0.5247016656060707,-0.4311368110533914,0.0031596235756425
20469,0.6776819822611954,2.3568488706506527,0.6787610633242676,2.5872048623069817,0.831061603297029,1.4263116763680252,
20470,0.6744556016773308,2.3568488706506527,0.6758127010775309,2.5375454991178588,0.831061603297029,1.4151448551640804,
21179,1.2277932854983966,-0.13669451488446516,1.0568978815745038,1.2954439475974713,-0.8273894454738776,0.5232102308624058,
21180,1.226979158364663,-0.13669451488446516,1.0511596286685942,1.2234453458055148,-0.8273894454738776,0.5075000344960859,
21382,-0.7852934776777133,0.7981533406578067,1.6906614137022624,1.9240472090676453,-3.3725474640267774,0.05100420434464477,
21383,-0.7852934776777133,0.7981533406578067,1.6846955114689173,1.8640700597708095,-3.3725474640267774,0.03781559403860859,
21510,-0.327789303261345,2.734978683264999,1.7937319073981415,3.7022660265683083,0.4704526189041743,1.6747279865748557,
21511,-0.3278296599158525,2.734978683264999,1.793099193608212,3.6916449056954934,0.4704526189041743,1.6724691483114054,
21523,0.35942210887687764,0.4499047092987397,3.10021435967189,0.44614613991866686,-0.09507079147300994,0.8521233052586329,
21528,0.4888274559918034,0.36069534199898184,3.1414080199449437,0.5947707523189528,-0.5521712886890514,0.8067060563131261,
21593,1.251679050550762,1.8169654220564007,2.529948987209743,1.6720515698256797,0.11031411176983108,1.4761918282824833,
21594,1.251353602292784,1.8169654220564007,2.525611818039609,1.6122367754628533,0.11031411176983108,1.4632963459242956,
21626,2.075717898292258,2.555463419343876,2.6888641871049566,3.145067388223391,0.2882696041411789,2.150676499421132,
21627,2.075717898292258,2.555463419343876,2.6911861405842603,3.0782096744767564,0.2882696041411789,2.137769347367666,
21792,1.2793704316261532,0.9265228428451535,2.4183765791115155,0.6953777682633319,-1.2680884978153109,0.8103118248061687,
21793,1.2805406880225503,0.9265228428451535,2.412788397571709,0.680627262385062,-1.2680884978153109,0.8064781386018328,
22364,-0.476982675394715,0.743792096844506,3.4667518171682077,3.578584940837593,-0.23374075129022537,1.4156810856330733,
22365,-0.4098632003630535,0.8256048931705555,3.485976650729851,3.578584940837593,-0.23374075129022537,1.449312506616944,
22368,1.3601120262905324,-0.4577902222144445,3.1930226955776515,3.473180425843937,-1.948385623521079,1.1240278603953195,
22709,1.9076270219497646,-0.5887145606762691,2.9571720434782156,1.912599008992462,0.9551552959319255,1.42876776193522,
22735,-0.10189749634595058,0.17665163953308619,1.9316757638762496,1.3558125595997708,0.3633017415303481,0.7451088416387008,
22740,-0.33842914744811314,-0.013156731537708865,1.7281903510498797,1.6655048346073178,0.17623127157508348,0.6436681156492917,
23397,1.15311136920793,2.6539304505587586,0.5328460945639076,1.1928425712065343,1.4124423019142727,1.3890345574902807,
23398,1.1505261552548833,2.6539304505587586,0.5328460945639076,1.1514978327517436,1.4124423019142727,1.3802485670087132,
23451,0.07489265539449472,0.38965434383945535,1.3080124948370762,3.258436486217232,-0.06707986565357087,0.9927832229269375,
23452,0.07489265539449472,0.3662682307589432,1.2898365672432068,3.2188858910211566,-0.06707986565357087,0.9765606957528462,
24052,2.7796958041264306,1.4122344749501583,2.4224380378446417,,,2.2047894389737435,
24053,2.7796958041264306,1.4122344749501583,2.4224380378446417,,,2.2047894389737435,
24459,0.5341381803255942,0.9686105678652763,2.1770837476536093,,,1.22661083194816,
24460,0.67471743145037,1.0044349896205267,2.013406936035755,,,1.2308531190355505,
24592,1.0976140485758052,1.3349548515310494,2.1342574409190638,,,1.5222754470086395,
24593,1.0976140485758052,1.3349548515310494,2.1342574409190638,,,1.5222754470086395,
40001,-0.5594027442267167,-0.3276463219211667,-0.8287444509462936,-0.4234994755079237,0.06823346422337168,-0.41421190567574584,-0.0172805000692208
40008,0.043414622346425125,-1.1893142365242428,-0.7892632961107016,-0.5913720343540664,-0.10788055670813376,-0.5268831002701438,-0.0035578487745378
40011,-0.12722694212741092,-1.0211655364445587,-0.7563108733249453,0.012074903217842478,-0.06299750104991403,-0.39112518994579726,0.0139115577055662
40016,0.06505794308528881,-0.7178410776968638,-0.8931555645419862,-0.5558340604458002,-0.17616334421013363,-0.45558722076189906,0.0032326463126066
40025,0.1886674642677827,0.3362947044206804,-0.5615221377831299,0.4051161829870156,-0.22925794990744972,0.027859652796979835,0.039184829129205
50004,-0.713595230079914,-0.69942219265285,-0.7229607248960574,-1.0918291488792482,-0.5648704965622267,-0.7585355586140592,-0.0092075627421238
50009,-0.2224023050662913,0.2133724355610834,-0.3781885038830194,-0.2688349756117887,0.5246959751667729,-0.026271474766648616,0.0202013952430042
50010,-0.011583180961401415,0.317765713933606,-0.3597431640907415,-0.03256203440385402,0.20069752695638543,0.022914972286798896,0.027820198895801205
70027,-0.3440779610802506,-0.5043823190706362,-1.0447055582149058,0.25430559512960066,0.006735693324458003,-0.3264249099823468,0.0077917537873947
100022,-0.023828951497397555,-0.5596064600359318,-0.5831867475526746,0.4156642160361794,-0.4249544956224439,-0.23518248773445372,0.0341793454959827
100039,-0.0023788762419746645,-0.7244527030734609,-0.29890272623907066,0.3429502318306816,-0.948161812092791,-0.3261891771633231,0.0396155899339657
100060,-0.22113326725193064,-0.6368677954595405,-0.13516346516605038,-0.5283350825417216,-1.0113035289787105,-0.5065606278795907,0.011406094362416
110002,-0.29431846489753954,-0.5698860593929651,-0.6436068447825979,-0.49115383845103294,-0.4442410987755877,-0.48864126125994467,0.0115220125675258
110005,-0.9236398478219638,-0.09618530935573602,-0.6779121133859758,-0.2587336983863557,0.4343812003561277,-0.3044179537187808,-0.0011515418666785
110009,-0.3394530511923245,-0.9047039879604306,-0.7152599785943172,0.2781562158198862,-0.2209600854664846,-0.38044417747873416,0.0184293759990863
110013,-0.3685186592311636,-0.4746958605938527,-0.6762107114639888,0.30106500741962955,-0.011863891252332559,-0.24604482302434164,0.0271434514639283
110015,-0.926570008652287,-0.7234415414586515,-0.7811642166789985,-0.5248414805990061,0.03989021271803472,-0.5832254069341817,0.0053530805462573
110025,0.03518702410637023,0.23103678320385115,-0.6277475613290644,0.5271604875579343,0.07355864780747662,0.04783907626931359,0.027864797554559
110029,-0.45366092876630293,-0.16435550730553036,-0.3888189850310015,0.1231118267738328,-0.27819748614031714,-0.23238421609386384,0.029396937715594398
112002,-0.527416310316196,-0.8972224439995957,-0.1707318697004525,-0.6681633707762269,0.7346988206191547,-0.30576703483466333,-0.0040890008825705
121003,0.05982977276149651,-1.3630882807545999,-1.0105953958516258,-0.040669672652232224,-0.700106032009568,-0.610925921701306,0.014103320896554
150968,-0.08308284930939908,0.04387756918961143,-0.6978218109904825,-0.17770566129237056,0.4497851283041401,-0.0929895248197001,0.0063901490719702
151001,-0.2434083235169528,0.10464841452116551,-0.8378165017810134,-0.03188946759193367,0.4084464694161668,-0.12000388179051351,0.020944187663494
160220,-0.25679587067933657,-0.6846277678333195,-0.7577188604217389,0.6872864751015136,0.5445546149507297,-0.09346028177643033,0.0215293812878744
160226,-0.07244372503372282,-0.6145028739846804,-0.70196578796984,0.4460536098628097,0.5339191906657023,-0.08178791729194626,0.0187155540751519
160605,-0.3536926192855583,0.09727647845480797,-0.8483999533110191,-0.45030874053126074,0.44183428686377185,-0.22265810956185167,0.0087479175098927
161606,-0.7804819101025677,-0.2956000243543435,-0.9324227751405652,-0.8595207797323768,-0.6008819060485364,-0.6937814790756779,-0.002619648951114
161810,-0.22243815617801238,0.6114337487227404,-1.039049495732655,-0.06381570315770219,0.3108486994953286,-0.08060418137006015,0.0168922389943519
161903,0.15562787457294797,0.5155630961940165,-0.4984235519078215,-0.19309745914757137,0.12611264145802603,0.02115652023391954,0.0275514530938881
162006,0.04432699654701483,-0.5437031116043367,-0.7445851536005239,0.027893382771915137,-0.127320504288561,-0.26867767803489834,0.0188821961144666
162201,0.2372594099691224,0.5380879111493303,0.4014737046469317,-0.05053934898953636,-0.6595163811448207,0.09335305912620548,0.0502770818404164
162204,-0.4409394056905217,-0.5686537664778123,-0.7107481665153581,0.4509371067072511,0.20848015522659186,-0.21218481534996983,0.0316995762058078
162209,-0.0877073363509423,-0.6982124912024796,-0.8743749823084094,0.27092321128228475,-0.16295394444975408,-0.31046510860586013,0.0221937192037071
162214,0.41311808576084613,0.6411853289259688,-0.57554292242047,-0.7902537865607552,0.048878091320102124,-0.05252304059486164,0.0074337578342797
162703,-0.4794159563839796,0.09210134179014623,-0.8043322989389827,-0.7139833376481244,0.7005842159850915,-0.24100920703916978,0.0009411182260391
163402,-0.25917365377978663,-0.19247487528750168,-1.0587919375684993,-0.3976054669344364,0.34715259719578945,-0.3121786672748869,-0.0092441828350206
163406,-0.3733684647655527,-0.3507428310709012,-0.8127879998501009,0.14759387281314226,0.49177412695846845,-0.17950625918298882,0.008024389447008
163411,-0.047154648992872306,-0.8165696775402268,-0.8513536385467029,-0.33032777745112635,-0.7446335158039117,-0.558007851666968,0.0086085892709604
163412,-0.09166998638014151,-0.4636193755030616,-0.8712341876882559,-0.5131288968119933,0.1616733352844623,-0.35559582221979796,-0.0059036053707492
166001,-0.6373394473991641,-0.5761264850535585,-0.7931276733517082,-0.07811494748774211,-0.3670761404158277,-0.49035693874160013,0.0174736257614912
166005,-0.3744884764178842,-0.6007148490982612,-1.077548992734433,0.3186062995922228,0.3955808131328121,-0.26771304110510874,-0.0073778552503251
168002,0.4636861642034787,-0.4702637341162116,-0.5392066218904044,-0.42236389066314106,-1.222124490906912,-0.438054514674638,0.0010479820086009
168401,0.6789533054600325,-0.42560167997483744,0.046104266830411245,0.2134573657198997,-0.3990288519271977,0.02277688122166166,0.0428544835933719
180031,-0.046833660944463895,0.3719309400113083,-0.5275594469516662,-0.25974450415698835,-0.3096657539007467,-0.15437448518851138,0.01935842827713
200012,-0.014458591060309854,-0.4807448532155748,-0.6279728645538882,-0.11836701208980284,-0.582987391635718,-0.36490614251105874,0.0162667878316607
202001,-0.13607558608885104,-1.061606185708302,-0.9410871786298162,-0.3462301527787015,-0.16853140822335538,-0.5307061022858052,0.0176269100355215
202002,-0.26343105349754203,-1.0695360898477508,-0.9428416415974701,-0.32765509208836696,-0.17770112891609235,-0.5562330011894445,0.0177863851832164
202027,0.05069386290955593,0.20442808958173214,-0.697710467379538,0.3981903693102096,-0.5996576090616658,-0.1288111509279412,0.019875880700393096
206009,-0.34162623964146976,-0.5197675396514325,-0.7191629824008228,-0.5837109429876502,0.011463918681271501,-0.43056075720002074,-0.0017978594095414
210004,-0.3554253801037293,-0.9672367642922253,-0.7889314863616352,0.26271704410704744,-0.2457768275394066,-0.41893068283798984,0.0138753199974936
210008,-0.30581473896369593,0.45542545022662695,-0.7083764910156891,-0.20244989440154568,-0.9434181910682733,-0.3409267730445154,0.0310330238824803
213003,-0.36662562065011817,0.04731179093688989,-0.5157696187759525,0.03502746895365289,0.42539204774285744,-0.07493278635853409,0.0277033758138753
213008,-0.3058279387600087,0.1768985171960588,-0.7542969774459253,-0.10569489268670447,0.19938193893812933,-0.1579078705516901,-0.0051897829796335
240005,-0.3625426175017039,-0.6387935001461096,-1.0939623855714813,-0.604243553947822,-1.0732561811955539,-0.7545596476725341,-0.016338233755577
240011,0.4513734022454964,-0.4852899991519559,-0.2574659969088873,0.19430778757282566,-0.698916836139296,-0.15919832847636345,0.0193172142471625
240017,0.04618234990825118,-0.6829261071415016,-0.46260073186721395,0.0101457861441732,-0.632137880929913,-0.3442673167772409,0.0196279450855713
240022,0.129065594185364,0.5768328119780427,-0.9146818785974206,0.8391299952736562,0.3315447797600179,0.19237826051993206,0.0437645064232315
257020,-0.43001094940222745,-0.11101264346472167,-0.7215425582846489,0.1616521583737554,0.16423618770972054,-0.18733556101362442,0.0125890009219668
257030,0.024335404752688194,-0.22810334766229062,-0.6108462496248921,0.3557429938329993,0.1182486114934519,-0.06812451744160866,0.0118877429730779
257070,0.20621121119901725,0.9874132783296838,-0.2611161705269825,-0.30746316206523466,-0.26139364440792007,0.0727303025057128,0.0407229905079369
260112,-0.2147351972407239,-0.5883714924873295,-1.2024334206243505,1.3754629525372186,0.3375663304056164,-0.058502165481913795,0.0260533392953554
260117,0.21589390306874973,-0.1399171096493782,-0.8058947107115856,0.2407585797926215,-0.1820541959788274,-0.134242706695684,0.0261015436174069
270028,-0.18549084944806532,0.20476704885787955,-0.4988594234572292,0.10061436019061203,0.27437839373235856,-0.020918094024888877,0.027105645949099803
290008,0.4416055579603504,0.2119389215497334,-0.5073477167999653,-0.6954933159173041,-0.8365494918848002,-0.27716920901839714,-0.0146476816231972
290014,-0.32316282340561114,0.23910882502022898,-0.4863039613607412,-0.7023318165831273,-0.4875906297969355,-0.35205608122523724,-0.0353852167729276
310358,-0.06469407488788467,-0.26714090262978407,-0.5640653427629959,-0.038450949948974196,0.10766763600563145,-0.1653367268448015,0.0191640364870465
320005,-0.7205207737038365,-0.5542174257629687,-0.894887501438245,0.45918928595752734,-0.5238620952237114,-0.4468597020342469,0.015368139211424
320007,-0.028741919324401025,2.452797271764007,-0.5426154132425024,-0.3021568613728534,0.1380080974296356,0.34345823505077716,0.020947304307366
340007,-0.4798484433452861,-0.7311704682580888,-0.695603419086828,-0.9985606203900321,0.11666718586060629,-0.5577031530439258,-0.0069460720915497
360016,-0.7943752028336145,-0.5189216161809445,-0.724792100648186,-0.23446260963752086,-0.7160617167046486,-0.5977226492009828,0.0095682356568504
370024,0.13563092036242874,-1.0750723830330058,-0.7551903324849514,-0.276608731595204,-0.48578996505664396,-0.49140609836147525,0.0185079752680766
370027,0.16714015737244753,-0.792655637278437,-0.5101781647423866,0.12634062580990021,-0.3871403006735703,-0.2792986639024092,0.0185762783198391
375010,-0.4619903032059376,-0.21485926638560793,-0.7063973839010107,0.17153905722255444,0.04298035925021115,-0.23374550740395814,0.024780696506089803
377010,-0.31658625477407787,-0.7158486515370115,-0.7528641543221355,-0.19185433754606226,0.1526459641329147,-0.3649014868092745,-0.0070198973838912
377240,0.1471663387703931,-0.06871281106756177,-0.6093749224869245,0.17600802419905218,0.04744402558018673,-0.061493869000970855,0.0271977082789619
378010,-0.22202653969261876,-0.8630156861456357,-0.8486294162892143,-0.4758645768866181,-0.7189998262178784,-0.6257072090463931,0.001453077105757
379010,0.4887097340881127,-0.4214752297976816,-0.7142472201697296,-0.29747054544449786,-0.21497902975832553,-0.2318924582164244,0.0069594556515096
400001,-0.1872969682310764,-0.8695254988019239,-1.052515198505053,-0.5166736749262105,-0.07559311255257939,-0.5403208906033685,-0.0055343969791061
460007,-0.13037764183912037,-1.0292628688252448,-0.634284915706679,-0.33380714327053557,-1.0387211483160226,-0.6332907435915205,0.0079498032712863
470009,-0.21985481619220887,-0.5271816588418522,-0.7057107316992113,0.011203196662051973,0.04594766419088492,-0.27911926917606705,0.0168785227472689
470028,-0.1489310728983732,-1.0431639439895442,-0.6769163543674962,-0.576374654471854,-0.3852858798330359,-0.5661343811120607,-0.0179155227121846
470098,-0.5386396900321486,-0.7429927521637705,-0.7642544739380159,-0.014118557182444647,-0.45657411798349135,-0.5033159182599742,0.015325974461731
481001,-0.38586715391966353,-0.7970855860261699,-0.8435187223638589,0.1403334463017055,0.4967663209020885,-0.27787433902117964,0.0144872572293903
481008,-0.5026270507243339,-0.9243446123681562,-1.0651639156168968,0.07521325394901675,-0.3781242483315207,-0.5590093146183783,0.0086963181205361
481010,-0.16303463014857045,-0.5017859965580351,-0.5357245011173541,-0.033952114933938043,0.2659674727512566,-0.19370595400132826,0.030141046277584
481015,-0.0014173311670226951,0.47778576588349364,-0.6360198555849448,-0.1894910602977624,-0.10312516930188398,-0.09045353009362404,0.0284786862063731
501026,-0.5786638522724705,-0.666519681775634,-0.09930053125296491,-0.8675754256171421,0.7367149622341681,-0.29506890573680866,0.0028151641844839
501054,-0.3404678090675277,-0.43505794390521724,-0.5501252804795382,-0.5756194704260905,-0.15918661846515547,-0.4120914244687059,0.0132374992141653
501079,-0.16120630702411246,0.28131661110924183,-0.7626285369545291,0.46514217115731493,-0.10432934413570634,-0.05634108116955824,0.044100397778233096
501082,0.09753054129476915,0.2745211288442704,0.3472293188095493,0.16576287724478897,-0.7192074118748202,0.03316729086371153,0.0312643183601546
519005,0.03330623355156909,0.37824069469039767,-0.13418230913724694,-0.507062315995758,-0.8978942371068657,-0.22551838679958078,0.0183555369751689
519013,-0.47642173922093983,-1.2311807069242247,-0.888705717704062,0.14732170393615018,-0.6354450330337615,-0.6168862985893675,0.0074893499573407
519018,-0.34042843954120344,-0.816759127228301,-0.7961705717304943,-0.4455035444562612,-0.09282410262595225,-0.4983371571164425,0.0058540112785649
519026,0.15007570599151865,-0.07275800798042001,-0.42549329452582013,-0.19630079106545384,0.15218826399357455,-0.07845762471732017,0.0358804139912185
519089,0.5828520861382237,-0.8374565840388666,-0.7677030885690025,0.2225407741595529,-0.9637409989951449,-0.3527015622610475,0.0202363100968619
519110,-0.6217200638350546,-0.8845335900967857,-0.75829430502548,-0.3410428207596474,-1.1313283131836842,-0.7473838185801304,0.0009157517063031
519158,-0.3601793279603148,-0.5845629768179639,-0.6425389261505035,-0.6596935668180194,-0.8324779277945905,-0.6158905451082785,-0.0108870044073117
519172,-0.43037972150943393,-0.9156367629365357,0.2667650298737782,-0.1149477879037244,0.14940879540026392,-0.2089580894151304,0.0163529614237606
519173,-0.2506783854612928,-0.9154053175412273,0.26182158182518034,-0.2007772381159386,0.14940879540026392,-0.1911261127786029,0.014351304842931702
519181,-0.2352312665419203,-0.47650801831293554,-0.6212211150804673,0.6579785619411818,0.3505465909786716,-0.06488704940309394,0.0321758787958522
519185,-0.6670998015285332,1.3812995719155705,-0.8006448571559958,0.38161133120407126,0.2469332074919508,0.10841989038541273,0.0371066412888089
519670,-0.041550094697804844,0.17796784474596217,-0.6432105907274123,-0.5794713193265847,0.16437252985137046,-0.18437832603089382,0.0248412302872625
519672,-0.0946278475497728,0.15238885953621883,-0.847173590813828,-0.03620424446627251,0.4884405170344729,-0.06743526125183633,0.0184056204074003
519674,-0.4406230819498113,2.6117960119166197,-0.43752064924165635,-0.15201974290680695,0.003021925243096635,0.31693089261228835,0.0432231729813672
519679,0.32031729300455825,-0.7567679813336798,-0.606175057398933,-0.7487738354822285,-0.24508961971954005,-0.4072978401859647,0.0200712088128796
519688,-0.30601799665319906,-0.6888990105212555,-0.8249159407328996,-0.18046268459695014,-0.7801281500923618,-0.5560847565193333,0.0084335144521205
519698,-0.08873985545332015,-0.7128894554579303,-0.5857392414097633,-0.2164609797182591,-0.42036642974435134,-0.40483919235672483,0.008386301525097
519704,-0.5880891966929338,-0.4275027681929855,-0.7917481459535787,0.1962689270914336,-0.18535587328773967,-0.3592854114071608,0.0074123020035549
519770,-0.01603242092976486,-0.8011585574644222,-0.6287238401616543,0.7360067545121748,0.5990213143839396,-0.022177349931945423,0.0376355243517906
519771,-0.029153296966164935,-0.8070003977307386,-0.6315499972599871,0.7386821001005184,0.5990213143839396,-0.02600005549448654,0.0377821022107242
519773,-0.25855789941892215,0.0702537564004787,0.04660653296330994,-0.2778347663743796,0.7783856434091725,0.07177065339593187,0.0198844862273969
530019,-0.25362617804616217,-0.19804325840234355,-0.7471952658137869,-0.15997986128389705,-0.8000879987037262,-0.43178651244998323,0.0068101994624386
570001,0.09596739918569114,-0.29081438339324805,-0.5960692084949542,-0.19260508370937235,0.0856834407663063,-0.17956756712911542,0.028730634835778
570008,0.17384937086139554,-0.35540320684553917,-0.45335971547917114,-0.08220733766572848,-0.3614892868908174,-0.21572203520397215,0.030192803978219798
580001,0.48423644492172535,-0.29947137436222837,-0.25822347579169797,-0.07452574583152298,-0.6793212936128581,-0.1654610889353164,0.0401442996698237
580002,-0.5928406990559811,0.05682592054347737,-0.5092762562760387,-0.3152272784676032,-0.46679494564071267,-0.36546265177937165,0.0008387809226583
580006,1.0177697349174202,0.8378150631539658,0.18377803590095976,-0.9982796804737101,-1.5277587042652334,-0.09733511015331948,0.0164518180211361
610006,0.15600467345230912,0.282814453556294,-0.258587459256984,-0.5347963345942469,-0.6786893646918473,-0.20665080630689503,0.0023593446636821
630001,-0.7806981076038302,-0.45618025646050964,-0.8127452514178183,-1.1057126204721588,-1.0869560946811456,-0.8484584661270924,-0.0110441703170539
630002,-0.44785958820579663,0.07669337506009286,-0.9374235556122517,1.3688985919942365,0.2077529603176283,0.05361235671078185,0.0325467572862088
630010,-0.15821525201137382,-0.5492912847116012,-0.6155408902609627,-0.5795025902084711,-0.7680208635558962,-0.534114176149661,0.0239497496347897
630011,-0.09807952006309345,-0.6964091873485447,-0.7033903642482919,-0.039996741725840224,-1.5410183991122406,-0.6157788424996022,0.0193038445774016
660005,0.041144945723151555,-0.8402687281645467,-0.7992736919091339,-0.4243804619338231,-0.264662874475246,-0.45748816215191956,0.0117034284132716
660015,0.481505394254388,-0.4270258585189637,-0.6725516240611717,0.5237576323157649,-0.6842226873208228,-0.15570742866616108,0.027268419578872802
720001,-0.3067255744491436,-0.5967271342280529,0.3705401644907089,0.2847012436426515,0.15724989213164053,-0.018192281682439117,0.0305620826586674
740001,-0.7764326869423983,-0.7997375390274754,-0.1522175889185129,-0.2615517399724764,-0.983505396311394,-0.5946889902344514,0.021377050436207
952004,-0.5772216008345369,-0.17456902462794155,-0.44104672267958417,-0.3190463383418914,0.38908047779730376,-0.22456064173733004,0.0051335458709199
959991,-0.12229430386883454,-0.8249890943941866,-0.1234653356913728,0.04410686723771862,0.6789274090972525,-0.0695428915238846,0.0050203126537921
