fund_code,alpha_2nd,sharpe_1st,ir_1st,log_aum,mgr_total_tenure_v2,log_fund_age
100060,0.034659706812697845,0.10146953639250991,-1.784132815037093e-14,2.862073994537941,2686.72,2.361515031665925
110002,0.005505728190109662,0.1925904291275536,-2.3957693909411387e-14,2.3417829938150425,640.16,2.9562547465324593
110005,-0.02466754819574686,0.3887731725548461,-1.899111928646774e-14,3.3844735927878817,1148.72,2.916121235147415
110009,0.02055056327941348,0.3623332786825713,-5.4455513078517165e-14,3.679840959765445,748.92,2.8155646533674434
110013,0.019681264304079748,0.3730123411140378,-2.176429835440923e-14,3.889181402089988,3248.72,2.657866879646241
110015,-0.014806524606469801,0.27078204206274364,-3.5014800204848794e-14,2.69739917099708,3945.92,2.6317946827177012
110025,0.030266316517436116,0.2130180717612327,-7.438095450823736e-15,2.712053390780057,551.64,2.4409492397954087
110029,0.06160922544220474,0.26198609500659875,-2.3802200524233578e-14,3.7126333201542003,1359.72,2.7199047666539773
112002,0.003317933340397504,0.08378977077007371,-3.022867274382007e-17,3.0543879549383868,548.2,1.9877751198366753
121003,-0.001518614672028513,0.28790010819347167,-1.8698145297726327e-14,2.332214923619947,1705.72,2.8245911195025513
150968,-0.01018708499467963,0.2648707375596732,-5.3081776722791963e-14,2.119721808737559,922.8,1.6812086069602992
151001,-0.010041162596746337,0.355964288656229,-2.605657099293756e-14,2.0957011942655743,1518.52,2.974254410154134
160220,0.01938919790722591,0.268052930991126,1.3002004317186079e-16,0.99962260391751,1584.94,1.429412960533553
160226,0.028075464296129216,0.23602767688514023,-1.6485692451946816e-15,-0.586534932727894,1514.642857142857,1.3582265194861745
160605,-0.054888597142722234,0.22019765645421482,-3.783966961648786e-14,2.6100774482925453,943.52,2.933834285444088
161606,-0.03288565678025035,0.06609641780589982,-1.7341181559262384e-14,3.0592169901685122,3347.16,2.935734322912273
161810,0.021533834527636193,0.1989912007208113,-1.1334331689783093e-14,3.189067229016155,1006.32,2.6123339024685572
161903,0.021213520675349467,0.2363630693317927,-1.3596385013624497e-14,4.576077651255386,1491.72,2.868996001982327
162006,-0.004255475307276079,0.38816165007626774,-2.004840670405304e-14,2.7898564836180832,1555.72,2.7744946176965932
162201,0.031465098281081766,0.18889538732705252,-1.1865645501876403e-14,2.456876050577642,761.6,2.9883394250943356
162204,0.00347858793762551,0.37560761093367123,-2.7501467883162335e-14,2.0490283635132567,707.48,2.9253125162035345
162209,0.031077343397762767,0.10319560527059005,-1.5885015554644897e-14,2.213515811771641,957.52,2.744481507059011
162214,0.024157625014233252,-0.055870902476324286,-2.7357897648508467e-14,-0.5754277620014479,1117.08,2.4885317958544593
162703,-0.047822703111883844,0.24438173971837243,-3.427177865187611e-14,4.447668034946974,1545.52,2.894134231296303
163402,-0.011931687815860079,0.13393989838877038,-1.946434512012255e-14,5.314882345550382,586.28,2.851504348715886
163406,0.0167559380532988,0.23067316172227825,-3.7563916456544586e-14,5.513967718578896,3134.4,2.550661743053988
163411,-0.017731811320401865,0.15436005909979372,-2.7651435570443585e-14,3.4949304374765484,2033.72,2.4440823267519085
163412,-0.020760743564238182,0.18975418188494553,-2.2692034100255192e-14,3.8581003753678544,1719.64,2.3830152873910335
166001,0.009492171953587085,0.2887798570479167,-6.834464857813231e-14,3.6515385002927694,4246.72,2.776897850210007
166005,-0.0027784881774050607,0.2915037987258124,-7.962307438810424e-15,3.208623807128926,743.8,2.6076624032981384
168002,-0.04892465576838017,0.23488418735811956,-1.9186137327150263e-14,1.1189304757951677,414.7,1.646959173705441
168401,0.00878116240468476,0.44331597244510373,-1.3636875245034863e-13,-0.2545400466886994,1123.1351351351352,1.2991948551971593
180031,0.02458337190418422,0.1827289920210984,-2.608742539952211e-14,3.7015173344236056,1207.72,2.36334679672729
200012,-0.03972474468379942,0.3144065570172174,-2.140601837691841e-14,1.8653695183267294,1354.88,2.488301857649363
202001,-0.010439224467009888,0.24057166663328952,-2.728234872214982e-14,2.946375462065571,3781.72,3.0647978697188285
202002,-0.009599438499236595,0.24208844864212417,-2.7835763365302515e-14,2.666625079099037,3781.72,2.808615770591973
202027,0.018271267265083924,0.31387261240960435,-2.606307126027928e-14,2.1398255752588904,1149.72,2.3376504555239057
206009,-0.024690444404298833,0.19205940304891855,-1.793034230390563e-14,3.8098209381326194,4279.72,2.4558020200989112
210004,-0.0034858979207193015,0.36611696505294017,-3.988340681852761e-14,1.6666779641197507,767.68,2.552386387772803
210008,-0.07732543195260039,0.3607867246375715,-1.3407140450851423e-14,1.7092709230215517,1249.72,2.437079261851136
213003,0.053382302540175175,0.18710456801562672,-4.0688300360483065e-14,2.525546422440457,959.72,2.7786108705606556
213008,-0.03895060699645032,0.11173186984449811,-2.028498765190391e-14,2.4178375189062886,931.44,2.6980482646362645
240005,-0.02187439277306907,0.23902299721409057,-1.5324745360663712e-14,2.2633048776623714,1282.32,2.933980571605064
240011,0.03514722051552282,0.15141712478981662,-2.6285204420407765e-14,0.7018075180719352,595.48,2.664998857987005
240017,0.022707048771121598,0.11091034915738465,-2.2316560610633104e-14,1.1859145250081922,1374.72,2.4999602895013595
240022,0.0197225015875668,0.4881406474092267,-8.544743516883476e-15,2.403074303367777,1042.04,2.3470010150347353
257020,0.002211424653010399,0.19504674872737707,-3.254039969211896e-14,2.2806921299011425,4931.72,2.8427213526263704
257030,0.031389498517220414,0.28784986316720473,-2.2021997214027434e-14,1.6004560838357,1573.96,2.777754731879594
257070,-0.003521575389002199,0.18717072696247986,-1.4139703772228032e-14,2.3650732442610605,3332.72,2.4612549312099588
260112,0.02473043766695203,0.5791386093090726,-6.793044661974702e-15,3.037880896679774,2567.76,2.5895808229520454
260117,0.03652907765223901,0.1296239788235478,-1.906768667910336e-14,0.39280355430966796,698.52,2.3224993528362257
270028,-0.011243643294248531,0.45635336887037997,-2.75267404861733e-14,2.9768345631877917,4211.72,2.432463620823965
290008,-0.11528844070576723,0.25076617146458313,-2.0465590656972114e-14,-0.24274285823994768,1069.04,2.4981406837864655
290014,-0.12268489709863627,0.27860917720992595,-8.456864254944467e-15,-0.07543470360164078,1132.56,2.30071411942774
310358,0.001081238246243287,0.370727274834041,-1.8332415148981077e-14,2.9594276585433397,968.4,2.786113054609778
320005,-0.0027388489648776508,0.2414696842722194,-4.256367849393226e-14,2.4764074853144886,904.48,2.7886576461449533
320007,0.04432928075786111,0.07740198625712134,-1.4724353083173175e-14,5.331714845020193,743.04,2.6349680100594775
340007,-0.03285674734017658,0.13056565986515098,-3.7441563451833846e-14,3.714161479461376,919.2,2.6952585162414477
360016,-0.029137921728744375,0.2645802924085031,-4.0351485364548027e-14,1.5989413265248078,930.68,2.395741348500369
370024,-0.004587981119556206,0.23491659585544297,-1.9985325844894094e-14,2.040703644156166,1646.72,2.3203154337303338
370027,0.026750837456828276,0.2094197360046727,-2.1126569476445983e-14,2.288351040890861,1464.72,2.2931545921240137
375010,0.014905648607375572,0.30266632148539907,-2.076349473449101e-14,3.0442510210166747,1464.72,2.915227213226192
377010,-0.006709296464181888,0.19395374483674974,-2.488122856204144e-14,2.3863603130119544,2752.72,2.85515423586373
377240,0.017579427729823984,0.30418621017039676,-1.679743991830867e-14,4.052175757633669,4280.72,2.4491223021219763
378010,-0.007393972140828507,0.20316080823108157,-2.1710745038590635e-14,2.4725663388393975,1191.72,2.7991062933686446
379010,-0.00394754296648181,0.1015530973845524,-2.3413065968003317e-14,1.5021279253570745,2380.2,2.644427001530049
400001,-0.020701560199557472,0.11643571210431997,-3.462976009665315e-14,0.8495273267072204,1550.72,2.9045862149799215
460007,-0.009002947037114293,0.2535364129339256,-1.1358564743650267e-14,0.970698999523993,4882.72,2.605624366387321
470009,0.015442032676279586,0.22464186781851422,-3.5966551639516806e-14,3.409931353403408,2577.72,2.547852706225784
470028,-0.02750320434408775,0.13924578007355665,-3.597098453630295e-14,2.349374415136742,355.76,2.4741723141578533
470098,-0.00942826240215264,0.33212936661467374,-2.6919749184932266e-14,2.52989636424742,1128.08,2.389908038414203
481001,0.0041628947428446585,0.255772717271454,-2.7615786504514804e-14,3.8006693129535267,3313.72,2.861627342815225
481008,0.004566128344946078,0.33113745735829925,-1.9578507874423565e-14,1.148617242278658,2058.12,2.6772145413442394
481010,-0.02337044624888789,0.4035852079384321,-1.9654693554187598e-14,2.5244670626940735,878.52,2.5658629637756487
481015,-0.0044271052366749285,0.29215912890457546,-1.902743522473316e-14,2.1917444703787314,1805.32,2.4241490992892536
501026,0.014832588106201458,0.08580559745467872,-7.520783073010646e-14,1.5926215487866462,1042.7435897435898,1.2186000168022713
501054,0.015244640703672882,0.16239421516313335,-3.5478429704121577e-14,4.4233756881505855,943.92,1.5729007942784219
501079,0.04680468117024565,0.38087483306185743,-2.435456095841771e-14,2.3240236613412417,626.84,1.1512765017006636
501082,0.019674687061032283,0.34927797233735075,-3.153413407413715e-14,2.041654783488414,848.0,0.8150724414124796
519005,-0.03846764475490471,0.19633164778532,-1.177613536554821e-14,3.2805325985594913,2318.72,2.866806815131649
519013,0.008398733354163666,0.22014855218698004,-3.432566973695398e-14,1.31561376056129,931.64,2.794232777770745
519018,0.009981081006999635,0.10454749067724353,-2.5343844335823522e-14,3.531796735683809,690.8,2.806454985031868
519026,0.017096879678944684,0.3320091937594239,-2.171885743100667e-14,1.7543041642546044,1313.72,2.552386387772803
519089,-0.021479857027193412,0.34652627278870624,-2.853420899601623e-14,1.6925911955352593,1044.6,2.679109623185113
519110,-0.024872590141373028,0.19853648829156012,-2.270702355014021e-14,1.978638484969512,670.56,2.6978625269863517
519158,-0.03557773610415547,0.2545397388603472,-4.12506968500373e-14,1.3937206840469116,594.4,2.2385124993436682
519172,0.03917630159637825,0.2762920114288415,-4.80263058175186e-14,-0.9594573228920154,727.8536585365854,1.353374255031329
519173,0.037180581693041066,0.25826316022526263,-4.770833457523669e-14,-1.2466649971628936,727.8536585365854,1.353374255031329
519181,0.028139379765135097,0.43003951585924133,-1.2103138690023547e-14,2.304302834360735,2367.12,2.787131678094782
519185,0.034248813095193203,0.19183836581340874,6.569604186290115e-15,2.3051740264757536,947.04,2.6212092591340466
519670,-0.00736399965067532,0.17278790009053022,-2.0452167796634497e-14,2.335882679147498,1150.84,2.626016786712741
519672,-0.0047529595710457655,0.304384020322461,-2.868028858336229e-14,1.8320196966813682,2651.72,2.5321474366799404
519674,0.09394065697680196,0.16460296550059772,-1.3645332510188645e-14,4.886580750416782,1421.72,2.4949482032114743
519679,-0.016535032442094883,0.24923699999983473,-2.6917808086161762e-14,1.5892240111591238,1256.92,2.338723666329953
519688,0.0033475443648972652,0.26036914060677163,-4.3184620455814844e-14,4.184377947654638,991.92,2.85705319199882
519698,0.012118880765059317,0.32630533421027014,-2.870214771290665e-14,1.9338130703216216,1152.56,2.628810356360915
519704,-0.029303268869844613,0.5633048697629564,-2.2998208228408788e-14,4.058454966817431,1448.8,2.45413637278347
519770,0.046352564769198905,0.6437030785512976,-9.549323314520812e-15,1.5378466043733219,605.275,1.3457836071469822
519771,0.04584293592214337,0.6524118004506373,-7.924454748796254e-15,0.4263411522022602,605.275,1.3457836071469822
519773,0.01984433062079765,0.285469653049127,-4.6882228944821534e-14,2.5470247822297982,679.8974358974359,1.2862851608997805
530019,0.014560936273416451,0.22579611195855132,-2.3975578390937512e-14,-0.9453167295095913,605.32,2.348860356392714
570001,-0.029755227703713687,0.39873482625099715,-3.5731233492032913e-14,3.3504832015440478,3049.72,2.7630856196411173
570008,-0.02871683741821591,0.39943931445946934,-3.678195128705965e-14,2.288650369978993,2401.0,2.386850624848059
580001,0.09519212871239228,-0.04236591521473247,-2.5155479366532822e-14,1.2798102647420107,466.08,2.8942864999875635
580002,-0.02495227278898823,0.27383223006769375,-2.932903674081635e-14,0.9996555360017229,493.36,2.7845831467192896
580006,0.001890985236922353,0.20957550477286516,-1.8968769609810906e-14,-0.2824168227302391,325.72,2.5747455407575557
610006,-0.015899964302604215,0.2990403161195971,-1.2589355370374628e-14,0.8805166185237863,2968.72,2.456277397601958
630001,-0.010986630554463988,-0.0632778743647224,-2.3299247293718508e-14,2.222384738540112,850.56,2.758554707470834
630002,0.02326361808249787,0.5718072696878341,-6.611154972181256e-15,3.380751532073612,811.32,2.6676840229453997
630010,0.00042057679714423157,0.17787521539806536,-1.6941210382749043e-14,1.5344814728633625,1927.72,2.4593617199289954
630011,-0.0052105585515150625,0.3562644968050122,-1.0702157675326606e-14,1.269176008141264,781.56,2.368561449630876
660005,-0.023621658566142838,0.28825766554940035,-2.543685813061643e-14,1.9073715683034005,841.72,2.5566847698017883
660015,0.006921265270121023,0.5176229501301625,-6.753637573347663e-14,1.4185452180899565,757.48,2.3241340660426384
720001,0.044317796486086025,0.13006476681911192,-1.9453185249297524e-17,2.179815723239274,1901.1176470588234,1.6617407238980433
740001,0.03945602916342431,0.033634414765498714,-1.396070633194014e-14,-0.7532579961440312,472.97435897435895,1.6327153673880002
952004,0.029265830521590253,0.0951977152061816,-4.1242382644150434e-14,3.075544331529016,674.92,1.103153619381859
959991,0.0213223509146913,0.20207728827625349,-2.7831218847977225e-14,1.7994269484905256,476.3333333333333,0.8749985641623863
