fund_code,report_date,stock_code,stock_name,hold_ratio,source
001438,2022-06-30,301258,富士莱,0.0,ak-top10-2022
001438,2022-06-30,301206,三元生物,0.0,ak-top10-2022
001438,2022-06-30,301158,德石股份,0.0,ak-top10-2022
001438,2022-06-30,301219,腾远钴业,0.0,ak-top10-2022
001438,2022-06-30,301151,冠龙节能,0.0,ak-top10-2022
001438,2022-06-30,301279,金道科技,0.0,ak-top10-2022
001438,2022-06-30,301181,标榜股份,0.0,ak-top10-2022
001438,2022-06-30,301123,奕东电子,0.0,ak-top10-2022
001438,2022-06-30,301110,青木科技,0.0,ak-top10-2022
001438,2022-06-30,301196,唯科科技,0.0,ak-top10-2022
001438,2022-09-30,600845,宝信软件,9.22,ak-top10-2022
001438,2022-09-30,600029,南方航空,7.03,ak-top10-2022
001438,2022-09-30,601111,中国国航,7.02,ak-top10-2022
001438,2022-09-30,601888,中国中免,6.14,ak-top10-2022
001438,2022-09-30,600004,白云机场,6.1,ak-top10-2022
001438,2022-09-30,600009,上海机场,6.02,ak-top10-2022
001438,2022-09-30,603885,吉祥航空,5.37,ak-top10-2022
001438,2022-09-30,601021,春秋航空,5.32,ak-top10-2022
001438,2022-09-30,600115,中国东航,5.15,ak-top10-2022
001438,2022-09-30,002153,石基信息,5.06,ak-top10-2022
001438,2022-12-31,600845,宝信软件,9.82,ak-top10-2022
001438,2022-12-31,600029,南方航空,7.03,ak-top10-2022
001438,2022-12-31,002594,比亚迪,6.96,ak-top10-2022
001438,2022-12-31,002153,石基信息,6.94,ak-top10-2022
001438,2022-12-31,601111,中国国航,6.89,ak-top10-2022
001438,2022-12-31,601021,春秋航空,5.04,ak-top10-2022
001438,2022-12-31,601816,京沪高铁,5.02,ak-top10-2022
001438,2022-12-31,600115,中国东航,5.02,ak-top10-2022
001438,2022-12-31,002568,百润股份,5.01,ak-top10-2022
001438,2022-12-31,600754,锦江酒店,4.96,ak-top10-2022
001438,2022-12-31,600809,山西汾酒,4.93,ak-top10-2022
001438,2022-12-31,603885,吉祥航空,4.92,ak-top10-2022
001438,2022-12-31,601888,中国中免,4.55,ak-top10-2022
001438,2022-12-31,600009,上海机场,3.96,ak-top10-2022
001438,2022-12-31,600004,白云机场,3.95,ak-top10-2022
001438,2022-12-31,300014,亿纬锂能,2.88,ak-top10-2022
001438,2022-12-31,002928,华夏航空,2.02,ak-top10-2022
001438,2022-12-31,002149,西部材料,1.98,ak-top10-2022
001438,2022-12-31,603596,伯特利,0.06,ak-top10-2022
001438,2022-12-31,688403,汇成股份,0.02,ak-top10-2022
001438,2022-12-31,688293,奥浦迈,0.02,ak-top10-2022
001438,2022-12-31,688381,帝奥微,0.01,ak-top10-2022
001438,2022-12-31,688409,富创精密,0.01,ak-top10-2022
001438,2022-12-31,688132,邦彦技术,0.01,ak-top10-2022
001438,2022-12-31,688525,佰维存储,0.01,ak-top10-2022
001438,2022-12-31,688455,科捷智能,0.01,ak-top10-2022
001438,2022-12-31,001301,尚太科技,0.01,ak-top10-2022
001438,2022-12-31,301269,华大九天,0.0,ak-top10-2022
001438,2022-12-31,301239,普瑞眼科,0.0,ak-top10-2022
001438,2022-12-31,301301,川宁生物,0.0,ak-top10-2022
001438,2022-12-31,301175,中科环保,0.0,ak-top10-2022
001438,2022-12-31,301171,易点天下,0.0,ak-top10-2022
001438,2022-12-31,301297,富乐德,0.0,ak-top10-2022
001438,2022-12-31,301338,凯格精机,0.0,ak-top10-2022
001438,2022-12-31,301197,工大科雅,0.0,ak-top10-2022
001438,2022-12-31,301300,远翔新材,0.0,ak-top10-2022
001438,2022-12-31,301233,盛帮股份,0.0,ak-top10-2022
001438,2023-03-31,600845,宝信软件,9.74,ak-top10-2023
001438,2023-03-31,600029,南方航空,9.46,ak-top10-2023
001438,2023-03-31,601111,中国国航,9.34,ak-top10-2023
001438,2023-03-31,002153,石基信息,8.89,ak-top10-2023
001438,2023-03-31,600009,上海机场,6.83,ak-top10-2023
001438,2023-03-31,002594,比亚迪,6.7,ak-top10-2023
001438,2023-03-31,601021,春秋航空,5.06,ak-top10-2023
001438,2023-03-31,603885,吉祥航空,5.02,ak-top10-2023
001438,2023-03-31,601816,京沪高铁,4.98,ak-top10-2023
001438,2023-03-31,600754,锦江酒店,4.96,ak-top10-2023
001438,2023-06-30,600029,南方航空,9.8,ak-top10-2023
001438,2023-06-30,600845,宝信软件,9.69,ak-top10-2023
001438,2023-06-30,601111,中国国航,9.64,ak-top10-2023
001438,2023-06-30,002568,百润股份,7.01,ak-top10-2023
001438,2023-06-30,002153,石基信息,6.05,ak-top10-2023
001438,2023-06-30,601021,春秋航空,6.04,ak-top10-2023
001438,2023-06-30,600115,中国东航,5.96,ak-top10-2023
001438,2023-06-30,603596,伯特利,5.65,ak-top10-2023
001438,2023-06-30,603885,吉祥航空,5.55,ak-top10-2023
001438,2023-06-30,688326,经纬恒润,5.52,ak-top10-2023
001438,2023-06-30,600009,上海机场,5.42,ak-top10-2023
001438,2023-06-30,002920,德赛西威,5.39,ak-top10-2023
001438,2023-06-30,002594,比亚迪,4.94,ak-top10-2023
001438,2023-06-30,600754,锦江酒店,3.78,ak-top10-2023
001438,2023-06-30,002928,华夏航空,2.04,ak-top10-2023
001438,2023-06-30,301073,君亭酒店,1.94,ak-top10-2023
001438,2023-06-30,301486,致尚科技,0.02,ak-top10-2023
001438,2023-06-30,688502,茂莱光学,0.01,ak-top10-2023
001438,2023-06-30,688249,晶合集成,0.01,ak-top10-2023
001438,2023-06-30,301292,海科新源,0.01,ak-top10-2023
001438,2023-06-30,688631,莱斯信息,0.01,ak-top10-2023
001438,2023-06-30,688472,阿特斯,0.01,ak-top10-2023
001438,2023-06-30,301488,豪恩汽电,0.01,ak-top10-2023
001438,2023-06-30,688443,智翔金泰,0.0,ak-top10-2023
001438,2023-06-30,301202,朗威股份,0.0,ak-top10-2023
001438,2023-06-30,688469,芯联集成,0.0,ak-top10-2023
001438,2023-06-30,301261,恒工精密,0.0,ak-top10-2023
001438,2023-06-30,301358,湖南裕能,0.0,ak-top10-2023
001438,2023-06-30,688361,中科飞测,0.0,ak-top10-2023
001438,2023-06-30,688531,日联科技,0.0,ak-top10-2023
001438,2023-06-30,688146,中船特气,0.0,ak-top10-2023
001438,2023-06-30,301291,明阳电气,0.0,ak-top10-2023
001438,2023-06-30,688484,南芯科技,0.0,ak-top10-2023
001438,2023-06-30,001286,陕西能源,0.0,ak-top10-2023
001438,2023-06-30,301301,川宁生物,0.0,ak-top10-2023
001438,2023-06-30,601061,中信金属,0.0,ak-top10-2023
001438,2023-06-30,001287,中电港,0.0,ak-top10-2023
001438,2023-06-30,688352,颀中科技,0.0,ak-top10-2023
001438,2023-06-30,688507,索辰科技,0.0,ak-top10-2023
001438,2023-06-30,688582,芯动联科,0.0,ak-top10-2023
001438,2023-06-30,301293,三博脑科,0.0,ak-top10-2023
001438,2023-06-30,688552,航天南湖,0.0,ak-top10-2023
001438,2023-06-30,688570,天玛智控,0.0,ak-top10-2023
001438,2023-06-30,301307,美利信,0.0,ak-top10-2023
001438,2023-06-30,688581,安杰思,0.0,ak-top10-2023
001438,2023-06-30,301262,海看股份,0.0,ak-top10-2023
001438,2023-06-30,688478,晶升股份,0.0,ak-top10-2023
001438,2023-06-30,688562,航天软件,0.0,ak-top10-2023
001438,2023-06-30,301439,泓淋电力,0.0,ak-top10-2023
001438,2023-06-30,688623,双元科技,0.0,ak-top10-2023
001438,2023-06-30,301332,德尔玛,0.0,ak-top10-2023
001438,2023-06-30,301399,英特科技,0.0,ak-top10-2023
001438,2023-06-30,301408,华人健康,0.0,ak-top10-2023
001438,2023-06-30,301305,朗坤环境,0.0,ak-top10-2023
001438,2023-06-30,301397,溯联股份,0.0,ak-top10-2023
001438,2023-06-30,301419,阿莱德,0.0,ak-top10-2023
001438,2023-06-30,688334,西高院,0.0,ak-top10-2023
001438,2023-06-30,688593,新相微,0.0,ak-top10-2023
001438,2023-06-30,301382,蜂助手,0.0,ak-top10-2023
001438,2023-06-30,301320,豪江智能,0.0,ak-top10-2023
001438,2023-06-30,688433,华曙高科,0.0,ak-top10-2023
001438,2023-06-30,688629,华丰科技,0.0,ak-top10-2023
001438,2023-06-30,688620,安凯微,0.0,ak-top10-2023
001438,2023-06-30,301360,荣旗科技,0.0,ak-top10-2023
001438,2023-06-30,301345,涛涛车业,0.0,ak-top10-2023
001438,2023-06-30,301315,威士顿,0.0,ak-top10-2023
001438,2023-06-30,688523,航天环宇,0.0,ak-top10-2023
001438,2023-06-30,603135,中重科技,0.0,ak-top10-2023
001438,2023-06-30,301141,中科磁业,0.0,ak-top10-2023
001438,2023-06-30,301225,恒勃股份,0.0,ak-top10-2023
001438,2023-06-30,601065,江盐集团,0.0,ak-top10-2023
001438,2023-06-30,688479,友车科技,0.0,ak-top10-2023
001438,2023-06-30,301232,飞沃科技,0.0,ak-top10-2023
001438,2023-06-30,301376,致欧科技,0.0,ak-top10-2023
001438,2023-06-30,301355,南王科技,0.0,ak-top10-2023
001438,2023-06-30,301386,未来电器,0.0,ak-top10-2023
001438,2023-06-30,301323,新莱福,0.0,ak-top10-2023
001438,2023-06-30,688429,时创能源,0.0,ak-top10-2023
001438,2023-06-30,301373,凌玮科技,0.0,ak-top10-2023
001438,2023-06-30,301170,锡南科技,0.0,ak-top10-2023
001438,2023-06-30,301281,科源制药,0.0,ak-top10-2023
001438,2023-06-30,688535,华海诚科,0.0,ak-top10-2023
001438,2023-06-30,601133,柏诚股份,0.0,ak-top10-2023
001438,2023-06-30,301157,华塑科技,0.0,ak-top10-2023
001438,2023-06-30,301295,美硕科技,0.0,ak-top10-2023
001438,2023-06-30,300804,广康生化,0.0,ak-top10-2023
001438,2023-06-30,301337,亚华电子,0.0,ak-top10-2023
001438,2023-06-30,301428,世纪恒通,0.0,ak-top10-2023
001438,2023-06-30,603125,常青科技,0.0,ak-top10-2023
001438,2023-06-30,001328,登康口腔,0.0,ak-top10-2023
001438,2023-06-30,001282,三联锻造,0.0,ak-top10-2023
001438,2023-06-30,001360,南矿集团,0.0,ak-top10-2023
001438,2023-06-30,603137,恒尚节能,0.0,ak-top10-2023
001438,2023-06-30,001324,长青科技,0.0,ak-top10-2023
001438,2023-06-30,001367,海森药业,0.0,ak-top10-2023
001438,2023-06-30,603172,万丰股份,0.0,ak-top10-2023
001438,2023-09-30,601111,中国国航,9.94,ak-top10-2023
001438,2023-09-30,600029,南方航空,9.81,ak-top10-2023
001438,2023-09-30,600845,宝信软件,9.77,ak-top10-2023
001438,2023-09-30,603596,伯特利,7.87,ak-top10-2023
001438,2023-09-30,002920,德赛西威,7.71,ak-top10-2023
001438,2023-09-30,002568,百润股份,7.03,ak-top10-2023
001438,2023-09-30,600115,中国东航,6.36,ak-top10-2023
001438,2023-09-30,601021,春秋航空,6.28,ak-top10-2023
001438,2023-09-30,688326,经纬恒润,6.16,ak-top10-2023
001438,2023-09-30,603885,吉祥航空,5.94,ak-top10-2023
001438,2023-09-30,301073,君亭酒店,1.82,ak-top10-2023
001438,2023-12-31,601111,中国国航,9.76,ak-top10-2023
001438,2023-12-31,002568,百润股份,9.76,ak-top10-2023
001438,2023-12-31,600029,南方航空,9.72,ak-top10-2023
001438,2023-12-31,600845,宝信软件,9.72,ak-top10-2023
001438,2023-12-31,603596,伯特利,8.34,ak-top10-2023
001438,2023-12-31,002920,德赛西威,7.89,ak-top10-2023
001438,2023-12-31,601021,春秋航空,7.24,ak-top10-2023
001438,2023-12-31,600115,中国东航,7.04,ak-top10-2023
001438,2023-12-31,603786,科博达,6.74,ak-top10-2023
001438,2023-12-31,603885,吉祥航空,6.3,ak-top10-2023
001438,2023-12-31,688326,经纬恒润,5.13,ak-top10-2023
001438,2023-12-31,002928,华夏航空,2.4,ak-top10-2023
001438,2023-12-31,002847,盐津铺子,2.09,ak-top10-2023
001438,2023-12-31,603605,珀莱雅,1.19,ak-top10-2023
001438,2023-12-31,605499,东鹏饮料,1.14,ak-top10-2023
001438,2023-12-31,688548,广钢气体,0.0,ak-top10-2023
001438,2023-12-31,603296,华勤技术,0.0,ak-top10-2023
001438,2023-12-31,301526,国际复材,0.0,ak-top10-2023
001438,2023-12-31,301487,盟固利,0.0,ak-top10-2023
001438,2023-12-31,688549,中巨芯,0.0,ak-top10-2023
001438,2023-12-31,301291,明阳电气,0.0,ak-top10-2023
001438,2023-12-31,301348,蓝箭电子,0.0,ak-top10-2023
001438,2023-12-31,688702,盛科通信,0.0,ak-top10-2023
001438,2023-12-31,688582,芯动联科,0.0,ak-top10-2023
001438,2023-12-31,301559,中集环科,0.0,ak-top10-2023
001438,2023-12-31,301486,致尚科技,0.0,ak-top10-2023
001438,2023-12-31,688652,京仪装备,0.0,ak-top10-2023
001438,2023-12-31,301525,儒竞科技,0.0,ak-top10-2023
001438,2023-12-31,301498,乖宝宠物,0.0,ak-top10-2023
001438,2023-12-31,301371,敷尔佳,0.0,ak-top10-2023
001438,2023-12-31,301370,国科恒泰,0.0,ak-top10-2023
001438,2023-12-31,301558,三态股份,0.0,ak-top10-2023
001438,2023-12-31,688627,精智达,0.0,ak-top10-2023
001438,2023-12-31,688591,泰凌微,0.0,ak-top10-2023
001438,2023-12-31,301488,豪恩汽电,0.0,ak-top10-2023
001438,2023-12-31,301381,赛维时代,0.0,ak-top10-2023
001438,2023-12-31,301172,君逸数码,0.0,ak-top10-2023
001438,2023-12-31,688612,威迈斯,0.0,ak-top10-2023
001438,2023-12-31,601096,宏盛华源,0.0,ak-top10-2023
001438,2023-12-31,301393,昊帆生物,0.0,ak-top10-2023
001438,2023-12-31,601083,锦江航运,0.0,ak-top10-2023
001438,2023-12-31,301510,固高科技,0.0,ak-top10-2023
001438,2023-12-31,301507,民生健康,0.0,ak-top10-2023
001438,2023-12-31,301566,达利凯普,0.0,ak-top10-2023
001438,2023-12-31,301456,盘古智能,0.0,ak-top10-2023
001438,2023-12-31,688602,康鹏科技,0.0,ak-top10-2023
001438,2023-12-31,688719,爱科赛博,0.0,ak-top10-2023
001438,2023-12-31,301292,海科新源,0.0,ak-top10-2023
001438,2023-12-31,301508,中机认检,0.0,ak-top10-2023
001438,2023-12-31,301251,威尔高,0.0,ak-top10-2023
001438,2023-12-31,688592,司南导航,0.0,ak-top10-2023
001438,2023-12-31,688653,康希通信,0.0,ak-top10-2023
001438,2023-12-31,301528,多浦乐,0.0,ak-top10-2023
001438,2023-12-31,301329,信音电子,0.0,ak-top10-2023
001438,2023-12-31,301372,科净源,0.0,ak-top10-2023
001438,2023-12-31,301261,恒工精密,0.0,ak-top10-2023
001438,2023-12-31,301202,朗威股份,0.0,ak-top10-2023
001438,2023-12-31,688716,中研股份,0.0,ak-top10-2023
001438,2023-12-31,301413,安培龙,0.0,ak-top10-2023
001438,2023-12-31,301500,飞南资源,0.0,ak-top10-2023
001438,2023-12-31,301418,协昌科技,0.0,ak-top10-2023
001438,2023-12-31,301516,中远通,0.0,ak-top10-2023
001438,2023-12-31,301272,英华特,0.0,ak-top10-2023
001438,2023-12-31,301469,恒达新材,0.0,ak-top10-2023
001438,2023-12-31,301519,舜禹股份,0.0,ak-top10-2023
001438,2023-12-31,301518,长华化学,0.0,ak-top10-2023
001438,2023-12-31,301568,思泰克,0.0,ak-top10-2023
001438,2023-12-31,301520,万邦医药,0.0,ak-top10-2023
001438,2023-12-31,301459,丰茂股份,0.0,ak-top10-2023
001438,2023-12-31,688720,艾森股份,0.0,ak-top10-2023
001438,2023-12-31,688573,信宇人,0.0,ak-top10-2023
001438,2023-12-31,301489,思泉新材,0.0,ak-top10-2023
001438,2023-12-31,301517,陕西华达,0.0,ak-top10-2023
001438,2023-12-31,301578,辰奕智能,0.0,ak-top10-2023
001438,2023-12-31,301548,崇德科技,0.0,ak-top10-2023
001438,2023-12-31,688657,浩辰软件,0.0,ak-top10-2023
001438,2023-12-31,688646,逸飞激光,0.0,ak-top10-2023
001438,2023-12-31,688671,碧兴物联,0.0,ak-top10-2023
001438,2023-12-31,688693,锴威特,0.0,ak-top10-2023
001438,2023-12-31,301533,威马农机,0.0,ak-top10-2023
001438,2023-12-31,603062,麦加芯彩,0.0,ak-top10-2023
001438,2023-12-31,301555,惠柏新材,0.0,ak-top10-2023
001438,2023-12-31,301505,苏州规划,0.0,ak-top10-2023
001438,2023-12-31,301529,福赛科技,0.0,ak-top10-2023
001438,2023-12-31,301515,港通医疗,0.0,ak-top10-2023
001438,2023-12-31,688648,中邮科技,0.0,ak-top10-2023
001438,2023-12-31,688450,光格科技,0.0,ak-top10-2023
001438,2023-12-31,603004,鼎龙科技,0.0,ak-top10-2023
001438,2023-12-31,603270,金帝股份,0.0,ak-top10-2023
001438,2023-12-31,603119,浙江荣泰,0.0,ak-top10-2023
001438,2023-12-31,603107,上海汽配,0.0,ak-top10-2023
001438,2023-12-31,603193,润本股份,0.0,ak-top10-2023
001438,2023-12-31,001326,联域股份,0.0,ak-top10-2023
001438,2023-12-31,603075,热威股份,0.0,ak-top10-2023
001438,2023-12-31,001358,兴欣新材,0.0,ak-top10-2023
001438,2023-12-31,001239,永达股份,0.0,ak-top10-2023
001438,2023-12-31,603231,索宝蛋白,0.0,ak-top10-2023
001438,2023-12-31,603273,天元智能,0.0,ak-top10-2023
001438,2023-12-31,603276,恒兴新材,0.0,ak-top10-2023
001438,2023-12-31,603373,安邦护卫,0.0,ak-top10-2023
001438,2024-03-31,601021,春秋航空,9.8,ak-top10-2024
001438,2024-03-31,601111,中国国航,9.72,ak-top10-2024
001438,2024-03-31,600029,南方航空,9.66,ak-top10-2024
001438,2024-03-31,600115,中国东航,9.42,ak-top10-2024
001438,2024-03-31,603885,吉祥航空,9.1,ak-top10-2024
001438,2024-03-31,002920,德赛西威,5.51,ak-top10-2024
001438,2024-03-31,603786,科博达,5.31,ak-top10-2024
001438,2024-03-31,600845,宝信软件,4.81,ak-top10-2024
001438,2024-03-31,002568,百润股份,4.75,ak-top10-2024
001438,2024-03-31,600023,浙能电力,4.56,ak-top10-2024
001438,2024-06-30,601111,中国国航,9.99,ak-top10-2024
001438,2024-06-30,600029,南方航空,9.96,ak-top10-2024
001438,2024-06-30,601021,春秋航空,9.93,ak-top10-2024
001438,2024-06-30,600115,中国东航,9.92,ak-top10-2024
001438,2024-06-30,603885,吉祥航空,9.2,ak-top10-2024
001438,2024-06-30,603596,伯特利,7.04,ak-top10-2024
001438,2024-06-30,000786,北新建材,6.85,ak-top10-2024
001438,2024-06-30,600845,宝信软件,5.09,ak-top10-2024
001438,2024-06-30,603786,科博达,5.04,ak-top10-2024
001438,2024-06-30,002271,东方雨虹,4.99,ak-top10-2024
001438,2024-06-30,603737,三棵树,4.99,ak-top10-2024
001438,2024-06-30,002920,德赛西威,4.96,ak-top10-2024
001438,2024-06-30,002928,华夏航空,2.35,ak-top10-2024
001438,2024-06-30,688050,爱博医疗,2.1,ak-top10-2024
001438,2024-06-30,301498,乖宝宠物,2.02,ak-top10-2024
001438,2024-06-30,301589,诺瓦星云,0.03,ak-top10-2024
001438,2024-06-30,688692,达梦数据,0.0,ak-top10-2024
001438,2024-06-30,603285,键邦股份,0.0,ak-top10-2024
001438,2024-06-30,603350,安乃达,0.0,ak-top10-2024
001438,2024-06-30,601033,永兴股份,0.0,ak-top10-2024
001438,2024-06-30,688709,成都华微,0.0,ak-top10-2024
001438,2024-06-30,301536,星宸科技,0.0,ak-top10-2024
001438,2024-06-30,688584,上海合晶,0.0,ak-top10-2024
001438,2024-06-30,301538,骏鼎达,0.0,ak-top10-2024
001438,2024-06-30,301565,中仑新材,0.0,ak-top10-2024
001438,2024-06-30,301580,爱迪特,0.0,ak-top10-2024
001438,2024-06-30,603341,龙旗科技,0.0,ak-top10-2024
001438,2024-06-30,688691,灿芯股份,0.0,ak-top10-2024
001438,2024-06-30,301566,达利凯普,0.0,ak-top10-2024
001438,2024-06-30,301392,汇成真空,0.0,ak-top10-2024
001438,2024-06-30,301591,肯特股份,0.0,ak-top10-2024
001438,2024-06-30,301587,中瑞股份,0.0,ak-top10-2024
001438,2024-06-30,001389,广合科技,0.0,ak-top10-2024
001438,2024-06-30,301539,宏鑫科技,0.0,ak-top10-2024
001438,2024-06-30,301578,辰奕智能,0.0,ak-top10-2024
001438,2024-06-30,688695,中创股份,0.0,ak-top10-2024
001438,2024-06-30,688530,欧莱新材,0.0,ak-top10-2024
001438,2024-06-30,301588,美新科技,0.0,ak-top10-2024
001438,2024-06-30,301502,华阳智能,0.0,ak-top10-2024
001438,2024-06-30,603325,博隆技术,0.0,ak-top10-2024
001438,2024-06-30,603381,永臻股份,0.0,ak-top10-2024
001438,2024-06-30,603344,星德胜,0.0,ak-top10-2024
001438,2024-06-30,001359,平安电工,0.0,ak-top10-2024
001438,2024-06-30,603312,西典新能,0.0,ak-top10-2024
001438,2024-06-30,603082,北自科技,0.0,ak-top10-2024
001438,2024-06-30,603375,盛景微,0.0,ak-top10-2024
001438,2024-06-30,001387,雪祺电气,0.0,ak-top10-2024
001438,2024-09-30,601021,春秋航空,9.34,ak-top10-2024
001438,2024-09-30,603596,伯特利,8.67,ak-top10-2024
001438,2024-09-30,002920,德赛西威,8.52,ak-top10-2024
001438,2024-09-30,603885,吉祥航空,7.92,ak-top10-2024
001438,2024-09-30,300502,新易盛,7.33,ak-top10-2024
001438,2024-09-30,300308,中际旭创,7.2,ak-top10-2024
001438,2024-09-30,002463,沪电股份,6.22,ak-top10-2024
001438,2024-09-30,688050,爱博医疗,6.14,ak-top10-2024
001438,2024-09-30,601689,拓普集团,6.06,ak-top10-2024
001438,2024-09-30,603786,科博达,5.72,ak-top10-2024
001438,2024-12-31,002837,英维克,7.73,ak-top10-2024
001438,2024-12-31,002463,沪电股份,7.57,ak-top10-2024
001438,2024-12-31,002920,德赛西威,7.24,ak-top10-2024
001438,2024-12-31,300308,中际旭创,7.12,ak-top10-2024
001438,2024-12-31,300502,新易盛,7.09,ak-top10-2024
001438,2024-12-31,688205,德科立,7.06,ak-top10-2024
001438,2024-12-31,603596,伯特利,6.4,ak-top10-2024
001438,2024-12-31,002916,深南电路,6.22,ak-top10-2024
001438,2024-12-31,688183,生益电子,6.01,ak-top10-2024
001438,2024-12-31,002050,三花智控,5.77,ak-top10-2024
001438,2024-12-31,601689,拓普集团,5.73,ak-top10-2024
001438,2024-12-31,603786,科博达,5.24,ak-top10-2024
001438,2024-12-31,300394,天孚通信,5.03,ak-top10-2024
001438,2024-12-31,688498,源杰科技,2.12,ak-top10-2024
001438,2024-12-31,603228,景旺电子,2.02,ak-top10-2024
001438,2024-12-31,300570,太辰光,1.99,ak-top10-2024
001438,2024-12-31,601138,工业富联,1.97,ak-top10-2024
001438,2024-12-31,000977,浪潮信息,1.95,ak-top10-2024
001438,2024-12-31,301626,苏州天脉,0.01,ak-top10-2024
001438,2024-12-31,688449,联芸科技,0.01,ak-top10-2024
001438,2024-12-31,688605,先锋精科,0.01,ak-top10-2024
001438,2024-12-31,688708,佳驰科技,0.01,ak-top10-2024
