序号,行业类别,占净值比例,市值,截止时间,fund_code
25,水利、环境和公共设施管理业,0.0,2.595009,2023-09-30,11823
26,卫生和社会工作,0.0,2.118546,2023-09-30,11823
27,建筑业,0.0,1.136983,2023-09-30,11823
28,能源,9.43,453056103.95,2023-06-30,11823
29,电信服务,2.2,105700507.74,2023-06-30,11823
30,信息技术,1.53,73548308.42,2023-06-30,11823
31,材料,0.52,24858055.97,2023-06-30,11823
32,非必需消费品,0.49,23486149.73,2023-06-30,11823
33,保健,0.48,23109082.96,2023-06-30,11823
34,制造业,58.05,279004.294284,2023-06-30,11823
35,采矿业,5.21,25054.722984,2023-06-30,11823
36,信息传输、软件和信息技术服务业,1.17,5600.797092,2023-06-30,11823
37,金融业,0.58,2780.288,2023-06-30,11823
38,批发和零售业,0.0,8.392825,2023-06-30,11823
39,科学研究和技术服务业,0.0,3.724213,2023-06-30,11823
40,电力、热力、燃气及水生产和供应业,0.0,3.544747,2023-06-30,11823
41,卫生和社会工作,0.0,2.378286,2023-06-30,11823
42,水利、环境和公共设施管理业,0.0,1.482657,2023-06-30,11823
43,建筑业,0.0,1.051615,2023-06-30,11823
44,能源,4.73,240530978.16,2023-03-31,11823
45,保健,4.48,227622690.04,2023-03-31,11823
46,电信服务,2.16,109590126.75,2023-03-31,11823
47,材料,0.99,50263643.58,2023-03-31,11823
48,工业,0.33,16517095.81,2023-03-31,11823
49,非必需消费品,0.24,12269956.66,2023-03-31,11823
50,制造业,64.49,327707.558889,2023-03-31,11823
51,信息传输、软件和信息技术服务业,2.46,12523.375719,2023-03-31,11823
52,电力、热力、燃气及水生产和供应业,2.4,12197.013981,2023-03-31,11823
53,采矿业,2.33,11844.219188,2023-03-31,11823
54,批发和零售业,0.01,44.483276,2023-03-31,11823
55,建筑业,0.0,7.732912,2023-03-31,11823
56,卫生和社会工作,0.0,7.352854,2023-03-31,11823
57,水利、环境和公共设施管理业,0.0,6.599834,2023-03-31,11823
58,科学研究和技术服务业,0.0,2.01376,2023-03-31,11823
59,交通运输、仓储和邮政业,0.0,1.611886,2023-03-31,11823
1,信息技术,8.54,333431893.19,2024-12-31,11823
2,工业,4.53,176853118.95,2024-12-31,11823
3,金融,3.6,140671791.59,2024-12-31,11823
4,材料,3.29,128409836.67,2024-12-31,11823
5,电信服务,1.51,58982173.12,2024-12-31,11823
6,非必需消费品,0.56,21904318.65,2024-12-31,11823
7,能源,0.51,19848630.24,2024-12-31,11823
8,制造业,59.75,233348.065133,2024-12-31,11823
9,采矿业,4.27,16685.4638,2024-12-31,11823
10,信息传输、软件和信息技术服务业,1.55,6051.568064,2024-12-31,11823
11,电力、热力、燃气及水生产和供应业,0.5,1951.482,2024-12-31,11823
12,金融业,0.34,1330.2135,2024-12-31,11823
13,科学研究和技术服务业,0.0,1.114856,2024-12-31,11823
14,金融,4.8,205482180.52,2024-09-30,11823
15,材料,4.39,188079928.57,2024-09-30,11823
