fund_code,date,subscription,redemption,total_shares,net_asset,nav_change_rate,year,quarter
580001,2016-09-30,0.23,0.34,7.49,6.3,-3.85%,2016,3
580001,2016-06-30,0.37,0.54,7.6,6.55,8.15%,2016,2
580001,2016-03-31,0.49,0.28,7.76,6.06,-12.48%,2016,1
580001,2015-12-31,0.41,0.76,7.56,6.93,27.46%,2015,4
580001,2015-09-30,0.99,0.79,7.91,5.43,-31.18%,2015,3
580001,2015-06-30,0.69,11.6,7.71,7.9,-57.21%,2015,2
580001,2015-03-31,1.22,6.53,18.62,18.45,0.18%,2015,1
580001,2014-12-31,5.15,15.74,23.93,18.42,-41.53%,2014,4
580001,2014-09-30,8.02,3.13,34.52,31.5,39.86%,2014,3
580001,2014-06-30,6.49,2.1,29.63,22.52,21.51%,2014,2
580001,2014-03-31,0.39,1.23,25.24,18.54,-0.71%,2014,1
580001,2013-12-31,1.48,4.37,26.08,18.67,-10.65%,2013,4
580001,2013-09-30,2.99,0.96,28.97,20.9,14.91%,2013,3
580001,2013-06-30,0.21,0.89,26.95,18.18,-4.41%,2013,2
580001,2013-03-31,0.09,0.74,27.63,19.02,-5.39%,2013,1
580001,2012-12-31,0.05,0.56,28.29,20.11,3.26%,2012,4
580001,2012-09-30,0.11,0.53,28.8,19.47,-6.13%,2012,3
580001,2012-06-30,0.08,3.13,29.22,20.75,-6.03%,2012,2
580001,2012-03-31,0.12,1.6,32.28,22.08,-5.79%,2012,1
580001,2011-12-31,0.13,0.87,33.77,23.43,-10.22%,2011,4
580001,2011-09-30,2.59,1.55,34.5,26.1,-5.22%,2011,3
580001,2011-06-30,1.37,1.08,33.46,27.54,-2.73%,2011,2
580001,2011-03-31,0.86,1.63,33.17,28.31,-8.63%,2011,1
580001,2010-12-31,2.99,3.93,33.94,30.99,6.03%,2010,4
580001,2010-09-30,0.38,1.12,34.88,29.22,22.47%,2010,3
580001,2010-06-30,0.91,0.78,35.62,23.86,-11.45%,2010,2
580001,2010-03-31,0.11,0.86,35.49,26.95,-3.98%,2010,1
580001,2009-12-31,0.27,1.84,36.23,28.06,10.10%,2009,4
580001,2009-09-30,0.19,2.46,37.8,25.49,-12.43%,2009,3
580001,2009-06-30,0.24,2.41,40.07,29.11,5.33%,2009,2
580001,2009-03-31,0.58,0.96,42.24,27.64,16.36%,2009,1
580001,2008-12-31,0.25,0.87,42.63,23.75,-3.30%,2008,4
580001,2008-09-30,0.32,1.28,43.24,24.56,-10.67%,2008,3
580001,2008-06-30,0.71,2.26,44.2,27.49,-24.73%,2008,2
580001,2008-03-31,2.82,6.44,45.75,36.53,-29.43%,2008,1
580001,2007-12-31,13.51,9.45,49.38,51.76,5.48%,2007,4
580001,2007-09-30,35.16,16.04,45.32,49.07,47.26%,2007,3
580001,2007-06-30,34.29,9.21,26.2,33.32,2200.88%,2007,2
580001,2007-03-31,0.91,0.92,1.12,1.45,6.55%,2007,1
580001,2006-12-31,0.67,0.23,1.13,1.36,64.60%,2006,4
580001,2006-09-30,0.16,0.27,0.7,0.83,-23.73%,2006,3
580001,2006-06-30,0.52,0.8,0.81,1.08,-5.07%,2006,2
580001,2006-03-31,0.02,2.68,1.09,1.14,-67.18%,2006,1
580001,2005-12-31,0.01,1.83,3.75,3.47,-33.81%,2005,4
580001,2005-09-30,0.01,2.24,5.57,5.25,-25.06%,2005,3
580001,2005-06-30,0.15,2.67,7.8,7.0,-29.50%,2005,2
580001,2005-03-31,0.03,0.0,10.32,9.94,-3.49%,2005,1
580001,2005-02-01,,,10.29,,---,2005,1
580002,2026-06-30,2.72,0.94,4.78,7.16,261.29%,2026,2
580002,2026-03-31,0.17,0.41,3.01,1.98,5.53%,2026,1
580002,2025-12-31,0.18,0.28,3.24,1.88,-15.03%,2025,4
580002,2025-09-30,0.3,0.53,3.35,2.21,21.18%,2025,3
580002,2025-06-30,0.15,0.14,3.58,1.82,-7.33%,2025,2
580002,2025-03-31,0.24,0.22,3.57,1.97,-2.43%,2025,1
580002,2024-12-31,0.21,0.25,3.55,2.02,-2.32%,2024,4
580002,2024-09-30,0.13,0.11,3.59,2.06,7.45%,2024,3
580002,2024-06-30,0.13,0.13,3.57,1.92,5.87%,2024,2
580002,2024-03-31,0.12,0.11,3.56,1.82,5.90%,2024,1
580002,2023-12-31,0.08,0.07,3.55,1.71,-9.70%,2023,4
580002,2023-09-30,0.1,0.13,3.54,1.9,-17.90%,2023,3
580002,2023-06-30,0.24,0.16,3.57,2.31,-0.84%,2023,2
580002,2023-03-31,0.09,0.08,3.5,2.33,-12.46%,2023,1
580002,2022-12-31,0.04,0.05,3.49,2.66,-1.03%,2022,4
580002,2022-09-30,0.06,0.07,3.5,2.69,-17.12%,2022,3
580002,2022-06-30,0.05,0.06,3.52,3.25,12.56%,2022,2
580002,2022-03-31,0.43,0.07,3.53,2.88,-22.39%,2022,1
580002,2021-12-31,0.03,0.16,3.17,3.72,3.30%,2021,4
580002,2021-09-30,0.06,0.25,3.3,3.6,-10.65%,2021,3
580002,2021-06-30,0.06,0.18,3.49,4.03,5.25%,2021,2
580002,2021-03-31,0.64,0.65,3.61,3.83,-24.91%,2021,1
580002,2020-12-31,0.16,0.53,3.61,5.1,2.65%,2020,4
580002,2020-09-30,0.56,2.2,3.98,4.96,-17.86%,2020,3
580002,2020-06-30,1.22,0.7,5.62,6.04,34.39%,2020,2
580002,2020-03-31,1.84,1.0,5.11,4.5,38.43%,2020,1
580002,2019-12-31,0.13,0.28,4.26,3.25,5.58%,2019,4
580002,2019-09-30,0.15,0.33,4.41,3.08,11.69%,2019,3
580002,2019-06-30,0.16,0.28,4.6,2.76,-8.45%,2019,2
580002,2019-03-31,0.35,0.25,4.71,3.01,31.33%,2019,1
580002,2018-12-31,0.12,0.06,4.62,2.29,-12.08%,2018,4
580002,2018-09-30,0.14,0.08,4.56,2.61,-15.48%,2018,3
580002,2018-06-30,0.09,0.15,4.5,3.08,-14.83%,2018,2
580002,2018-03-31,0.14,0.25,4.56,3.62,-1.75%,2018,1
580002,2017-12-31,0.48,0.63,4.67,3.69,-8.34%,2017,4
580002,2017-09-30,0.16,1.23,4.83,4.02,-6.48%,2017,3
580002,2017-06-30,0.11,0.13,5.9,4.3,-7.00%,2017,2
580002,2017-03-31,1.05,0.17,5.92,4.62,17.72%,2017,1
580002,2016-12-31,0.2,1.28,5.04,3.93,0.00%,2016,4
580002,2016-12-30,,,,3.93,-25.19%,2016,4
580002,2016-09-30,0.5,0.69,6.12,5.25,-11.41%,2016,3
580002,2016-06-30,1.16,14.63,6.31,5.93,-67.05%,2016,2
580002,2016-03-31,16.19,0.53,19.78,17.99,164.29%,2016,1
580002,2015-12-31,0.1,0.32,4.12,6.81,23.11%,2015,4
580002,2015-09-30,0.45,1.15,4.33,5.53,-41.52%,2015,3
580002,2015-06-30,1.96,4.2,5.04,9.45,-23.01%,2015,2
580002,2015-03-31,0.72,3.32,7.28,12.28,-7.74%,2015,1
580002,2014-12-31,0.54,3.5,9.88,13.31,-30.44%,2014,4
580002,2014-09-30,1.95,1.26,12.84,19.13,25.71%,2014,3
580002,2014-06-30,0.52,1.52,12.15,15.22,-5.23%,2014,2
580002,2014-03-31,1.06,5.36,13.16,16.06,-28.93%,2014,1
580002,2013-12-31,5.7,3.16,17.46,22.59,16.29%,2013,4
580002,2013-09-30,0.2,3.38,14.92,19.43,-8.74%,2013,3
580002,2013-06-30,2.7,3.75,18.1,21.29,-11.48%,2013,2
580002,2013-03-31,0.78,3.77,19.15,24.05,-4.08%,2013,1
580002,2012-12-31,0.26,3.36,22.13,25.07,-10.91%,2012,4
580002,2012-09-30,0.26,0.51,25.23,28.14,-0.52%,2012,3
580002,2012-06-30,3.31,0.54,25.49,28.29,14.86%,2012,2
580002,2012-03-31,1.14,2.45,22.72,24.63,-2.98%,2012,1
580002,2011-12-31,3.6,0.8,24.03,25.39,5.12%,2011,4
580002,2011-09-30,0.34,1.04,21.23,24.15,-11.75%,2011,3
580002,2011-06-30,1.96,2.72,21.93,27.37,-6.98%,2011,2
580002,2011-03-31,3.23,5.78,22.69,29.42,-21.41%,2011,1
580002,2010-12-31,12.88,13.17,25.24,37.43,-0.04%,2010,4
580002,2010-09-30,6.42,3.69,25.54,37.45,39.60%,2010,3
580002,2010-06-30,9.15,1.27,22.81,26.82,47.91%,2010,2
580002,2010-03-31,0.69,0.59,14.94,18.14,1.36%,2010,1
580002,2009-12-31,0.13,1.13,14.84,17.89,10.99%,2009,4
580002,2009-09-30,1.18,1.44,15.85,16.12,-10.13%,2009,3
580002,2009-06-30,1.48,2.75,16.1,17.94,5.92%,2009,2
580002,2009-03-31,1.23,2.65,17.36,16.93,-0.35%,2009,1
580002,2008-12-31,1.51,1.19,18.78,16.99,-8.37%,2008,4
580002,2008-09-30,4.94,5.46,18.46,18.55,-40.81%,2008,3
580002,2008-06-30,3.8,4.5,18.99,31.33,-20.03%,2008,2
580002,2008-03-31,4.61,4.24,19.68,39.18,-5.20%,2008,1
580002,2007-12-31,4.64,5.18,19.31,41.33,-12.87%,2007,4
580002,2007-09-30,12.02,13.05,19.84,47.44,37.29%,2007,3
580002,2007-06-30,20.49,14.78,20.88,34.55,96.40%,2007,2
580002,2007-03-31,3.58,9.86,15.17,17.59,-19.56%,2007,1
580002,2006-12-31,,,21.44,21.87,2.00%,2006,4
580002,2006-12-15,,,21.44,,---,2006,4
580006,2026-06-30,0.86,0.66,1.01,2.49,105.89%,2026,2
580006,2026-03-31,0.17,0.41,0.81,1.21,-23.82%,2026,1
580006,2025-12-31,0.46,0.7,1.06,1.59,-17.77%,2025,4
580006,2025-09-30,1.24,0.82,1.29,1.93,171.87%,2025,3
580006,2025-06-30,0.3,0.26,0.88,0.71,16.11%,2025,2
580006,2025-03-31,0.14,0.14,0.84,0.61,0.72%,2025,1
580006,2024-12-31,0.13,0.18,0.83,0.61,-6.61%,2024,4
580006,2024-09-30,0.07,0.07,0.88,0.65,9.14%,2024,3
580006,2024-06-30,0.05,0.08,0.89,0.59,-1.47%,2024,2
580006,2024-03-31,0.14,0.11,0.92,0.6,-14.42%,2024,1
580006,2023-12-31,0.05,0.1,0.9,0.71,-15.02%,2023,4
580006,2023-09-30,0.1,0.1,0.94,0.83,-13.97%,2023,3
580006,2023-06-30,0.2,0.25,0.95,0.96,-19.82%,2023,2
580006,2023-03-31,0.28,0.18,1.0,1.2,4.09%,2023,1
580006,2022-12-31,0.18,0.22,0.91,1.16,-15.58%,2022,4
580006,2022-09-30,0.56,0.71,0.94,1.37,-29.68%,2022,3
580006,2022-06-30,0.72,0.3,1.09,1.95,89.11%,2022,2
580006,2022-03-31,0.11,0.16,0.67,1.03,-26.62%,2022,1
580006,2021-12-31,0.45,0.38,0.72,1.4,9.85%,2021,4
580006,2021-09-30,0.75,0.84,0.65,1.28,-4.22%,2021,3
580006,2021-06-30,0.73,0.19,0.74,1.33,445.49%,2021,2
580006,2021-03-31,0.05,0.06,0.2,0.24,-15.54%,2021,1
580006,2020-12-31,0.03,0.03,0.21,0.29,24.79%,2020,4
580006,2020-09-30,0.02,0.03,0.2,0.23,1.55%,2020,3
580006,2020-06-30,0.01,0.03,0.21,0.23,13.59%,2020,2
580006,2020-03-31,0.03,0.05,0.24,0.2,-16.94%,2020,1
580006,2019-12-31,0.0,0.02,0.26,0.24,-2.33%,2019,4
580006,2019-09-30,0.01,0.02,0.28,0.25,-0.84%,2019,3
580006,2019-06-30,0.0,0.01,0.29,0.25,-5.37%,2019,2
580006,2019-03-31,0.01,0.01,0.3,0.26,25.08%,2019,1
580006,2018-12-31,0.01,0.0,0.3,0.21,-7.89%,2018,4
580006,2018-09-30,0.01,0.01,0.3,0.23,-9.29%,2018,3
580006,2018-06-30,0.01,0.01,0.3,0.25,-9.87%,2018,2
580006,2018-03-31,0.01,0.02,0.3,0.28,-1.49%,2018,1
580006,2017-12-31,0.01,0.03,0.31,0.28,-11.70%,2017,4
580006,2017-09-30,0.02,0.03,0.33,0.32,2.19%,2017,3
580006,2017-06-30,0.01,0.01,0.34,0.32,-2.45%,2017,2
580006,2017-03-31,0.02,0.02,0.35,0.32,-5.48%,2017,1
580006,2016-12-31,0.01,0.38,0.35,0.34,-0.01%,2016,4
580006,2016-12-30,,,,0.34,-52.94%,2016,4
580006,2016-09-30,20.09,19.71,0.72,0.73,51.10%,2016,3
580006,2016-06-30,0.01,0.02,0.34,0.48,0.88%,2016,2
580006,2016-03-31,0.02,0.02,0.35,0.48,-19.30%,2016,1
580006,2015-12-31,0.03,0.08,0.35,0.59,5.59%,2015,4
580006,2015-09-30,0.12,0.17,0.4,0.56,-30.93%,2015,3
580006,2015-06-30,1.11,1.97,0.45,0.81,-59.53%,2015,2
580006,2015-03-31,1.08,0.98,1.31,2.0,34.97%,2015,1
580006,2014-12-31,0.66,0.28,1.21,1.48,94.90%,2014,4
580006,2014-09-30,0.02,0.13,0.83,0.76,2.26%,2014,3
580006,2014-06-30,0.03,0.06,0.93,0.74,-5.96%,2014,2
580006,2014-03-31,0.04,0.28,0.96,0.79,-28.07%,2014,1
580006,2013-12-31,0.06,0.14,1.2,1.1,-13.43%,2013,4
580006,2013-09-30,0.17,0.21,1.28,1.27,0.70%,2013,3
580006,2013-06-30,0.32,0.43,1.32,1.26,-6.07%,2013,2
580006,2013-03-31,0.2,0.33,1.42,1.34,-9.96%,2013,1
580006,2012-12-31,0.19,0.51,1.55,1.49,-8.74%,2012,4
580006,2012-09-30,0.15,0.67,1.86,1.64,-25.75%,2012,3
580006,2012-06-30,0.07,0.83,2.38,2.2,-24.79%,2012,2
580006,2012-03-31,0.2,0.95,3.14,2.93,-20.39%,2012,1
580006,2011-12-31,0.71,0.22,3.89,3.68,10.96%,2011,4
580006,2011-09-30,0.56,0.67,3.4,3.32,-12.81%,2011,3
580006,2011-06-30,0.5,1.02,3.51,3.81,-16.90%,2011,2
580006,2011-03-31,0.9,0.8,4.03,4.58,1.25%,2011,1
580006,2010-12-31,0.75,1.83,3.93,4.52,-14.89%,2010,4
580006,2010-09-30,0.69,2.33,5.01,5.31,-11.57%,2010,3
580006,2010-06-30,2.61,3.34,6.65,6.01,-18.47%,2010,2
580006,2010-03-31,0.2,0.83,7.38,7.37,-8.10%,2010,1
580006,2009-12-31,,,8.01,8.02,0.14%,2009,4
580006,2009-12-30,,,8.01,,---,2009,4
610006,2026-06-30,0.21,0.43,0.66,3.08,32.16%,2026,2
610006,2026-03-31,0.09,0.2,0.88,2.33,-10.39%,2026,1
610006,2025-12-31,0.12,0.25,1.0,2.6,0.40%,2025,4
610006,2025-09-30,0.31,0.4,1.13,2.59,47.74%,2025,3
610006,2025-06-30,0.09,0.14,1.23,1.76,-1.62%,2025,2
610006,2025-03-31,0.27,0.28,1.28,1.78,-11.98%,2025,1
610006,2024-12-31,0.13,0.2,1.28,2.03,8.90%,2024,4
610006,2024-09-30,0.03,0.08,1.35,1.86,2.43%,2024,3
610006,2024-06-30,0.02,0.1,1.4,1.82,-12.46%,2024,2
610006,2024-03-31,0.06,0.09,1.47,2.08,-18.10%,2024,1
610006,2023-12-31,0.02,0.09,1.51,2.54,-6.58%,2023,4
610006,2023-09-30,0.05,0.1,1.57,2.71,-18.28%,2023,3
610006,2023-06-30,0.08,0.19,1.63,3.32,-9.45%,2023,2
610006,2023-03-31,0.12,0.12,1.74,3.67,-8.51%,2023,1
610006,2022-12-31,0.08,0.11,1.75,4.01,-10.53%,2022,4
610006,2022-09-30,0.11,0.22,1.78,4.48,-17.13%,2022,3
610006,2022-06-30,0.14,0.37,1.88,5.41,-4.42%,2022,2
610006,2022-03-31,0.31,0.54,2.11,5.66,-29.21%,2022,1
610006,2021-12-31,1.34,1.35,2.35,7.99,-5.36%,2021,4
610006,2021-09-30,2.93,1.28,2.36,8.45,351.98%,2021,3
610006,2021-06-30,0.19,0.3,0.7,1.87,8.67%,2021,2
610006,2021-03-31,0.57,0.28,0.81,1.72,38.01%,2021,1
610006,2020-12-31,0.33,0.24,0.53,1.25,56.30%,2020,4
610006,2020-09-30,0.12,0.15,0.44,0.8,3.12%,2020,3
610006,2020-06-30,0.02,0.09,0.46,0.77,14.62%,2020,2
610006,2020-03-31,0.03,0.25,0.54,0.67,-34.42%,2020,1
610006,2019-12-31,0.01,0.1,0.76,1.03,-4.88%,2019,4
610006,2019-09-30,0.01,0.11,0.85,1.08,3.00%,2019,3
610006,2019-06-30,0.01,0.03,0.96,1.05,-5.68%,2019,2
610006,2019-03-31,0.01,0.04,0.98,1.11,23.97%,2019,1
610006,2018-12-31,0.01,0.01,1.02,0.9,-13.95%,2018,4
610006,2018-09-30,0.01,0.02,1.02,1.04,-12.42%,2018,3
610006,2018-06-30,0.01,0.05,1.03,1.19,0.00%,2018,2
610006,2018-06-29,,,,1.19,-12.50%,2018,2
610006,2018-03-31,0.03,0.16,1.07,1.36,-10.92%,2018,1
610006,2017-12-31,0.02,0.4,1.2,1.53,-29.16%,2017,4
610006,2017-09-30,0.06,0.3,1.58,2.16,-7.77%,2017,3
610006,2017-06-30,0.06,0.12,1.82,2.34,-9.73%,2017,2
610006,2017-03-31,0.37,0.36,1.88,2.59,1.23%,2017,1
610006,2016-12-31,0.49,0.47,1.87,2.56,-0.01%,2016,4
610006,2016-12-30,,,,2.56,0.37%,2016,4
610006,2016-09-30,0.97,0.62,1.86,2.55,26.68%,2016,3
610006,2016-06-30,0.74,0.72,1.5,2.01,11.27%,2016,2
610006,2016-03-31,45.78,45.34,1.48,1.81,-22.85%,2016,1
610006,2015-12-31,0.66,0.52,1.04,2.35,54.17%,2015,4
610006,2015-09-30,0.55,0.51,0.9,1.52,-24.11%,2015,3
610006,2015-06-30,0.99,0.92,0.86,2.0,42.65%,2015,2
610006,2015-03-31,0.72,0.89,0.79,1.41,-0.61%,2015,1
610006,2014-12-31,0.56,1.27,0.96,1.41,-26.11%,2014,4
610006,2014-09-30,1.07,1.54,1.66,1.91,-12.20%,2014,3
610006,2014-06-30,0.56,0.7,2.14,2.18,1.44%,2014,2
610006,2014-03-31,0.98,1.32,2.27,2.15,-14.75%,2014,1
610006,2013-12-31,0.24,0.55,2.61,2.52,-14.52%,2013,4
610006,2013-09-30,0.46,0.75,2.92,2.95,-1.27%,2013,3
610006,2013-06-30,0.48,0.8,3.22,2.99,-6.40%,2013,2
610006,2013-03-31,0.36,0.22,3.53,3.19,12.22%,2013,1
610006,2012-12-31,0.01,0.25,3.39,2.84,-0.54%,2012,4
610006,2012-09-30,0.01,0.24,3.64,2.86,-11.94%,2012,3
610006,2012-06-30,0.01,0.3,3.86,3.25,-1.39%,2012,2
610006,2012-03-31,0.01,0.28,4.15,3.29,-9.96%,2012,1
610006,2011-12-31,0.08,0.22,4.41,3.66,-11.89%,2011,4
610006,2011-09-30,0.15,3.95,4.54,4.15,-50.47%,2011,3
610006,2011-07-08,,,,8.38,0.16%,2011,3
610006,2011-07-07,,,,8.36,0.00%,2011,3
610006,2011-07-06,,,,8.36,0.00%,2011,3
610006,2011-07-05,,,,8.36,0.00%,2011,3
610006,2011-07-04,,,,8.36,0.00%,2011,3
610006,2011-07-01,,,,8.36,0.04%,2011,3
610006,2011-06-30,,,8.35,8.36,0.07%,2011,2
610006,2011-06-29,,,,8.35,0.00%,2011,2
610006,2011-06-28,,,,8.35,0.00%,2011,2
610006,2011-06-27,,,,8.35,0.00%,2011,2
610006,2011-06-24,,,,8.35,0.05%,2011,2
610006,2011-06-23,,,,8.35,0.00%,2011,2
610006,2011-06-22,,,,8.35,0.00%,2011,2
610006,2011-06-21,,,,8.35,0.00%,2011,2
610006,2011-06-20,,,,8.35,0.00%,2011,2
610006,2011-06-17,,,,8.35,0.01%,2011,2
610006,2011-06-13,,,8.35,,---,2011,2
630001,2026-06-30,3.73,2.97,13.15,19.3,100.78%,2026,2
630001,2026-03-31,2.77,1.5,12.39,9.61,18.59%,2026,1
630001,2025-12-31,0.17,1.54,11.13,8.1,-12.32%,2025,4
630001,2025-09-30,0.23,0.71,12.5,9.24,30.09%,2025,3
630001,2025-06-30,0.09,0.23,12.97,7.11,3.72%,2025,2
630001,2025-03-31,1.72,0.22,13.11,6.85,14.50%,2025,1
630001,2024-12-31,0.13,0.36,11.61,5.98,-5.92%,2024,4
630001,2024-09-30,0.09,0.18,11.84,6.36,2.74%,2024,3
630001,2024-06-30,0.08,0.17,11.94,6.19,-1.65%,2024,2
630001,2024-03-31,0.18,0.18,12.03,6.29,-5.42%,2024,1
630001,2023-12-31,0.11,0.2,12.03,6.65,-5.28%,2023,4
630001,2023-09-30,0.15,0.19,12.12,7.02,-10.26%,2023,3
630001,2023-06-30,0.17,0.24,12.16,7.83,-9.12%,2023,2
630001,2023-03-31,0.11,0.2,12.23,8.61,3.44%,2023,1
630001,2022-12-31,0.15,0.11,12.32,8.33,-3.61%,2022,4
630001,2022-09-30,0.13,0.24,12.28,8.64,-7.59%,2022,3
630001,2022-06-30,0.22,0.23,12.39,9.35,1.54%,2022,2
630001,2022-03-31,0.28,0.21,12.4,9.21,-21.47%,2022,1
630001,2021-12-31,0.51,0.53,12.34,11.72,-2.27%,2021,4
630001,2021-09-30,0.46,1.11,12.36,12.0,-2.50%,2021,3
630001,2021-06-30,0.3,0.66,13.02,12.31,14.38%,2021,2
630001,2021-03-31,0.33,2.76,13.38,10.76,-28.54%,2021,1
630001,2020-12-31,0.2,1.55,15.81,15.05,-2.44%,2020,4
630001,2020-09-30,0.63,2.99,17.16,15.43,-15.59%,2020,3
630001,2020-06-30,0.21,1.42,19.52,18.28,8.60%,2020,2
630001,2020-03-31,0.39,3.55,20.74,16.83,-15.49%,2020,1
630001,2019-12-31,0.32,1.28,23.9,19.92,-0.23%,2019,4
630001,2019-09-30,1.3,1.0,24.86,19.96,13.26%,2019,3
630001,2019-06-30,0.3,0.87,24.56,17.63,-8.14%,2019,2
630001,2019-03-31,0.41,1.09,25.13,19.19,17.02%,2019,1
630001,2018-12-31,0.42,0.32,25.8,16.4,-3.71%,2018,4
630001,2018-09-30,1.87,0.42,25.7,17.03,1.95%,2018,3
630001,2018-06-30,0.34,2.24,24.24,16.7,-23.19%,2018,2
630001,2018-03-31,0.48,1.72,26.14,21.75,-9.08%,2018,1
630001,2017-12-31,0.51,3.11,27.38,23.92,-12.63%,2017,4
630001,2017-09-30,1.75,2.67,29.98,27.38,-3.11%,2017,3
630001,2017-06-30,0.63,2.56,30.9,28.26,-7.81%,2017,2
630001,2017-03-31,0.75,2.01,32.83,30.65,-3.36%,2017,1
630001,2016-12-31,2.51,3.36,34.09,31.72,-2.39%,2016,4
630001,2016-09-30,4.83,4.35,34.94,32.49,5.23%,2016,3
630001,2016-06-30,3.52,1.78,34.46,30.88,9.69%,2016,2
630001,2016-03-31,5.82,1.75,32.73,28.15,-7.19%,2016,1
630001,2015-12-31,6.88,6.89,28.67,30.33,18.17%,2015,4
630001,2015-09-30,14.04,13.13,28.67,25.67,-51.75%,2015,3
630001,2015-06-30,10.35,19.53,27.77,53.2,-30.47%,2015,2
630001,2015-03-31,6.99,7.09,36.95,76.51,30.59%,2015,1
630001,2014-12-31,7.26,7.72,37.04,58.59,-6.07%,2014,4
630001,2014-09-30,4.87,8.23,37.5,62.37,7.57%,2014,3
630001,2014-06-30,3.16,6.29,40.86,57.98,-1.23%,2014,2
630001,2014-03-31,1.36,7.68,43.99,58.71,-14.08%,2014,1
630001,2013-12-31,8.33,9.47,50.31,68.33,-2.25%,2013,4
630001,2013-09-30,2.52,7.55,51.45,69.9,8.07%,2013,3
630001,2013-06-30,1.23,9.18,56.48,64.68,-9.11%,2013,2
630001,2013-03-31,5.87,3.2,64.43,71.17,16.68%,2013,1
630001,2012-12-31,2.44,1.31,61.77,60.99,11.12%,2012,4
630001,2012-09-30,1.47,3.63,60.64,54.89,-4.61%,2012,3
630001,2012-06-30,2.49,3.28,62.8,57.54,-1.67%,2012,2
630001,2012-03-31,2.39,0.9,63.59,58.52,11.92%,2012,1
630001,2011-12-31,1.15,1.07,62.1,52.28,-14.66%,2011,4
630001,2011-09-30,2.72,2.13,62.01,61.27,-12.84%,2011,3
630001,2011-06-30,1.69,2.36,61.43,70.3,-4.64%,2011,2
630001,2011-03-31,1.26,7.46,62.09,73.71,-14.62%,2011,1
630001,2010-12-31,10.83,12.99,68.3,86.34,3.04%,2010,4
630001,2010-09-30,2.72,6.96,70.46,83.79,16.36%,2010,3
630001,2010-06-30,3.05,4.54,74.7,72.01,-9.88%,2010,2
630001,2010-03-31,2.05,5.35,76.19,79.9,-6.48%,2010,1
630001,2009-12-31,5.16,8.17,79.49,85.43,11.56%,2009,4
630001,2009-09-30,11.39,10.14,82.5,76.58,-4.23%,2009,3
630001,2009-06-30,5.56,4.46,81.25,79.96,31.62%,2009,2
630001,2009-03-31,1.52,2.3,80.15,60.75,31.61%,2009,1
630001,2008-12-31,0.79,2.25,80.93,46.16,-19.08%,2008,4
630001,2008-09-30,1.05,3.55,82.39,57.04,-27.25%,2008,3
630001,2008-06-30,3.71,7.41,84.89,78.41,-21.84%,2008,2
630001,2008-03-31,20.47,14.69,88.59,100.33,-14.07%,2008,1
630001,2007-12-31,31.01,13.9,82.82,116.75,13.10%,2007,4
630001,2007-09-30,41.57,6.19,65.71,103.23,233.80%,2007,3
630001,2007-06-30,,,30.34,30.93,1.94%,2007,2
630001,2007-05-15,,,30.34,,---,2007,2
630002,2026-06-30,0.18,0.69,3.92,38.99,13.77%,2026,2
630002,2026-03-31,0.32,0.35,4.43,34.27,0.02%,2026,1
630002,2025-12-31,0.18,0.29,4.46,34.27,1.11%,2025,4
630002,2025-09-30,0.2,1.16,4.56,33.89,8.65%,2025,3
630002,2025-06-30,0.09,0.18,5.52,31.2,0.74%,2025,2
630002,2025-03-31,0.12,1.17,5.61,30.96,-10.83%,2025,1
630002,2024-12-31,0.51,0.85,6.67,34.73,-9.42%,2024,4
630002,2024-09-30,0.15,0.49,7.01,38.34,4.01%,2024,3
630002,2024-06-30,0.18,0.58,7.35,36.86,-6.97%,2024,2
630002,2024-03-31,0.21,0.6,7.75,39.62,-2.46%,2024,1
630002,2023-12-31,0.22,0.51,8.14,40.61,-6.99%,2023,4
630002,2023-09-30,0.26,0.56,8.42,43.67,-6.52%,2023,3
630002,2023-06-30,2.69,0.39,8.72,46.71,33.54%,2023,2
630002,2023-03-31,1.82,0.37,6.41,34.98,48.78%,2023,1
630002,2022-12-31,0.24,0.19,4.97,23.51,8.12%,2022,4
630002,2022-09-30,0.12,0.17,4.92,21.74,-5.72%,2022,3
630002,2022-06-30,0.14,0.19,4.97,23.06,1.96%,2022,2
630002,2022-03-31,0.25,0.61,5.02,22.62,-5.38%,2022,1
630002,2021-12-31,0.15,0.19,5.37,23.91,-3.70%,2021,4
630002,2021-09-30,0.2,0.58,5.41,24.83,8.70%,2021,3
630002,2021-06-30,0.4,0.3,5.79,22.84,3.97%,2021,2
630002,2021-03-31,0.33,0.87,5.69,21.97,-8.21%,2021,1
630002,2020-12-31,0.18,0.9,6.23,23.93,9.79%,2020,4
630002,2020-09-30,0.23,1.33,6.96,21.8,-6.48%,2020,3
630002,2020-06-30,0.19,1.31,8.05,23.31,-4.04%,2020,2
630002,2020-03-31,0.28,3.12,9.17,24.29,-26.28%,2020,1
630002,2019-12-31,0.29,0.79,12.01,32.95,5.75%,2019,4
630002,2019-09-30,2.97,2.52,12.51,31.16,7.61%,2019,3
630002,2019-06-30,1.32,0.58,12.06,28.96,3.24%,2019,2
630002,2019-03-31,0.54,0.51,11.33,28.05,19.17%,2019,1
630002,2018-12-31,0.33,0.23,11.3,23.53,-10.93%,2018,4
630002,2018-09-30,0.35,0.3,11.2,26.42,-5.19%,2018,3
630002,2018-06-30,0.49,0.63,11.15,27.87,-3.29%,2018,2
