fund_code,year,quarter,report_date
379010,2022,2,2022-07-01
379010,2022,3,2022-10-01
379010,2022,4,2023-01-01
379010,2023,1,2023-04-01
379010,2023,2,2023-07-01
379010,2023,3,2023-10-01
379010,2023,4,2024-01-01
379010,2024,1,2024-04-01
379010,2024,2,2024-07-01
379010,2024,3,2024-10-01
379010,2024,4,2025-01-01
379010,2025,1,2025-04-01
379010,2025,2,2025-07-01
379010,2025,3,2025-10-01
379010,2025,4,2026-01-01
379010,2026,1,2026-04-01
379010,2026,2,2026-07-01
400001,2020,1,2020-04-01
400001,2020,2,2020-07-01
400001,2020,3,2020-10-01
400001,2020,4,2021-01-01
400001,2021,1,2021-04-01
400001,2021,2,2021-07-01
400001,2021,3,2021-10-01
400001,2021,4,2022-01-01
400001,2022,1,2022-04-01
400001,2022,2,2022-07-01
400001,2022,3,2022-10-01
400001,2022,4,2023-01-01
400001,2023,1,2023-04-01
400001,2023,2,2023-07-01
400001,2023,3,2023-10-01
400001,2023,4,2024-01-01
400001,2024,1,2024-04-01
400001,2024,2,2024-07-01
400001,2024,3,2024-10-01
400001,2024,4,2025-01-01
400001,2025,1,2025-04-01
400001,2025,2,2025-07-01
400001,2025,3,2025-10-01
400001,2025,4,2026-01-01
400001,2026,1,2026-04-01
400001,2026,2,2026-07-01
460007,2020,1,2020-04-01
460007,2020,2,2020-07-01
460007,2020,3,2020-10-01
460007,2020,4,2021-01-01
460007,2021,1,2021-04-01
460007,2021,2,2021-07-01
460007,2021,3,2021-10-01
460007,2021,4,2022-01-01
460007,2022,1,2022-04-01
460007,2022,2,2022-07-01
460007,2022,3,2022-10-01
460007,2022,4,2023-01-01
460007,2023,1,2023-04-01
460007,2023,2,2023-07-01
460007,2023,3,2023-10-01
460007,2023,4,2024-01-01
460007,2024,1,2024-04-01
460007,2024,2,2024-07-01
460007,2024,3,2024-10-01
460007,2024,4,2025-01-01
460007,2025,1,2025-04-01
460007,2025,2,2025-07-01
460007,2025,3,2025-10-01
460007,2025,4,2026-01-01
460007,2026,1,2026-04-01
460007,2026,2,2026-07-01
470009,2020,1,2020-04-01
470009,2020,2,2020-07-01
470009,2020,3,2020-10-01
470009,2020,4,2021-01-01
470009,2021,1,2021-04-01
470009,2021,2,2021-07-01
470009,2021,3,2021-10-01
470009,2021,4,2022-01-01
470009,2022,1,2022-04-01
470009,2022,2,2022-07-01
470009,2022,3,2022-10-01
470009,2022,4,2023-01-01
470009,2023,1,2023-04-01
470009,2023,2,2023-07-01
470009,2023,3,2023-10-01
470009,2023,4,2024-01-01
470009,2024,1,2024-04-01
470009,2024,2,2024-07-01
470009,2024,3,2024-10-01
470009,2024,4,2025-01-01
470009,2025,1,2025-04-01
470009,2025,2,2025-07-01
470009,2025,3,2025-10-01
470009,2025,4,2026-01-01
470009,2026,1,2026-04-01
470009,2026,2,2026-07-01
470028,2020,1,2020-04-01
470028,2020,2,2020-07-01
470028,2020,3,2020-10-01
470028,2020,4,2021-01-01
470028,2021,1,2021-04-01
470028,2021,2,2021-07-01
470028,2021,3,2021-10-01
470028,2021,4,2022-01-01
470028,2022,1,2022-04-01
470028,2022,2,2022-07-01
470028,2022,3,2022-10-01
470028,2022,4,2023-01-01
470028,2023,1,2023-04-01
470028,2023,2,2023-07-01
470028,2023,3,2023-10-01
470028,2023,4,2024-01-01
470028,2024,1,2024-04-01
470028,2024,2,2024-07-01
470028,2024,3,2024-10-01
470028,2024,4,2025-01-01
470028,2025,1,2025-04-01
470028,2025,2,2025-07-01
470028,2025,3,2025-10-01
470028,2025,4,2026-01-01
470028,2026,1,2026-04-01
470028,2026,2,2026-07-01
470098,2020,1,2020-04-01
470098,2020,2,2020-07-01
470098,2020,3,2020-10-01
470098,2020,4,2021-01-01
470098,2021,1,2021-04-01
470098,2021,2,2021-07-01
470098,2021,3,2021-10-01
470098,2021,4,2022-01-01
470098,2022,1,2022-04-01
470098,2022,2,2022-07-01
470098,2022,3,2022-10-01
470098,2022,4,2023-01-01
470098,2023,1,2023-04-01
470098,2023,2,2023-07-01
470098,2023,3,2023-10-01
470098,2023,4,2024-01-01
470098,2024,1,2024-04-01
470098,2024,2,2024-07-01
470098,2024,3,2024-10-01
470098,2024,4,2025-01-01
470098,2025,1,2025-04-01
470098,2025,2,2025-07-01
470098,2025,3,2025-10-01
470098,2025,4,2026-01-01
470098,2026,1,2026-04-01
470098,2026,2,2026-07-01
481001,2020,1,2020-04-01
481001,2020,2,2020-07-01
481001,2020,3,2020-10-01
481001,2020,4,2021-01-01
481001,2021,1,2021-04-01
481001,2021,2,2021-07-01
481001,2021,3,2021-10-01
481001,2021,4,2022-01-01
481001,2022,1,2022-04-01
481001,2022,2,2022-07-01
481001,2022,3,2022-10-01
481001,2022,4,2023-01-01
481001,2023,1,2023-04-01
481001,2023,2,2023-07-01
481001,2023,3,2023-10-01
481001,2023,4,2024-01-01
481001,2024,1,2024-04-01
481001,2024,2,2024-07-01
481001,2024,3,2024-10-01
481001,2024,4,2025-01-01
481001,2025,1,2025-04-01
481001,2025,2,2025-07-01
481001,2025,3,2025-10-01
481001,2025,4,2026-01-01
481001,2026,1,2026-04-01
481001,2026,2,2026-07-01
481008,2020,1,2020-04-01
481008,2020,2,2020-07-01
481008,2020,3,2020-10-01
481008,2020,4,2021-01-01
481008,2021,1,2021-04-01
481008,2021,2,2021-07-01
481008,2021,3,2021-10-01
481008,2021,4,2022-01-01
481008,2022,1,2022-04-01
481008,2022,2,2022-07-01
481008,2022,3,2022-10-01
481008,2022,4,2023-01-01
481008,2023,1,2023-04-01
481008,2023,2,2023-07-01
481008,2023,3,2023-10-01
481008,2023,4,2024-01-01
481008,2024,1,2024-04-01
481008,2024,2,2024-07-01
481008,2024,3,2024-10-01
481008,2024,4,2025-01-01
481008,2025,1,2025-04-01
481008,2025,2,2025-07-01
481008,2025,3,2025-10-01
481008,2025,4,2026-01-01
481008,2026,1,2026-04-01
481008,2026,2,2026-07-01
481010,2020,1,2020-04-01
481010,2020,2,2020-07-01
481010,2020,3,2020-10-01
481010,2020,4,2021-01-01
481010,2021,1,2021-04-01
481010,2021,2,2021-07-01
481010,2021,3,2021-10-01
481010,2021,4,2022-01-01
481010,2022,1,2022-04-01
481010,2022,2,2022-07-01
481010,2022,3,2022-10-01
481010,2022,4,2023-01-01
481010,2023,1,2023-04-01
481010,2023,2,2023-07-01
481010,2023,3,2023-10-01
481010,2023,4,2024-01-01
481010,2024,1,2024-04-01
481010,2024,2,2024-07-01
481010,2024,3,2024-10-01
481010,2024,4,2025-01-01
481010,2025,1,2025-04-01
481010,2025,2,2025-07-01
481010,2025,3,2025-10-01
481010,2025,4,2026-01-01
481010,2026,1,2026-04-01
481010,2026,2,2026-07-01
481015,2020,1,2020-04-01
481015,2020,2,2020-07-01
481015,2020,3,2020-10-01
481015,2020,4,2021-01-01
481015,2021,1,2021-04-01
481015,2021,2,2021-07-01
481015,2021,3,2021-10-01
481015,2021,4,2022-01-01
481015,2022,1,2022-04-01
481015,2022,2,2022-07-01
481015,2022,3,2022-10-01
481015,2022,4,2023-01-01
481015,2023,1,2023-04-01
481015,2023,2,2023-07-01
481015,2023,3,2023-10-01
481015,2023,4,2024-01-01
481015,2024,1,2024-04-01
481015,2024,2,2024-07-01
481015,2024,3,2024-10-01
481015,2024,4,2025-01-01
481015,2025,1,2025-04-01
481015,2025,2,2025-07-01
481015,2025,3,2025-10-01
481015,2025,4,2026-01-01
481015,2026,1,2026-04-01
481015,2026,2,2026-07-01
501026,2016,3,2016-10-01
501026,2016,4,2017-01-01
501026,2017,1,2017-04-01
501026,2017,2,2017-07-01
501026,2017,3,2017-10-01
501026,2017,4,2018-01-01
501026,2018,1,2018-04-01
501026,2018,2,2018-07-01
501026,2018,3,2018-10-01
501026,2018,4,2019-01-01
501026,2019,1,2019-04-01
501026,2019,2,2019-07-01
501026,2019,3,2019-10-01
501026,2019,4,2020-01-01
501026,2020,1,2020-04-01
501026,2020,2,2020-07-01
501026,2020,3,2020-10-01
501026,2020,4,2021-01-01
501026,2021,1,2021-04-01
501026,2021,2,2021-07-01
501026,2021,3,2021-10-01
501026,2021,4,2022-01-01
501026,2022,1,2022-04-01
501026,2022,2,2022-07-01
501026,2022,3,2022-10-01
501026,2022,4,2023-01-01
501026,2023,1,2023-04-01
501026,2023,2,2023-07-01
501026,2023,3,2023-10-01
501026,2023,4,2024-01-01
501026,2024,1,2024-04-01
501026,2024,2,2024-07-01
501026,2024,3,2024-10-01
501026,2024,4,2025-01-01
501026,2025,1,2025-04-01
501026,2025,2,2025-07-01
501026,2025,3,2025-10-01
501026,2025,4,2026-01-01
501026,2026,1,2026-04-01
501026,2026,2,2026-07-01
501054,2020,1,2020-04-01
501054,2020,2,2020-07-01
501054,2020,3,2020-10-01
501054,2020,4,2021-01-01
501054,2021,1,2021-04-01
501054,2021,2,2021-07-01
501054,2021,3,2021-10-01
501054,2021,4,2022-01-01
501054,2022,1,2022-04-01
501054,2022,2,2022-07-01
501054,2022,3,2022-10-01
501054,2022,4,2023-01-01
501054,2023,1,2023-04-01
501054,2023,2,2023-07-01
501054,2023,3,2023-10-01
501054,2023,4,2024-01-01
501054,2024,1,2024-04-01
501054,2024,2,2024-07-01
501054,2024,3,2024-10-01
501054,2024,4,2025-01-01
501054,2025,1,2025-04-01
501054,2025,2,2025-07-01
501054,2025,3,2025-10-01
501054,2025,4,2026-01-01
501054,2026,1,2026-04-01
501054,2026,2,2026-07-01
501079,2020,1,2020-04-01
501079,2020,2,2020-07-01
501079,2020,3,2020-10-01
501079,2020,4,2021-01-01
501079,2021,1,2021-04-01
501079,2021,2,2021-07-01
501079,2021,3,2021-10-01
501079,2021,4,2022-01-01
501079,2022,1,2022-04-01
501079,2022,2,2022-07-01
501079,2022,3,2022-10-01
501079,2022,4,2023-01-01
501079,2023,1,2023-04-01
501079,2023,2,2023-07-01
501079,2023,3,2023-10-01
501079,2023,4,2024-01-01
501079,2024,1,2024-04-01
501079,2024,2,2024-07-01
501079,2024,3,2024-10-01
501079,2024,4,2025-01-01
501079,2025,1,2025-04-01
501079,2025,2,2025-07-01
501079,2025,3,2025-10-01
501079,2025,4,2026-01-01
501079,2026,1,2026-04-01
501079,2026,2,2026-07-01
501082,2019,2,2019-07-01
501082,2019,3,2019-10-01
501082,2019,4,2020-01-01
501082,2020,1,2020-04-01
501082,2020,2,2020-07-01
501082,2020,3,2020-10-01
501082,2020,4,2021-01-01
501082,2021,1,2021-04-01
501082,2021,2,2021-07-01
501082,2021,3,2021-10-01
501082,2021,4,2022-01-01
501082,2022,1,2022-04-01
501082,2022,2,2022-07-01
501082,2022,3,2022-10-01
501082,2022,4,2023-01-01
501082,2023,1,2023-04-01
501082,2023,2,2023-07-01
501082,2023,3,2023-10-01
501082,2023,4,2024-01-01
501082,2024,1,2024-04-01
501082,2024,2,2024-07-01
501082,2024,3,2024-10-01
501082,2024,4,2025-01-01
501082,2025,1,2025-04-01
501082,2025,2,2025-07-01
501082,2025,3,2025-10-01
501082,2025,4,2026-01-01
501082,2026,1,2026-04-01
501082,2026,2,2026-07-01
519005,2020,1,2020-04-01
519005,2020,2,2020-07-01
519005,2020,3,2020-10-01
519005,2020,4,2021-01-01
519005,2021,1,2021-04-01
519005,2021,2,2021-07-01
519005,2021,3,2021-10-01
519005,2021,4,2022-01-01
519005,2022,1,2022-04-01
519005,2022,2,2022-07-01
519005,2022,3,2022-10-01
519005,2022,4,2023-01-01
519005,2023,1,2023-04-01
519005,2023,2,2023-07-01
519005,2023,3,2023-10-01
519005,2023,4,2024-01-01
519005,2024,1,2024-04-01
519005,2024,2,2024-07-01
519005,2024,3,2024-10-01
519005,2024,4,2025-01-01
519005,2025,1,2025-04-01
519005,2025,2,2025-07-01
519005,2025,3,2025-10-01
519005,2025,4,2026-01-01
519005,2026,1,2026-04-01
519005,2026,2,2026-07-01
519013,2020,1,2020-04-01
519013,2020,2,2020-07-01
519013,2020,3,2020-10-01
519013,2020,4,2021-01-01
519013,2021,1,2021-04-01
519013,2021,2,2021-07-01
519013,2021,3,2021-10-01
519013,2021,4,2022-01-01
519013,2022,1,2022-04-01
519013,2022,2,2022-07-01
519013,2022,3,2022-10-01
519013,2022,4,2023-01-01
519013,2023,1,2023-04-01
519013,2023,2,2023-07-01
519013,2023,3,2023-10-01
519013,2023,4,2024-01-01
519013,2024,1,2024-04-01
519013,2024,2,2024-07-01
519013,2024,3,2024-10-01
519013,2024,4,2025-01-01
519013,2025,1,2025-04-01
519013,2025,2,2025-07-01
519013,2025,3,2025-10-01
519013,2025,4,2026-01-01
519013,2026,1,2026-04-01
519013,2026,2,2026-07-01
519018,2020,1,2020-04-01
519018,2020,2,2020-07-01
519018,2020,3,2020-10-01
519018,2020,4,2021-01-01
519018,2021,1,2021-04-01
519018,2021,2,2021-07-01
519018,2021,3,2021-10-01
519018,2021,4,2022-01-01
519018,2022,1,2022-04-01
519018,2022,2,2022-07-01
519018,2022,3,2022-10-01
519018,2022,4,2023-01-01
519018,2023,1,2023-04-01
519018,2023,2,2023-07-01
519018,2023,3,2023-10-01
519018,2023,4,2024-01-01
519018,2024,1,2024-04-01
519018,2024,2,2024-07-01
519018,2024,3,2024-10-01
519018,2024,4,2025-01-01
519018,2025,1,2025-04-01
519018,2025,2,2025-07-01
519018,2025,3,2025-10-01
519018,2025,4,2026-01-01
519018,2026,1,2026-04-01
519018,2026,2,2026-07-01
519026,2020,1,2020-04-01
519026,2020,2,2020-07-01
519026,2020,3,2020-10-01
519026,2020,4,2021-01-01
519026,2021,1,2021-04-01
519026,2021,2,2021-07-01
519026,2021,3,2021-10-01
519026,2021,4,2022-01-01
519026,2022,1,2022-04-01
519026,2022,2,2022-07-01
519026,2022,3,2022-10-01
519026,2022,4,2023-01-01
519026,2023,1,2023-04-01
519026,2023,2,2023-07-01
519026,2023,3,2023-10-01
519026,2023,4,2024-01-01
519026,2024,1,2024-04-01
519026,2024,2,2024-07-01
519026,2024,3,2024-10-01
519026,2024,4,2025-01-01
519026,2025,1,2025-04-01
519026,2025,2,2025-07-01
519026,2025,3,2025-10-01
519026,2025,4,2026-01-01
519026,2026,1,2026-04-01
519026,2026,2,2026-07-01
519089,2020,1,2020-04-01
519089,2020,2,2020-07-01
519089,2020,3,2020-10-01
519089,2020,4,2021-01-01
519089,2021,1,2021-04-01
519089,2021,2,2021-07-01
519089,2021,3,2021-10-01
519089,2021,4,2022-01-01
519089,2022,1,2022-04-01
519089,2022,2,2022-07-01
519089,2022,3,2022-10-01
519089,2022,4,2023-01-01
519089,2023,1,2023-04-01
519089,2023,2,2023-07-01
519089,2023,3,2023-10-01
519089,2023,4,2024-01-01
519089,2024,1,2024-04-01
519089,2024,2,2024-07-01
519089,2024,3,2024-10-01
519089,2024,4,2025-01-01
519089,2025,1,2025-04-01
519089,2025,2,2025-07-01
519089,2025,3,2025-10-01
519089,2025,4,2026-01-01
519089,2026,1,2026-04-01
519089,2026,2,2026-07-01
519110,2020,1,2020-04-01
519110,2020,2,2020-07-01
519110,2020,3,2020-10-01
519110,2020,4,2021-01-01
519110,2021,1,2021-04-01
519110,2021,2,2021-07-01
519110,2021,3,2021-10-01
519110,2021,4,2022-01-01
519110,2022,1,2022-04-01
519110,2022,2,2022-07-01
519110,2022,3,2022-10-01
519110,2022,4,2023-01-01
519110,2023,1,2023-04-01
519110,2023,2,2023-07-01
519110,2023,3,2023-10-01
519110,2023,4,2024-01-01
519110,2024,1,2024-04-01
519110,2024,2,2024-07-01
519110,2024,3,2024-10-01
519110,2024,4,2025-01-01
519110,2025,1,2025-04-01
519110,2025,2,2025-07-01
519110,2025,3,2025-10-01
519110,2025,4,2026-01-01
519110,2026,1,2026-04-01
519110,2026,2,2026-07-01
519158,2020,1,2020-04-01
519158,2020,2,2020-07-01
519158,2020,3,2020-10-01
519158,2020,4,2021-01-01
519158,2021,1,2021-04-01
519158,2021,2,2021-07-01
519158,2021,3,2021-10-01
519158,2021,4,2022-01-01
519158,2022,1,2022-04-01
519158,2022,2,2022-07-01
519158,2022,3,2022-10-01
519158,2022,4,2023-01-01
519158,2023,1,2023-04-01
519158,2023,2,2023-07-01
519158,2023,3,2023-10-01
519158,2023,4,2024-01-01
519158,2024,1,2024-04-01
519158,2024,2,2024-07-01
519158,2024,3,2024-10-01
519158,2024,4,2025-01-01
519158,2025,1,2025-04-01
519158,2025,2,2025-07-01
519158,2025,3,2025-10-01
519158,2025,4,2026-01-01
519158,2026,1,2026-04-01
519158,2026,2,2026-07-01
519172,2016,1,2016-04-01
519172,2016,2,2016-07-01
519172,2016,3,2016-10-01
519172,2016,4,2017-01-01
519172,2017,1,2017-04-01
519172,2017,2,2017-07-01
519172,2017,3,2017-10-01
519172,2017,4,2018-01-01
519172,2018,1,2018-04-01
519172,2018,2,2018-07-01
519172,2018,3,2018-10-01
519172,2018,4,2019-01-01
519172,2019,1,2019-04-01
519172,2019,2,2019-07-01
519172,2019,3,2019-10-01
519172,2019,4,2020-01-01
519172,2020,1,2020-04-01
519172,2020,2,2020-07-01
519172,2020,3,2020-10-01
519172,2020,4,2021-01-01
519172,2021,1,2021-04-01
519172,2021,2,2021-07-01
519172,2021,3,2021-10-01
519172,2021,4,2022-01-01
519172,2022,1,2022-04-01
519172,2022,2,2022-07-01
519172,2022,3,2022-10-01
519172,2022,4,2023-01-01
519172,2023,1,2023-04-01
519172,2023,2,2023-07-01
519172,2023,3,2023-10-01
519172,2023,4,2024-01-01
519172,2024,1,2024-04-01
519172,2024,2,2024-07-01
519172,2024,3,2024-10-01
519172,2024,4,2025-01-01
519172,2025,1,2025-04-01
519172,2025,2,2025-07-01
519172,2025,3,2025-10-01
519172,2025,4,2026-01-01
519172,2026,1,2026-04-01
519172,2026,2,2026-07-01
519173,2016,1,2016-04-01
519173,2016,2,2016-07-01
519173,2016,3,2016-10-01
519173,2016,4,2017-01-01
519173,2017,1,2017-04-01
519173,2017,2,2017-07-01
519173,2017,3,2017-10-01
519173,2017,4,2018-01-01
519173,2018,1,2018-04-01
519173,2018,2,2018-07-01
519173,2018,3,2018-10-01
519173,2018,4,2019-01-01
519173,2019,1,2019-04-01
519173,2019,2,2019-07-01
519173,2019,3,2019-10-01
519173,2019,4,2020-01-01
519173,2020,1,2020-04-01
519173,2020,2,2020-07-01
519173,2020,3,2020-10-01
519173,2020,4,2021-01-01
519173,2021,1,2021-04-01
519173,2021,2,2021-07-01
519173,2021,3,2021-10-01
519173,2021,4,2022-01-01
519173,2022,1,2022-04-01
519173,2022,2,2022-07-01
519173,2022,3,2022-10-01
519173,2022,4,2023-01-01
519173,2023,1,2023-04-01
519173,2023,2,2023-07-01
519173,2023,3,2023-10-01
519173,2023,4,2024-01-01
519173,2024,1,2024-04-01
519173,2024,2,2024-07-01
519173,2024,3,2024-10-01
519173,2024,4,2025-01-01
519173,2025,1,2025-04-01
519173,2025,2,2025-07-01
519173,2025,3,2025-10-01
519173,2025,4,2026-01-01
519173,2026,1,2026-04-01
519173,2026,2,2026-07-01
519181,2020,1,2020-04-01
519181,2020,2,2020-07-01
519181,2020,3,2020-10-01
519181,2020,4,2021-01-01
519181,2021,1,2021-04-01
519181,2021,2,2021-07-01
519181,2021,3,2021-10-01
519181,2021,4,2022-01-01
519181,2022,1,2022-04-01
519181,2022,2,2022-07-01
519181,2022,3,2022-10-01
519181,2022,4,2023-01-01
519181,2023,1,2023-04-01
519181,2023,2,2023-07-01
519181,2023,3,2023-10-01
519181,2023,4,2024-01-01
519181,2024,1,2024-04-01
519181,2024,2,2024-07-01
519181,2024,3,2024-10-01
519181,2024,4,2025-01-01
519181,2025,1,2025-04-01
519181,2025,2,2025-07-01
519181,2025,3,2025-10-01
519181,2025,4,2026-01-01
519181,2026,1,2026-04-01
519181,2026,2,2026-07-01
519185,2020,1,2020-04-01
519185,2020,2,2020-07-01
519185,2020,3,2020-10-01
519185,2020,4,2021-01-01
519185,2021,1,2021-04-01
519185,2021,2,2021-07-01
519185,2021,3,2021-10-01
519185,2021,4,2022-01-01
519185,2022,1,2022-04-01
519185,2022,2,2022-07-01
519185,2022,3,2022-10-01
519185,2022,4,2023-01-01
519185,2023,1,2023-04-01
519185,2023,2,2023-07-01
519185,2023,3,2023-10-01
519185,2023,4,2024-01-01
519185,2024,1,2024-04-01
519185,2024,2,2024-07-01
519185,2024,3,2024-10-01
519185,2024,4,2025-01-01
519185,2025,1,2025-04-01
519185,2025,2,2025-07-01
519185,2025,3,2025-10-01
519185,2025,4,2026-01-01
519185,2026,1,2026-04-01
519185,2026,2,2026-07-01
519670,2020,1,2020-04-01
519670,2020,2,2020-07-01
519670,2020,3,2020-10-01
519670,2020,4,2021-01-01
519670,2021,1,2021-04-01
519670,2021,2,2021-07-01
519670,2021,3,2021-10-01
519670,2021,4,2022-01-01
519670,2022,1,2022-04-01
519670,2022,2,2022-07-01
519670,2022,3,2022-10-01
519670,2022,4,2023-01-01
519670,2023,1,2023-04-01
519670,2023,2,2023-07-01
519670,2023,3,2023-10-01
519670,2023,4,2024-01-01
519670,2024,1,2024-04-01
519670,2024,2,2024-07-01
519670,2024,3,2024-10-01
519670,2024,4,2025-01-01
519670,2025,1,2025-04-01
519670,2025,2,2025-07-01
519670,2025,3,2025-10-01
519670,2025,4,2026-01-01
519670,2026,1,2026-04-01
519670,2026,2,2026-07-01
519672,2020,1,2020-04-01
519672,2020,2,2020-07-01
519672,2020,3,2020-10-01
519672,2020,4,2021-01-01
519672,2021,1,2021-04-01
519672,2021,2,2021-07-01
519672,2021,3,2021-10-01
519672,2021,4,2022-01-01
519672,2022,1,2022-04-01
519672,2022,2,2022-07-01
519672,2022,3,2022-10-01
519672,2022,4,2023-01-01
519672,2023,1,2023-04-01
519672,2023,2,2023-07-01
519672,2023,3,2023-10-01
519672,2023,4,2024-01-01
519672,2024,1,2024-04-01
519672,2024,2,2024-07-01
519672,2024,3,2024-10-01
519672,2024,4,2025-01-01
519672,2025,1,2025-04-01
519672,2025,2,2025-07-01
519672,2025,3,2025-10-01
519672,2025,4,2026-01-01
519672,2026,1,2026-04-01
519672,2026,2,2026-07-01
519674,2020,1,2020-04-01
519674,2020,2,2020-07-01
519674,2020,3,2020-10-01
519674,2020,4,2021-01-01
519674,2021,1,2021-04-01
519674,2021,2,2021-07-01
519674,2021,3,2021-10-01
519674,2021,4,2022-01-01
519674,2022,1,2022-04-01
519674,2022,2,2022-07-01
519674,2022,3,2022-10-01
519674,2022,4,2023-01-01
519674,2023,1,2023-04-01
519674,2023,2,2023-07-01
519674,2023,3,2023-10-01
519674,2023,4,2024-01-01
519674,2024,1,2024-04-01
519674,2024,2,2024-07-01
519674,2024,3,2024-10-01
519674,2024,4,2025-01-01
519674,2025,1,2025-04-01
519674,2025,2,2025-07-01
519674,2025,3,2025-10-01
519674,2025,4,2026-01-01
519674,2026,1,2026-04-01
519674,2026,2,2026-07-01
519679,2020,1,2020-04-01
519679,2020,2,2020-07-01
519679,2020,3,2020-10-01
519679,2020,4,2021-01-01
519679,2021,1,2021-04-01
519679,2021,2,2021-07-01
519679,2021,3,2021-10-01
519679,2021,4,2022-01-01
519679,2022,1,2022-04-01
519679,2022,2,2022-07-01
519679,2022,3,2022-10-01
519679,2022,4,2023-01-01
519679,2023,1,2023-04-01
519679,2023,2,2023-07-01
519679,2023,3,2023-10-01
519679,2023,4,2024-01-01
519679,2024,1,2024-04-01
519679,2024,2,2024-07-01
519679,2024,3,2024-10-01
519679,2024,4,2025-01-01
519679,2025,1,2025-04-01
519679,2025,2,2025-07-01
519679,2025,3,2025-10-01
519679,2025,4,2026-01-01
519679,2026,1,2026-04-01
519679,2026,2,2026-07-01
519688,2020,1,2020-04-01
519688,2020,2,2020-07-01
519688,2020,3,2020-10-01
519688,2020,4,2021-01-01
519688,2021,1,2021-04-01
519688,2021,2,2021-07-01
519688,2021,3,2021-10-01
519688,2021,4,2022-01-01
519688,2022,1,2022-04-01
519688,2022,2,2022-07-01
519688,2022,3,2022-10-01
519688,2022,4,2023-01-01
519688,2023,1,2023-04-01
519688,2023,2,2023-07-01
519688,2023,3,2023-10-01
519688,2023,4,2024-01-01
519688,2024,1,2024-04-01
519688,2024,2,2024-07-01
519688,2024,3,2024-10-01
519688,2024,4,2025-01-01
519688,2025,1,2025-04-01
519688,2025,2,2025-07-01
519688,2025,3,2025-10-01
519688,2025,4,2026-01-01
519688,2026,1,2026-04-01
519688,2026,2,2026-07-01
519698,2020,1,2020-04-01
519698,2020,2,2020-07-01
519698,2020,3,2020-10-01
519698,2020,4,2021-01-01
519698,2021,1,2021-04-01
519698,2021,2,2021-07-01
519698,2021,3,2021-10-01
519698,2021,4,2022-01-01
519698,2022,1,2022-04-01
519698,2022,2,2022-07-01
519698,2022,3,2022-10-01
519698,2022,4,2023-01-01
519698,2023,1,2023-04-01
519698,2023,2,2023-07-01
519698,2023,3,2023-10-01
519698,2023,4,2024-01-01
519698,2024,1,2024-04-01
519698,2024,2,2024-07-01
519698,2024,3,2024-10-01
519698,2024,4,2025-01-01
519698,2025,1,2025-04-01
519698,2025,2,2025-07-01
519698,2025,3,2025-10-01
519698,2025,4,2026-01-01
519698,2026,1,2026-04-01
519698,2026,2,2026-07-01
519704,2020,1,2020-04-01
519704,2020,2,2020-07-01
519704,2020,3,2020-10-01
519704,2020,4,2021-01-01
519704,2021,1,2021-04-01
519704,2021,2,2021-07-01
519704,2021,3,2021-10-01
519704,2021,4,2022-01-01
519704,2022,1,2022-04-01
519704,2022,2,2022-07-01
519704,2022,3,2022-10-01
519704,2022,4,2023-01-01
519704,2023,1,2023-04-01
519704,2023,2,2023-07-01
519704,2023,3,2023-10-01
519704,2023,4,2024-01-01
519704,2024,1,2024-04-01
519704,2024,2,2024-07-01
519704,2024,3,2024-10-01
519704,2024,4,2025-01-01
519704,2025,1,2025-04-01
519704,2025,2,2025-07-01
