fund_code,year,quarter,report_date,de,pgr,plr,gains_sold,gains_held,losses_sold,losses_held,lsv,risk_asym,n_gain,n_loss
5094,2021,4,2022-01-01,-0.023076923076923106,0.8846153846153846,0.9076923076923077,69.0,9.0,59.0,6.0,0.060520503524900196,0.022743080839443763,6.0,2.0
5094,2022,1,2022-04-01,,,,,,,,0.043943133987563866,0.062143151406992454,6.0,2.0
5094,2022,2,2022-07-01,0.017316017316017285,0.38095238095238093,0.36363636363636365,8.0,13.0,32.0,56.0,0.087353898369354,0.0861724365169026,6.0,2.0
5094,2022,3,2022-10-01,,,,,,,,0.07328685602174527,0.0786369713758609,5.0,3.0
5094,2022,4,2023-01-01,-0.014061207609594728,0.8064516129032258,0.8205128205128205,25.0,6.0,64.0,14.0,0.12151421720362769,0.04595435936881003,4.0,4.0
5094,2023,1,2023-04-01,,,,,,,,0.22287785531991502,0.05881841974899666,5.0,3.0
5094,2023,2,2023-07-01,0.20256410256410262,0.9333333333333333,0.7307692307692307,28.0,2.0,19.0,7.0,0.05172398778176742,0.06745614911676331,5.0,3.0
5094,2023,3,2023-10-01,,,,,,,,0.0868917614772179,-0.012691021827568011,4.0,4.0
5094,2023,4,2024-01-01,0.23902439024390243,0.8,0.5609756097560976,4.0,1.0,23.0,18.0,0.11650088016906344,-0.03613739418447868,3.0,5.0
5094,2024,1,2024-04-01,,,,,,,,0.17643983386971512,-0.021403093808228184,4.0,4.0
5094,2024,2,2024-07-01,-0.48611111111111116,0.2222222222222222,0.7083333333333334,2.0,7.0,17.0,7.0,0.15136978674527277,-0.023795307301091126,3.0,5.0
5094,2024,3,2024-10-01,,,,,,,,0.07489027045921041,-0.01690338396255195,4.0,4.0
5094,2024,4,2025-01-01,0.09774436090225563,0.5263157894736842,0.42857142857142855,10.0,9.0,3.0,4.0,0.12865569081156017,-0.021432339363872982,4.0,4.0
5094,2025,1,2025-04-01,,,,,,,,0.053650917099405344,-0.005995737056954248,3.0,5.0
5094,2025,2,2025-07-01,-0.18461538461538463,0.2,0.38461538461538464,3.0,12.0,10.0,16.0,0.061437521807099875,-0.006676458608543337,3.0,5.0
5094,2025,3,2025-10-01,,,,,,,,0.04498982274954387,0.2294511735449313,4.0,4.0
5094,2025,4,2026-01-01,-0.22569444444444442,0.71875,0.9444444444444444,23.0,9.0,17.0,1.0,0.11568465612237594,0.21486004586426483,5.0,3.0
5094,2026,1,2026-04-01,,,,,,,,0.044071682689228425,0.2289470929837235,5.0,3.0
5094,2026,2,2026-07-01,-0.16844919786096257,0.7727272727272727,0.9411764705882353,17.0,5.0,16.0,1.0,0.15179654663790074,0.20973890951672503,6.0,2.0
5119,2017,3,2017-10-01,,,,,,,,,,,
5119,2017,4,2018-01-01,,,,,,,,,,,
5119,2018,1,2018-04-01,,,,,,,,,,,
5119,2018,2,2018-07-01,-0.19999999999999996,0.8,1.0,4.0,1.0,7.0,0.0,0.06761493926813018,,,
5119,2018,3,2018-10-01,,,,,,,,0.03368857063857093,,,
5119,2018,4,2019-01-01,-0.2090592334494774,0.5714285714285714,0.7804878048780488,4.0,3.0,32.0,9.0,0.04191513223411157,,,
5119,2019,1,2019-04-01,,,,,,,,-0.05481934902104304,0.09845618114002873,2.0,5.0
5119,2019,2,2019-07-01,-0.2647058823529411,0.7352941176470589,1.0,25.0,9.0,3.0,0.0,0.10876536710176961,0.0891949009964622,3.0,5.0
5119,2019,3,2019-10-01,,,,,,,,0.060751600631102284,0.08793156679647779,4.0,4.0
5119,2019,4,2020-01-01,-0.3571428571428571,0.5,0.8571428571428571,10.0,10.0,6.0,1.0,0.06272569631517452,0.07656570599013879,4.0,4.0
5119,2020,1,2020-04-01,,,,,,,,0.06928362164272896,0.07067344694295433,4.0,4.0
5119,2020,2,2020-07-01,-0.04137931034482767,0.7586206896551724,0.8,22.0,7.0,8.0,2.0,0.11973177863174198,0.09320218069138676,5.0,3.0
5119,2020,3,2020-10-01,,,,,,,,0.008888743219467908,0.09288271089257845,6.0,2.0
5119,2020,4,2021-01-01,-0.2523076923076923,0.44,0.6923076923076923,11.0,14.0,9.0,4.0,0.07461926455433215,,,
5119,2021,1,2021-04-01,,,,,,,,0.08423941700570217,0.09372073165456471,6.0,2.0
5119,2021,2,2021-07-01,-0.2909090909090909,0.55,0.8409090909090909,22.0,18.0,37.0,7.0,0.09587403641256,0.10790331926135299,6.0,2.0
5119,2021,3,2021-10-01,,,,,,,,0.10507946200007712,0.10574619644865108,6.0,2.0
5119,2021,4,2022-01-01,-0.1575700047460845,0.7959183673469388,0.9534883720930233,39.0,10.0,41.0,2.0,0.07618122609683547,0.11867101206548436,6.0,2.0
5119,2022,1,2022-04-01,,,,,,,,0.0814704451926436,0.13653084259661705,6.0,2.0
5119,2022,2,2022-07-01,-0.3474074074074074,0.56,0.9074074074074074,14.0,11.0,49.0,5.0,0.08487235355094636,0.12396885098834559,6.0,2.0
5119,2022,3,2022-10-01,,,,,,,,0.06815341511921838,0.10083392389281971,5.0,3.0
5119,2022,4,2023-01-01,-0.2833333333333333,0.25,0.5333333333333333,1.0,3.0,16.0,14.0,0.09071368286048795,0.10694925590122395,4.0,4.0
5119,2023,1,2023-04-01,,,,,,,,0.10429638663758548,0.10363622270190068,5.0,3.0
5119,2023,2,2023-07-01,-0.1858064516129032,0.7741935483870968,0.96,24.0,7.0,24.0,1.0,0.05958026812822757,0.044469976414411465,5.0,3.0
5119,2023,3,2023-10-01,,,,,,,,0.046648991125117854,0.04674191644497165,4.0,4.0
5119,2023,4,2024-01-01,0.19696969696969696,0.5,0.30303030303030304,1.0,1.0,10.0,23.0,0.054823840278290195,0.04123216904269995,3.0,5.0
5119,2024,1,2024-04-01,,,,,,,,0.08499104510352302,0.022466535732490148,3.0,5.0
5119,2024,2,2024-07-01,-0.08463949843260188,0.36363636363636365,0.4482758620689655,4.0,7.0,13.0,16.0,0.0923818409617827,-0.06346071054029392,2.0,6.0
5119,2024,3,2024-10-01,,,,,,,,0.07940072123905992,0.004454827176034473,3.0,5.0
5119,2024,4,2025-01-01,-0.09574468085106386,0.40425531914893614,0.5,19.0,28.0,5.0,5.0,0.09683467753382734,-0.011676577403458635,4.0,4.0
5119,2025,1,2025-04-01,,,,,,,,0.1392171470895715,-0.009007278031972418,4.0,4.0
5119,2025,2,2025-07-01,0.04390681003584229,0.5277777777777778,0.4838709677419355,19.0,17.0,15.0,16.0,0.10356977140954961,-0.011761865078787195,3.0,5.0
5119,2025,3,2025-10-01,,,,,,,,0.06632938833542894,0.10125017598621265,4.0,4.0
5119,2025,4,2026-01-01,-0.2958333333333334,0.6041666666666666,0.9,29.0,19.0,18.0,2.0,0.11212279980829923,0.09466114367977968,5.0,3.0
5119,2026,1,2026-04-01,,,,,,,,0.11203781394301908,0.0804591588189382,6.0,2.0
5119,2026,2,2026-07-01,-0.2727272727272727,0.7272727272727273,1.0,24.0,9.0,23.0,0.0,0.09587317084850402,,,
5136,2020,1,2020-04-01,,,,,,,,0.08465874783819807,,,
5136,2020,2,2020-07-01,-0.047794117647058876,0.7647058823529411,0.8125,26.0,8.0,13.0,3.0,0.09129466929914123,,,
5136,2020,3,2020-10-01,,,,,,,,0.214419801812122,,,
5136,2020,4,2021-01-01,-0.2507002801120448,0.6904761904761905,0.9411764705882353,29.0,13.0,32.0,2.0,0.12826951041407006,,,
5136,2021,1,2021-04-01,,,,,,,,0.04860374730832383,,,
5136,2021,2,2021-07-01,-0.18409090909090908,0.6909090909090909,0.875,38.0,17.0,49.0,7.0,0.07778698055860232,,,
5136,2021,3,2021-10-01,,,,,,,,0.069169676585145,,,
5136,2021,4,2022-01-01,-0.13161290322580654,0.82,0.9516129032258065,82.0,18.0,59.0,3.0,0.03815034013260257,,,
5136,2022,1,2022-04-01,,,,,,,,0.04770375697657073,-0.03804756122016828,6.0,2.0
5136,2022,2,2022-07-01,-0.35478260869565226,0.5652173913043478,0.92,26.0,20.0,92.0,8.0,0.12204225085688634,-0.04046362555227122,6.0,2.0
5136,2022,3,2022-10-01,,,,,,,,0.12552058264277438,-0.03785286393683046,5.0,3.0
5136,2022,4,2023-01-01,-0.41010770505385247,0.29411764705882354,0.704225352112676,5.0,12.0,50.0,21.0,0.08617522825247192,-0.02001977966335855,4.0,4.0
5136,2023,1,2023-04-01,,,,,,,,0.02470397007234939,-0.005428317448115019,5.0,3.0
5136,2023,2,2023-07-01,0.04508196721311475,0.75,0.7049180327868853,45.0,15.0,43.0,18.0,0.09044819443129051,-0.029441700335641557,5.0,3.0
5136,2023,3,2023-10-01,,,,,,,,0.06500756086439771,-0.02519835457552779,4.0,4.0
5136,2023,4,2024-01-01,-0.05195712954333642,0.5945945945945946,0.646551724137931,22.0,15.0,75.0,41.0,0.08562345515780886,-0.04178783211849899,3.0,5.0
5136,2024,1,2024-04-01,,,,,,,,0.09819385437426766,-0.01761228480014109,4.0,4.0
5136,2024,2,2024-07-01,-0.1269470404984423,0.5833333333333334,0.7102803738317757,28.0,20.0,76.0,31.0,0.13059991231274842,-0.028271782633997197,4.0,4.0
5136,2024,3,2024-10-01,,,,,,,,0.10135571674455583,-0.035759376633777526,5.0,3.0
5136,2024,4,2025-01-01,-0.2501661129568106,0.4069767441860465,0.6571428571428571,35.0,51.0,23.0,12.0,0.07473442604213705,-0.03376867871250659,5.0,3.0
5136,2025,1,2025-04-01,,,,,,,,-0.019370862351987404,-0.03485480232322884,4.0,4.0
5136,2025,2,2025-07-01,0.047351287363125216,0.7247706422018348,0.6774193548387096,79.0,30.0,42.0,20.0,0.05217463221538265,-0.032186594709504204,4.0,4.0
5136,2025,3,2025-10-01,,,,,,,,0.028298926890653157,0.1302849408228905,5.0,3.0
5136,2025,4,2026-01-01,-0.2571428571428571,0.44285714285714284,0.7,31.0,39.0,21.0,9.0,0.0666152989525217,0.11713327262463194,6.0,2.0
5136,2026,1,2026-04-01,,,,,,,,0.10939240271856246,0.12274554039307464,6.0,2.0
5136,2026,2,2026-07-01,-0.03703703703703709,0.9629629629629629,1.0,52.0,2.0,46.0,0.0,0.09903606981967314,0.23025241588832393,6.0,2.0
5207,2020,1,2020-04-01,,,,,,,,0.08738881484466887,,,
5207,2020,2,2020-07-01,-0.12910447761194022,0.8208955223880597,0.95,55.0,12.0,19.0,1.0,0.0788755355699176,,,
5207,2020,3,2020-10-01,,,,,,,,0.17433158777477298,,,
5207,2020,4,2021-01-01,-0.12756598240469208,0.6451612903225806,0.7727272727272727,20.0,11.0,17.0,5.0,0.1455337554400213,,,
5207,2021,1,2021-04-01,,,,,,,,0.09816580146074358,0.020210158599323784,3.0,2.0
5207,2021,2,2021-07-01,-0.1806196440342781,0.6486486486486487,0.8292682926829268,24.0,13.0,34.0,7.0,0.07372107988441934,0.017330770947826958,4.0,2.0
5207,2021,3,2021-10-01,,,,,,,,0.1492065373830564,0.03581087657353907,5.0,2.0
5207,2021,4,2022-01-01,-0.1166666666666667,0.7166666666666667,0.8333333333333334,43.0,17.0,40.0,8.0,0.07305353637505106,0.027975854788040863,5.0,3.0
5207,2022,1,2022-04-01,,,,,,,,0.0565866273218692,-0.05362626375889029,5.0,3.0
5207,2022,2,2022-07-01,-0.08918617614269786,0.782608695652174,0.8717948717948718,18.0,5.0,68.0,10.0,0.09546936612914904,-0.04467767417877696,5.0,3.0
5207,2022,3,2022-10-01,,,,,,,,0.126929896033415,-0.03346478832506715,4.0,4.0
5207,2022,4,2023-01-01,-0.2640522875816993,0.6470588235294118,0.9111111111111111,11.0,6.0,41.0,4.0,0.16364701502462056,-0.04635340619761302,3.0,5.0
5207,2023,1,2023-04-01,,,,,,,,0.08284948623368654,-0.0219860289898339,4.0,4.0
5207,2023,2,2023-07-01,-0.2857142857142857,0.7142857142857143,1.0,25.0,10.0,21.0,0.0,0.11437240197550388,-0.038238232905714147,4.0,4.0
5207,2023,3,2023-10-01,,,,,,,,0.15789318467409377,-0.032251324215481894,3.0,5.0
