fund_code,year,quarter,report_date,ARG,return_volatility
20,2024,1,2024-04-01,0.049679846851940976,0.0548236072411822
20,2024,2,2024-07-01,0.0129275381412326,0.042603186511959115
20,2024,3,2024-10-01,0.05520921604178662,0.062135150336939136
20,2024,4,2025-01-01,0.06014942918653775,0.06164738058107293
20,2025,1,2025-04-01,0.017014914080166373,0.06499027753984168
20,2025,2,2025-07-01,0.05601189930590841,0.06558307364695645
20,2025,3,2025-10-01,0.03562430274443623,0.11299491963979226
20,2025,4,2026-01-01,0.06405765244421183,0.11138375423298956
20,2026,1,2026-04-01,0.04535171797811438,0.09772327864582471
20,2026,2,2026-07-01,0.0819038396587419,0.16160590734134647
21,2020,1,2020-04-01,0.0399404146573356,
21,2020,2,2020-07-01,0.14385097569654876,
21,2020,3,2020-10-01,0.0347600973832614,0.18113941983028595
21,2020,4,2021-01-01,0.12733168708718273,0.16654985567239258
21,2021,1,2021-04-01,0.01119928510906839,0.17719394737448932
21,2021,2,2021-07-01,0.06304126537926902,0.16592940990238436
21,2021,3,2021-10-01,0.04473675838287455,0.15999561510959048
21,2021,4,2022-01-01,0.08991833786665933,0.14835755294301636
21,2022,1,2022-04-01,0.031042750435844035,0.17428078586396337
21,2022,2,2022-07-01,0.1120924027381266,0.15010699033003833
21,2022,3,2022-10-01,0.029648395112781535,0.15970439411117351
21,2022,4,2023-01-01,0.042195854359468515,0.13033514083373676
21,2023,1,2023-04-01,0.02438472667651176,0.12743293000804184
21,2023,2,2023-07-01,0.09260392406723597,0.0951253748821847
21,2023,3,2023-10-01,0.012190107594418177,0.0970836560380231
21,2023,4,2024-01-01,0.008933710373652249,0.08751018000009286
21,2024,1,2024-04-01,0.03560225246900925,0.06330488603130059
21,2024,2,2024-07-01,0.04433537257051899,0.044915513339382956
21,2024,3,2024-10-01,0.03936020548687465,0.08313737334252387
21,2024,4,2025-01-01,0.028625948531157464,0.08218407766905378
21,2025,1,2025-04-01,0.011734698602517954,0.08211664154191775
21,2025,2,2025-07-01,0.011774864363951695,0.08181870202941324
21,2025,3,2025-10-01,0.044438835434287755,0.14204608241310157
21,2025,4,2026-01-01,0.06420077929079426,0.13915760514958475
21,2026,1,2026-04-01,0.013299059124909857,0.13744507402340317
21,2026,2,2026-07-01,0.20586601180285136,0.21648558690331732
31,2020,1,2020-04-01,0.06304917876359845,
31,2020,2,2020-07-01,0.09916028268246602,
31,2020,3,2020-10-01,0.041513802499560444,0.2640918737086439
31,2020,4,2021-01-01,0.025832918955712558,0.215824973869223
31,2021,1,2021-04-01,0.04066527139977522,0.213514259800992
31,2021,2,2021-07-01,0.06932832070875428,0.1960672912907839
31,2021,3,2021-10-01,0.07927618822193214,0.18880177484916733
31,2021,4,2022-01-01,0.020529656478062878,0.1748621143374109
31,2022,1,2022-04-01,0.027330149956717648,0.20532287872048666
31,2022,2,2022-07-01,0.06944946747790759,0.14471300685676325
31,2022,3,2022-10-01,0.027382897488004338,0.16549273616668714
31,2022,4,2023-01-01,0.026942329997692544,0.1588821941134133
31,2023,1,2023-04-01,0.008921992001584632,0.15582831003119865
31,2023,2,2023-07-01,0.011550746779266017,0.13275254780542864
31,2023,3,2023-10-01,0.006885291897901513,0.13496936318950067
31,2023,4,2024-01-01,0.02060147710119787,0.12170871190805516
31,2024,1,2024-04-01,0.034902162754863936,0.11033125054817194
31,2024,2,2024-07-01,0.03135450959460112,0.08060249985796397
31,2024,3,2024-10-01,0.03633996222372691,0.10800746179232007
31,2024,4,2025-01-01,0.05039295717469913,0.10364877511234609
31,2025,1,2025-04-01,0.013691610370877582,0.10643278769138514
31,2025,2,2025-07-01,0.0719613558878044,0.10846314350443613
31,2025,3,2025-10-01,0.1518927482924164,0.15530857333375928
31,2025,4,2026-01-01,0.05046515568774448,0.15401254374957626
31,2026,1,2026-04-01,0.06916766553388344,0.12875270730380825
31,2026,2,2026-07-01,0.051657277109380506,0.12182654748551051
61,2020,1,2020-04-01,0.06593590037141157,
61,2020,2,2020-07-01,0.045809875370985007,
61,2020,3,2020-10-01,0.04168951061750878,0.1190511910004596
61,2020,4,2021-01-01,0.18201990184235334,0.10120234700940571
61,2021,1,2021-04-01,0.07201333360959677,0.1100580261753907
61,2021,2,2021-07-01,0.08411979520152989,0.14918173346294972
61,2021,3,2021-10-01,0.05317412546829019,0.13638493820640138
61,2021,4,2022-01-01,0.08498260261656644,0.1301631355417587
61,2022,1,2022-04-01,0.06210362182175394,0.15329484202080484
61,2022,2,2022-07-01,0.06158905151169501,0.14362123672792523
61,2022,3,2022-10-01,0.04073866946655237,0.1594473047061362
61,2022,4,2023-01-01,0.08777435594924951,0.15648400764041995
61,2023,1,2023-04-01,0.056004823933183026,0.15434918616675475
61,2023,2,2023-07-01,0.06762833967645333,0.09032167183817413
61,2023,3,2023-10-01,0.03354256660764762,0.07374369108731048
61,2023,4,2024-01-01,0.07675054241559305,0.06929981310311811
61,2024,1,2024-04-01,0.036553679217228865,0.05866231736869031
61,2024,2,2024-07-01,0.06630753054267029,0.04638880568074328
61,2024,3,2024-10-01,0.03466746788184705,0.061031086337009294
61,2024,4,2025-01-01,0.06636598741411077,0.061763320332572695
61,2025,1,2025-04-01,0.023714249489046976,0.06345723811287902
61,2025,2,2025-07-01,0.029612792170031543,0.06327509707038628
61,2025,3,2025-10-01,0.013138981317449866,0.16795595889423767
61,2025,4,2026-01-01,0.005895732829134099,0.1651357017760046
61,2026,1,2026-04-01,0.03190142087887247,0.16255573805425866
61,2026,2,2026-07-01,0.17477382280390005,0.20843355228766852
73,2020,1,2020-04-01,0.028567879759687394,
73,2020,2,2020-07-01,0.138014509212592,
73,2020,3,2020-10-01,0.030458821322756912,0.2141086943494274
73,2020,4,2021-01-01,0.09819110743856435,0.17585088381323352
73,2021,1,2021-04-01,0.041601408069479845,0.1781268468291692
73,2021,2,2021-07-01,0.055072592620983477,0.1657052700747724
73,2021,3,2021-10-01,0.05563187253937514,0.17457245153111295
73,2021,4,2022-01-01,0.07666714645878747,0.16566864141993892
73,2022,1,2022-04-01,0.026007599508586506,0.2113570500113296
73,2022,2,2022-07-01,0.06699190749960107,0.17048915868151446
73,2022,3,2022-10-01,0.07254824106341148,0.17937826483705188
73,2022,4,2023-01-01,0.24852619220852745,0.16464969381643413
73,2023,1,2023-04-01,0.01259812095232731,0.1662985459916881
73,2023,2,2023-07-01,0.05554450606164229,0.13240299272219905
73,2023,3,2023-10-01,0.018990677164612963,0.1317843391324421
73,2023,4,2024-01-01,0.023484850255951137,0.1311669554704601
73,2024,1,2024-04-01,0.0644087206475859,0.10292593691693679
73,2024,2,2024-07-01,0.08554143799390679,0.06423164212302548
73,2024,3,2024-10-01,0.06936398633845439,0.06508011737225662
73,2024,4,2025-01-01,0.0919447411264156,0.06499621528387949
73,2025,1,2025-04-01,0.025679115407500785,0.07056312656710598
73,2025,2,2025-07-01,0.1056577572388063,0.06673737385778217
73,2025,3,2025-10-01,0.03943614691855753,0.14536509909237932
73,2025,4,2026-01-01,0.019655017376954565,0.132914457677459
73,2026,1,2026-04-01,0.024599805036492273,0.1346433580687935
73,2026,2,2026-07-01,0.07994533512604843,0.16966531028101461
263,2020,1,2020-04-01,0.034207926072326304,
263,2020,2,2020-07-01,0.09909558811988638,
263,2020,3,2020-10-01,0.0665399949664967,0.18070631270342513
263,2020,4,2021-01-01,0.1500927863628228,0.15431155359478332
263,2021,1,2021-04-01,0.009405722225878849,0.1878317325929158
263,2021,2,2021-07-01,0.011545933678158725,0.16850243454836103
263,2021,3,2021-10-01,0.041184189498112464,0.17766347727649018
263,2021,4,2022-01-01,0.10556803212921186,0.16617059373612977
263,2022,1,2022-04-01,0.01873646722090484,0.20318086183300132
263,2022,2,2022-07-01,0.05512030468534368,0.17938563451720152
263,2022,3,2022-10-01,0.01566431873574942,0.16584012926691655
263,2022,4,2023-01-01,0.05464853849786986,0.12895233763433656
263,2023,1,2023-04-01,0.013944623592416215,0.12618557295193158
263,2023,2,2023-07-01,0.036194862729544516,0.10209098417086356
263,2023,3,2023-10-01,0.009441845608227913,0.1037528506234844
263,2023,4,2024-01-01,0.0593225906697306,0.09495613317480822
263,2024,1,2024-04-01,0.06438015825343255,0.06705428062778185
263,2024,2,2024-07-01,0.028107500666429912,0.04936289758824631
263,2024,3,2024-10-01,0.06184254719788952,0.06244036558374523
263,2024,4,2025-01-01,0.023459621579883145,0.055891157347268086
263,2025,1,2025-04-01,0.016162222636966372,0.05744912760622436
263,2025,2,2025-07-01,0.05754537775589916,0.051333143094776934
263,2025,3,2025-10-01,0.018300545028189036,0.12688275351697823
263,2025,4,2026-01-01,0.07914308063663031,0.12400693154143613
263,2026,1,2026-04-01,0.04074348400644279,0.1185637161177267
263,2026,2,2026-07-01,0.17376017882769504,0.2521624553471677
308,2020,1,2020-04-01,0.06645772324522971,
308,2020,2,2020-07-01,0.17546155941380853,
308,2020,3,2020-10-01,0.09703775290035041,0.11176492236879507
308,2020,4,2021-01-01,0.14106812543215497,0.12415067113901088
308,2021,1,2021-04-01,0.048629113223869536,0.13426907888128892
308,2021,2,2021-07-01,0.09737699176231313,0.12446243828477352
308,2021,3,2021-10-01,0.05041243916045741,0.11797065896619928
308,2021,4,2022-01-01,0.15581573560526638,0.1121043337111631
308,2022,1,2022-04-01,0.04315433186555373,0.1357769963314794
308,2022,2,2022-07-01,0.13621683777548463,0.1289325820248065
308,2022,3,2022-10-01,0.054291732196539974,0.13614562988155127
308,2022,4,2023-01-01,0.17696153887882704,0.11454376510788775
308,2023,1,2023-04-01,0.03382034866914972,0.111236765414091
308,2023,2,2023-07-01,0.10330338450035983,0.10006372205500111
308,2023,3,2023-10-01,0.04051777213637419,0.07758039235493748
308,2023,4,2024-01-01,0.03810252592187377,0.07122086679365627
308,2024,1,2024-04-01,0.03776736593025999,0.06043231089056981
308,2024,2,2024-07-01,0.03309408806373072,0.05096200606933682
308,2024,3,2024-10-01,0.028069941442393394,0.06813784854415873
308,2024,4,2025-01-01,0.040470300456486114,0.06924619489962822
308,2025,1,2025-04-01,0.038330351541119335,0.06652503438385166
308,2025,2,2025-07-01,0.042137105664423566,0.06736957919761997
308,2025,3,2025-10-01,0.13024496525164403,0.13495494863537846
308,2025,4,2026-01-01,0.09570570376905704,0.13119523986736328
308,2026,1,2026-04-01,0.06946195767961712,0.12535748099004906
308,2026,2,2026-07-01,0.43595550158363716,0.23982397601709557
327,2020,1,2020-04-01,0.0319350017952663,
327,2020,2,2020-07-01,0.13040998022665318,
327,2020,3,2020-10-01,0.07605065596936855,0.169940755193322
327,2020,4,2021-01-01,0.04034982720114207,0.1421378381508889
327,2021,1,2021-04-01,0.05535010212226131,0.1310444017398129
327,2021,2,2021-07-01,0.05850284947692712,0.12201192240209786
327,2021,3,2021-10-01,0.09825704903116507,0.11495526915879475
327,2021,4,2022-01-01,0.12283024650998298,0.10670452363058205
327,2022,1,2022-04-01,0.1334947824236869,0.12302872491953008
327,2022,2,2022-07-01,0.13186437651983024,0.1016268560190512
327,2022,3,2022-10-01,0.03185845558373937,0.09479063872753721
327,2022,4,2023-01-01,0.05327249101926662,0.10029407162271405
327,2023,1,2023-04-01,0.06959033602792042,0.10070486706752572
327,2023,2,2023-07-01,0.07828315545513691,0.07538387052892433
327,2023,3,2023-10-01,0.007606829550060723,0.07851411525442847
327,2023,4,2024-01-01,0.02731524953925634,0.06782625551024064
327,2024,1,2024-04-01,0.015860361248490083,0.05691370474409972
327,2024,2,2024-07-01,0.015771325579722162,0.039037756901358654
327,2024,3,2024-10-01,0.03910587989471774,0.07669545540574547
327,2024,4,2025-01-01,0.08221253989133806,0.07232035541444573
327,2025,1,2025-04-01,0.044375472231820055,0.07550634187324885
327,2025,2,2025-07-01,0.031287057693555595,0.07650742811143131
327,2025,3,2025-10-01,0.0937771971722642,0.16380593062318538
327,2025,4,2026-01-01,0.06305543764585805,0.16063282298849793
327,2026,1,2026-04-01,0.08918170461817945,0.1594332608467712
327,2026,2,2026-07-01,0.1552065726742213,0.21867369136870649
354,2020,1,2020-04-01,0.12250679370201083,
354,2020,2,2020-07-01,0.1857828846572503,
354,2020,3,2020-10-01,0.11236312934440126,0.18264451450791142
354,2020,4,2021-01-01,0.11136896750494493,0.15064363523776902
354,2021,1,2021-04-01,0.020364621847225338,0.1583773769545426
354,2021,2,2021-07-01,0.16603297075211915,0.15007483275837263
354,2021,3,2021-10-01,0.06279085444050897,0.1440264247575743
354,2021,4,2022-01-01,0.09310090018411747,0.13768516841533318
354,2022,1,2022-04-01,0.04556636873618197,0.15938899521051147
354,2022,2,2022-07-01,0.19896272065066123,0.136375563266568
354,2022,3,2022-10-01,0.046132560689042514,0.14544517983215163
354,2022,4,2023-01-01,0.08676603379324363,0.14198533588040096
354,2023,1,2023-04-01,0.19641848117327232,0.1559906189244357
354,2023,2,2023-07-01,0.02862368685751058,0.1518891219643608
354,2023,3,2023-10-01,0.11280103218742017,0.17931958693568004
354,2023,4,2024-01-01,0.17926732214600405,0.16737727309804912
354,2024,1,2024-04-01,0.13541767691418627,0.16333985353458275
354,2024,2,2024-07-01,0.11040499597307454,0.16358375656550977
354,2024,3,2024-10-01,0.1191295563920524,0.15940731752086118
354,2024,4,2025-01-01,0.07928249632196253,0.17751904691840512
354,2025,1,2025-04-01,0.026121537976072504,0.15596762727341146
354,2025,2,2025-07-01,0.10679619588723299,0.15432998625188843
354,2025,3,2025-10-01,0.1075025222201222,0.2675980179208347
354,2025,4,2026-01-01,0.023691984841710874,0.24683457999819802
354,2026,1,2026-04-01,0.07154015142052104,0.2508372109635217
354,2026,2,2026-07-01,0.12538491300707957,0.32385060009968886
390,2013,4,2014-01-01,,
390,2014,1,2014-04-01,,
390,2014,2,2014-07-01,0.0,0.030426227652400283
390,2014,3,2014-10-01,0.007456771257858019,0.0402575075950521
390,2014,4,2015-01-01,0.015421026761332602,0.04830773877286397
390,2015,1,2015-04-01,0.15448959344212246,0.13576833759048756
390,2015,2,2015-07-01,0.164599099623354,0.13295585799507076
390,2015,3,2015-10-01,0.05460241318276736,0.12599793809912718
390,2015,4,2016-01-01,0.0768803431943102,0.13279881919452097
390,2016,1,2016-04-01,0.16410567271215903,0.13387843625088322
390,2016,2,2016-07-01,0.06429598478859253,0.13647432440266932
390,2016,3,2016-10-01,0.05822591156850149,0.13404120007264259
390,2016,4,2017-01-01,0.08588258119996624,0.1331679001278513
390,2017,1,2017-04-01,0.0578757741942948,0.04275862953298988
390,2017,2,2017-07-01,0.07666258769995626,0.04111538781629955
390,2017,3,2017-10-01,0.13453629208992862,0.04498229711934562
390,2017,4,2018-01-01,0.08166739042313442,0.03899295024364851
390,2018,1,2018-04-01,0.05349403665995556,0.0402575244830774
390,2018,2,2018-07-01,0.09109378849027253,0.04450861943511188
390,2018,3,2018-10-01,0.04674360818211669,0.04637689300359526
390,2018,4,2019-01-01,0.21668157730627505,0.0554077221234741
390,2019,1,2019-04-01,0.3357241890556963,0.138460134718721
390,2019,2,2019-07-01,0.16033468593188022,0.13822948633711993
390,2019,3,2019-10-01,0.09279093962829287,0.14753559816196468
390,2019,4,2020-01-01,0.1209818137621195,0.14814581136734875
390,2020,1,2020-04-01,0.20527027871489278,0.14856473553977448
390,2020,2,2020-07-01,0.21180251766109892,0.1484194369227969
390,2020,3,2020-10-01,0.14582016590776156,0.14506411709564204
390,2020,4,2021-01-01,0.5443547082989735,0.13507787433724724
390,2021,1,2021-04-01,0.09794690784811033,0.08583823792808493
390,2021,2,2021-07-01,0.17208830253735743,0.09207671883104634
390,2021,3,2021-10-01,0.37118627630289847,0.09650081140638536
390,2021,4,2022-01-01,0.03689565085701211,0.12146981337788015
390,2022,1,2022-04-01,0.2000909123412665,0.12048067005166974
390,2022,2,2022-07-01,0.20442380024918677,0.11925965721335459
390,2022,3,2022-10-01,0.05341461931892913,0.11726601059829019
390,2022,4,2023-01-01,0.11773264191840808,0.10343531979125405
390,2023,1,2023-04-01,0.1801376458110701,0.12154950265153042
390,2023,2,2023-07-01,0.09300174050968028,0.1209811280586294
390,2023,3,2023-10-01,0.059440214526169786,0.0980129429621997
390,2023,4,2024-01-01,0.06388587573633182,0.07437814187368642
390,2024,1,2024-04-01,0.30883237003810315,0.07426165484997035
390,2024,2,2024-07-01,0.08784570673311386,0.07084353212756443
390,2024,3,2024-10-01,0.29279315928678795,0.07739420106047575
390,2024,4,2025-01-01,0.05637650319916843,0.07837918957569337
390,2025,1,2025-04-01,0.06702584394858666,0.05571809099211407
390,2025,2,2025-07-01,0.11045990198532077,0.05061371387777136
390,2025,3,2025-10-01,0.5187537761786134,0.2085465422585972
390,2025,4,2026-01-01,0.12512255274714937,0.20546792050402757
390,2026,1,2026-04-01,0.11117093868649891,0.20454990373936147
390,2026,2,2026-07-01,0.7419809772155077,0.2733459883709308
404,2013,4,2014-01-01,,
404,2014,1,2014-04-01,,
404,2014,2,2014-07-01,0.004674946740853241,0.017652381485866012
404,2014,3,2014-10-01,0.03851842156342462,0.048973011446700965
404,2014,4,2015-01-01,0.05607054193496511,0.05596823602441263
404,2015,1,2015-04-01,0.09627480537133465,0.2893452419037604
404,2015,2,2015-07-01,0.1746602832506564,0.28113799239757864
404,2015,3,2015-10-01,0.15475467031195034,0.31019157392447555
404,2015,4,2016-01-01,0.028490542606037447,0.3385986635049881
404,2016,1,2016-04-01,0.2974936003849643,0.3771149244741712
404,2016,2,2016-07-01,0.09458749668269376,0.3781130630719215
404,2016,3,2016-10-01,0.14394398130195926,0.389456648037383
404,2016,4,2017-01-01,0.1645073718358674,0.3928075825747503
404,2017,1,2017-04-01,0.04239296976990735,0.3035230228439713
404,2017,2,2017-07-01,0.17590495023951122,0.2613007442270426
404,2017,3,2017-10-01,0.2246066528438861,0.25558703141853
404,2017,4,2018-01-01,0.115995986467067,0.1548725160938375
404,2018,1,2018-04-01,0.1022687272939297,0.12414931375401744
404,2018,2,2018-07-01,0.11098051204605684,0.1414705514885935
404,2018,3,2018-10-01,0.16615625397710437,0.1424741935385275
404,2018,4,2019-01-01,0.26680940855458696,0.15483483376243024
404,2019,1,2019-04-01,0.4183280072541883,0.20009418562153583
404,2019,2,2019-07-01,0.17586050830149866,0.20130986297759632
404,2019,3,2019-10-01,0.10859955985128746,0.19739327008133406
404,2019,4,2020-01-01,0.2596720447923282,0.20574385019469035
404,2020,1,2020-04-01,0.3738979716272097,0.20293686534769148
404,2020,2,2020-07-01,0.36750225652202373,0.21557899382038398
404,2020,3,2020-10-01,0.1259508986298958,0.2012291398169514
404,2020,4,2021-01-01,0.182969397812297,0.1594807523914814
404,2021,1,2021-04-01,0.11750414381495922,0.1643693806042105
404,2021,2,2021-07-01,0.24286881281226852,0.15834395039853083
404,2021,3,2021-10-01,0.1755803388676549,0.15896580401797442
404,2021,4,2022-01-01,0.1700126165033472,0.15383302301986737
404,2022,1,2022-04-01,0.3219259820279766,0.19415982684029662
404,2022,2,2022-07-01,0.456623497493958,0.15396636254452886
404,2022,3,2022-10-01,0.2648365775382873,0.16895228711776047
404,2022,4,2023-01-01,0.1255200785635593,0.16861061031250718
404,2023,1,2023-04-01,0.18712075353489413,0.18434932261936549
404,2023,2,2023-07-01,0.0323188395272562,0.15915242525457804
404,2023,3,2023-10-01,0.19378927768589566,0.16618485986412446
404,2023,4,2024-01-01,0.051768901109201834,0.1600815832458593
404,2024,1,2024-04-01,0.4520550169848787,0.13865257166522602
404,2024,2,2024-07-01,0.042920970330595686,0.12344848740251846
404,2024,3,2024-10-01,0.2653580362551998,0.11439907327450524
404,2024,4,2025-01-01,0.06408874354051539,0.10614435275914624
404,2025,1,2025-04-01,0.09531410190282134,0.0570314885940206
404,2025,2,2025-07-01,0.20576023867905613,0.05851361176972688
404,2025,3,2025-10-01,0.5855742283308126,0.2517142458761549
404,2025,4,2026-01-01,0.14346125443602595,0.24810622416703773
404,2026,1,2026-04-01,0.13446858431044828,0.24761489117796878
404,2026,2,2026-07-01,0.6382918294619422,0.34188489562961805
522,2020,1,2020-04-01,0.04031764019871287,
522,2020,2,2020-07-01,0.1619116820466119,
522,2020,3,2020-10-01,0.1153580101202884,0.09520950259024771
522,2020,4,2021-01-01,0.08132760455691931,0.11292133091694584
522,2021,1,2021-04-01,0.04261256795770444,0.15139521537168696
522,2021,2,2021-07-01,0.06549016127922025,0.15164831339853188
522,2021,3,2021-10-01,0.07931813018942671,0.16180280935058017
522,2021,4,2022-01-01,0.0927279533071252,0.15195491799608477
522,2022,1,2022-04-01,0.11826032449595836,0.1676261826219691
522,2022,2,2022-07-01,0.1553217256102452,0.1340864168622027
522,2022,3,2022-10-01,0.09124412290697084,0.12729503635601172
522,2022,4,2023-01-01,0.08580503907191811,0.1268643427106172
522,2023,1,2023-04-01,0.060463528594729685,0.1284810945290238
522,2023,2,2023-07-01,0.1929299158138089,0.14577176175439666
522,2023,3,2023-10-01,0.048205263397768726,0.1512343967371845
522,2023,4,2024-01-01,0.16293755192880094,0.15203450885334688
522,2024,1,2024-04-01,0.15196696616570995,0.1375902467783858
522,2024,2,2024-07-01,0.11033610904754841,0.13888689071085913
522,2024,3,2024-10-01,0.08612188156889541,0.136010955966309
522,2024,4,2025-01-01,0.03866033502372635,0.1332595504613038
522,2025,1,2025-04-01,0.13554122659961565,0.13315952188343144
522,2025,2,2025-07-01,0.024598950309064425,0.08490392186674386
522,2025,3,2025-10-01,0.1879483347165857,0.18948433783643645
522,2025,4,2026-01-01,0.059866259836796325,0.18084546541250746
522,2026,1,2026-04-01,0.06537803314674184,0.18594885031575406
522,2026,2,2026-07-01,0.210357432218506,0.26746658859921757
601,2020,1,2020-04-01,0.027352581625264424,
601,2020,2,2020-07-01,0.07834351507245556,
601,2020,3,2020-10-01,0.0559733230424051,0.2138483113185627
601,2020,4,2021-01-01,0.07217574271611774,0.17483209058975013
601,2021,1,2021-04-01,0.054209327858174436,0.20675464215465328
601,2021,2,2021-07-01,0.04224486778791396,0.19694086500188554
601,2021,3,2021-10-01,0.07415874969782998,0.18756363423779968
601,2021,4,2022-01-01,0.04845426101857195,0.17369788065308667
601,2022,1,2022-04-01,0.029397241579982636,0.21106399120396527
601,2022,2,2022-07-01,0.10778733391442076,0.16617290856123657
601,2022,3,2022-10-01,0.06424056934563267,0.17108110921153488
601,2022,4,2023-01-01,0.055421424815634654,0.16192167813086256
601,2023,1,2023-04-01,0.029524696788686782,0.15333229274169427
601,2023,2,2023-07-01,0.08044073776415328,0.10960490865296404
601,2023,3,2023-10-01,0.05606955647335214,0.11179175874667857
601,2023,4,2024-01-01,0.02290924889204796,0.09576455557685588
601,2024,1,2024-04-01,0.06119161777743137,0.06860287189634984
601,2024,2,2024-07-01,0.06487114414105924,0.050073967503557484
601,2024,3,2024-10-01,0.03844987564088463,0.06382435757791916
601,2024,4,2025-01-01,0.0897897569526439,0.06342917800358958
601,2025,1,2025-04-01,0.016050934334675627,0.06567882059645425
601,2025,2,2025-07-01,0.12374572395838171,0.07367355409600715
601,2025,3,2025-10-01,0.06385544933918813,0.15896525763369157
601,2025,4,2026-01-01,0.06696152385518325,0.1591062109451455
601,2026,1,2026-04-01,0.07154741623997701,0.1502713837339772
601,2026,2,2026-07-01,0.17219369306288565,0.20359147864816796
742,2014,3,2014-10-01,,
742,2014,4,2015-01-01,,
742,2015,1,2015-04-01,0.13351939321038933,0.2184656393829645
742,2015,2,2015-07-01,0.05700593938961865,0.17940100514448287
742,2015,3,2015-10-01,0.06531533665390214,0.26132465980850533
742,2015,4,2016-01-01,0.0,0.2618337739283747
742,2016,1,2016-04-01,0.29493894554437305,0.2634375578475234
742,2016,2,2016-07-01,0.06340062498560198,0.24486896707338046
742,2016,3,2016-10-01,0.047502612634236996,0.24454189246805674
742,2016,4,2017-01-01,0.15429798273535877,0.2596677448683328
742,2017,1,2017-04-01,0.046988633236413585,0.22108631437298878
742,2017,2,2017-07-01,0.1784097420749302,0.21033015362867905
742,2017,3,2017-10-01,0.22205255446408367,0.17619054148527558
742,2017,4,2018-01-01,0.16708857791023357,0.12776975980970698
742,2018,1,2018-04-01,0.1794603669920699,0.12346532857522388
742,2018,2,2018-07-01,0.18048256665757356,0.11607658293547098
742,2018,3,2018-10-01,0.24492369743724512,0.13271833074879535
742,2018,4,2019-01-01,0.20460264071958845,0.14433392928029162
742,2019,1,2019-04-01,0.325777330295285,0.17918078569472648
742,2019,2,2019-07-01,0.16463005728405872,0.1778943688266635
742,2019,3,2019-10-01,0.054228688999341065,0.16402020067844972
742,2019,4,2020-01-01,0.13267726149065445,0.15922205964237973
742,2020,1,2020-04-01,0.24037166787133696,0.15544105159437413
742,2020,2,2020-07-01,0.3084068373808944,0.21567775084129148
742,2020,3,2020-10-01,0.19551364002520458,0.2082453680317661
742,2020,4,2021-01-01,0.1953088672640089,0.17860157610098504
742,2021,1,2021-04-01,0.19864203641511763,0.17215898588609932
742,2021,2,2021-07-01,0.2638351553272462,0.18321018114940005
742,2021,3,2021-10-01,0.13089026195094594,0.1830718214401153
742,2021,4,2022-01-01,0.2638210344612193,0.18242603892266585
742,2022,1,2022-04-01,0.4143114275845846,0.19860735397363358
742,2022,2,2022-07-01,0.4495380324389462,0.1623688200042438
742,2022,3,2022-10-01,0.1260980644590564,0.1622670740151552
742,2022,4,2023-01-01,0.13992910014164134,0.16607514300849346
742,2023,1,2023-04-01,0.07461430705946191,0.16256315649428352
742,2023,2,2023-07-01,0.2619387605002265,0.12286555276027133
742,2023,3,2023-10-01,0.11043786817941373,0.12526669432088147
742,2023,4,2024-01-01,0.17889078270836625,0.12250050868119543
742,2024,1,2024-04-01,0.5584201468841509,0.11304334634002926
742,2024,2,2024-07-01,0.11528523522894984,0.07972536291730295
742,2024,3,2024-10-01,0.28396713283529224,0.09693827843491788
742,2024,4,2025-01-01,0.4851312448766305,0.07961938800734528
742,2025,1,2025-04-01,0.2110985704761888,0.0821190321661373
742,2025,2,2025-07-01,0.1837522120819965,0.08048467467365109
742,2025,3,2025-10-01,0.3703933459665707,0.17390770718841334
742,2025,4,2026-01-01,0.20594604598940053,0.17323158826036353
742,2026,1,2026-04-01,0.2376494276187605,0.17694964417463782
742,2026,2,2026-07-01,0.9023555656921111,0.4952180467823663
800,2020,1,2020-04-01,0.03938902081935691,
800,2020,2,2020-07-01,0.07278561049296955,
800,2020,3,2020-10-01,0.10361433823833632,0.12373395497440808
800,2020,4,2021-01-01,0.019099145666498743,0.10183984629804278
800,2021,1,2021-04-01,0.047601241472696613,0.11813723808389626
800,2021,2,2021-07-01,0.09319883223645559,0.12014003120582793
800,2021,3,2021-10-01,0.08333458309164414,0.11156561432414566
800,2021,4,2022-01-01,0.09269865593046733,0.10331463018935307
800,2022,1,2022-04-01,0.05991988865306587,0.12522591573549516
800,2022,2,2022-07-01,0.07581993820726071,0.11447839304269185
800,2022,3,2022-10-01,0.04962208955811495,0.12362849361474312
800,2022,4,2023-01-01,0.04389028460865454,0.1235742968871103
800,2023,1,2023-04-01,0.11165643330966522,0.11802779918980906
800,2023,2,2023-07-01,0.12722355924331014,0.10711238314715818
800,2023,3,2023-10-01,0.007223009113395856,0.1074969720206679
800,2023,4,2024-01-01,0.07309388287506352,0.10595511452794651
800,2024,1,2024-04-01,0.059119140937279116,0.09565441796387157
800,2024,2,2024-07-01,0.08274567474397665,0.0744375194500026
800,2024,3,2024-10-01,0.03031459515220008,0.0810414497891853
800,2024,4,2025-01-01,0.07171119743298002,0.08127084582734911
800,2025,1,2025-04-01,0.011533346519332893,0.0711339052111734
800,2025,2,2025-07-01,0.04772651007478724,0.07243979501060338
800,2025,3,2025-10-01,0.0378252120201197,0.14164285183609618
800,2025,4,2026-01-01,0.08215463862784042,0.13673940299452586
800,2026,1,2026-04-01,0.03757030966710688,0.12933598560623116
800,2026,2,2026-07-01,0.23834782113945713,0.14834406757135368
