fund_code,report_date,fund_ret_6m,bench_ret_6m,benchmark_adj_return,coverage,equity_weight,matched_weight,rf_approx_weight,missing_weight,n_components,panel_date
601,2019-06-30,0.1889048856978938,0.05590476276549188,0.1330001229324019,full,0.8,0.8,0.2,0.0,2,2019-07-01
940,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
1000,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
1076,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.7,0.7,0.0,0.3,2,2019-07-01
1088,2019-06-30,0.1889048856978938,0.05590476276549188,0.1330001229324019,full,0.8,0.8,0.2,0.0,2,2019-07-01
1475,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
1480,2019-06-30,0.1889048856978938,0.04332873007280019,0.1455761556250936,full,0.55,0.55,0.45,0.0,2,2019-07-01
1513,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.15,0.85,2,2019-07-01
1702,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.15,0.85,2,2019-07-01
1723,2019-06-30,0.1889048856978938,0.13564562852286322,0.05325925717503058,full,0.7,0.7,0.3,0.0,2,2019-07-01
1753,2019-06-30,0.1889048856978938,0.04638525950960415,0.14251962618828964,full,0.6,0.6,0.4,0.0,2,2019-07-01
1811,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,partial_rf,0.6,0.6,0.2,0.2,3,2019-07-01
1985,2019-06-30,0.1889048856978938,0.04435529864110808,0.14454958705678572,full,0.6,0.6,0.4,0.0,2,2019-07-01
2376,2019-06-30,0.1889048856978938,0.04638525950960415,0.14251962618828964,full,0.6,0.6,0.4,0.0,2,2019-07-01
2450,2019-06-30,0.1889048856978938,0.040272200635996236,0.14863268506189756,full,0.5,0.5,0.5,0.0,2,2019-07-01
2451,2019-06-30,0.1889048856978938,0.040272200635996236,0.14863268506189756,full,0.5,0.5,0.5,0.0,2,2019-07-01
2692,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.4,0.6,2,2019-07-01
3857,2019-06-30,0.1889048856978938,0.05249831838321206,0.13640656731468173,full,0.7,0.7,0.3,0.0,2,2019-07-01
3858,2019-06-30,0.1889048856978938,0.05249831838321206,0.13640656731468173,full,0.7,0.7,0.3,0.0,2,2019-07-01
3961,2019-06-30,0.1889048856978938,0.05879212879658783,0.13011275690130597,full,0.85,0.85,0.15,0.0,2,2019-07-01
3962,2019-06-30,0.1889048856978938,0.05879212879658783,0.13011275690130597,full,0.85,0.85,0.15,0.0,2,2019-07-01
4148,2019-06-30,0.1889048856978938,0.049441788946408105,0.1394630967514857,full,0.65,0.65,0.35,0.0,2,2019-07-01
4232,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
4374,2019-06-30,0.1889048856978938,0.06103785793188469,0.1278670277660091,partial_rf,0.8,0.8,0.1,0.1,3,2019-07-01
4375,2019-06-30,0.1889048856978938,0.06103785793188469,0.1278670277660091,partial_rf,0.8,0.8,0.1,0.1,3,2019-07-01
5001,2019-06-30,0.1889048856978938,0.05725291972935155,0.13165196596854223,partial_rf,0.7,0.7,0.2,0.1,3,2019-07-01
5094,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
5449,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
5550,2019-06-30,0.1889048856978938,0.04638525950960415,0.14251962618828964,full,0.6,0.6,0.4,0.0,2,2019-07-01
5551,2019-06-30,0.1889048856978938,0.04638525950960415,0.14251962618828964,full,0.6,0.6,0.4,0.0,2,2019-07-01
5765,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,partial_rf,0.6,0.6,0.2,0.2,3,2019-07-01
5775,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.6,0.6,0.0,0.4,2,2019-07-01
5819,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
5844,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
5875,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,3,2019-07-01
5939,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
5940,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
6154,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,3,2019-07-01
6281,2019-06-30,0.1889048856978938,0.047242664672204025,0.14166222102568976,full,0.65,0.65,0.35,0.0,2,2019-07-01
6887,2019-06-30,0.1889048856978938,0.04638525950960415,0.14251962618828964,full,0.6,0.6,0.4,0.0,2,2019-07-01
6888,2019-06-30,0.1889048856978938,0.04638525950960415,0.14251962618828964,full,0.6,0.6,0.4,0.0,2,2019-07-01
20018,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
40008,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.8,0.8,0.0,0.2,2,2019-07-01
40011,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.8,0.8,0.0,0.2,2,2019-07-01
40016,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
40025,2019-06-30,0.1889048856978938,0.18961936663210888,-0.0007144809342150837,partial,0.85,0.85,0.0,0.15,2,2019-07-01
50004,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.75,0.75,0.0,0.25,3,2019-07-01
50009,2019-06-30,0.1889048856978938,0.18961936663210888,-0.0007144809342150837,partial,0.85,0.85,0.0,0.15000000000000002,3,2019-07-01
50010,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,3,2019-07-01
70027,2019-06-30,0.1889048856978938,0.06778096556723184,0.12112392013066195,full,0.95,0.95,0.05,0.0,2,2019-07-01
100039,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
100060,2019-06-30,0.1889048856978938,0.05590476276549188,0.1330001229324019,full,0.8,0.8,0.2,0.0,2,2019-07-01
110002,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.25,0.75,2,2019-07-01
110005,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.15,0.85,2,2019-07-01
110009,2019-06-30,0.1889048856978938,0.06745422688987568,0.12145065880801811,partial,0.9,0.9,0.0,0.1,2,2019-07-01
110013,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
110015,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
110025,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
112002,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.25,0.75,2,2019-07-01
121003,2019-06-30,0.1889048856978938,0.06745422688987568,0.12145065880801811,partial,0.95,0.95,0.0,0.05,2,2019-07-01
150968,2019-06-30,0.1889048856978938,0.06440269618971167,0.12450218950818212,partial_rf,0.85,0.85,0.1,0.05,3,2019-07-01
160605,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,3,2019-07-01
161606,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.7,0.7,0.0,0.3,2,2019-07-01
161810,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
161903,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
162006,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
162201,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.35,0.65,2,2019-07-01
162204,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
162209,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.8,0.8,0.0,0.2,2,2019-07-01
162214,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
162703,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,1,2019-07-01
163406,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.8,0.8,0.0,0.2,2,2019-07-01
163411,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.8,0.8,0.0,0.2,2,2019-07-01
163412,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.8,0.8,0.0,0.2,2,2019-07-01
166005,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
180031,2019-06-30,0.1889048856978938,0.05319814827416378,0.13570673742373002,full,0.8,0.8,0.2,0.0,2,2019-07-01
200012,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
206009,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.25,0.75,2,2019-07-01
210008,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
213003,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.1,0.9,3,2019-07-01
213008,2019-06-30,0.1889048856978938,0.05879212879658783,0.13011275690130597,full,0.85,0.85,0.15,0.0,2,2019-07-01
240005,2019-06-30,0.1889048856978938,0.05590476276549188,0.1330001229324019,full,0.8,0.8,0.2,0.0,2,2019-07-01
240011,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
240017,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.25,0.75,2,2019-07-01
240022,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
257020,2019-06-30,0.1889048856978938,0.06166790669362393,0.12723697900426986,full,0.85,0.85,0.15,0.0,2,2019-07-01
257030,2019-06-30,0.1889048856978938,0.05249831838321206,0.13640656731468173,full,0.7,0.7,0.3,0.0,2,2019-07-01
257070,2019-06-30,0.1889048856978938,0.1801502897708377,0.008754595927056102,partial_rf,0.9,0.9,0.05,0.05,3,2019-07-01
260117,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
270028,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,3,2019-07-01
290008,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
290014,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
310358,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.85,0.85,0.0,0.15,2,2019-07-01
320007,2019-06-30,0.1889048856978938,0.18961936663210888,-0.0007144809342150837,partial,0.9,0.9,0.0,0.1,3,2019-07-01
340007,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
360016,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
370024,2019-06-30,0.1889048856978938,0.06166790669362393,0.12723697900426986,full,0.85,0.85,0.15,0.0,2,2019-07-01
375010,2019-06-30,0.1889048856978938,0.05249831838321206,0.13640656731468173,full,0.7,0.7,0.3,0.0,2,2019-07-01
377010,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
377240,2019-06-30,0.1889048856978938,0.16263249757748605,0.026272388120407747,full,0.85,0.85,0.15,0.0,2,2019-07-01
379010,2019-06-30,0.1889048856978938,0.0,0.1889048856978938,partial,0.0,0.0,0.0,1.0,2,2019-07-01
460007,2019-06-30,0.1889048856978938,0.061185296782549616,0.12771958891534418,partial_rf,0.8,0.8,0.15,0.05,3,2019-07-01
470009,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
470028,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
470098,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
481001,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
481010,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
481015,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
519005,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
519013,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.25,0.75,2,2019-07-01
519026,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.2,0.8,2,2019-07-01
519110,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
519181,2019-06-30,0.1889048856978938,0.05153309856106344,0.13737178713683035,partial_rf,0.65,0.65,0.3,0.05,3,2019-07-01
519185,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
519670,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
519672,2019-06-30,0.1889048856978938,0.06762009559687374,0.12128479010102006,partial_rf,0.9,0.9,0.05,0.05,3,2019-07-01
519674,2019-06-30,0.1889048856978938,0.05047994564877584,0.13842494004911796,full,0.75,0.75,0.25,0.0,2,2019-07-01
519679,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
519698,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.25,0.75,2,2019-07-01
519704,2019-06-30,0.1889048856978938,0.045098299746739325,0.14380658595115448,partial_rf,0.55,0.55,0.4,0.05,3,2019-07-01
519773,2019-06-30,0.1889048856978938,0.04638525950960415,0.14251962618828964,full,0.6,0.6,0.4,0.0,2,2019-07-01
570001,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
570008,2019-06-30,0.1889048856978938,0.0708374950040358,0.118067390693858,partial,0.8,0.8,0.0,0.2,2,2019-07-01
580001,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.35,0.65,3,2019-07-01
580002,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
580006,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
610006,2019-06-30,0.1889048856978938,0.058611377256819974,0.13029350844107382,full,0.8,0.8,0.2,0.0,2,2019-07-01
630001,2019-06-30,0.1889048856978938,0.05879212879658783,0.13011275690130597,full,0.85,0.85,0.15,0.0,2,2019-07-01
630010,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
630011,2019-06-30,0.1889048856978938,0.05555484782001602,0.13335003787787778,full,0.75,0.75,0.25,0.0,2,2019-07-01
660005,2019-06-30,0.1889048856978938,0.009706906267956672,0.17919797942993712,partial_rf,0.0,0.0,0.25,0.75,2,2019-07-01
11,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.8,0.8,0.0,0.2,2,2020-01-01
17,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
20,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
21,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.8,0.8,0.0,0.2,2,2020-01-01
31,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
61,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
73,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
263,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.2,0.8,2,2020-01-01
308,2019-12-31,0.2746331958343472,0.01398631686127716,0.26064687897307004,full,0.75,0.75,0.25,0.0,2,2020-01-01
327,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.2,0.8,2,2020-01-01
354,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
390,2019-12-31,0.2746331958343472,0.056127263987519445,0.21850593184682776,full,0.85,0.85,0.15,0.0,2,2020-01-01
522,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.2,0.8,2,2020-01-01
601,2019-12-31,0.2746331958343472,0.05321390893488825,0.22141928689945894,full,0.8,0.8,0.2,0.0,2,2020-01-01
800,2019-12-31,0.2746331958343472,0.01398631686127716,0.26064687897307004,full,0.75,0.75,0.25,0.0,2,2020-01-01
823,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.5,0.5,2,2020-01-01
940,2019-12-31,0.2746331958343472,0.0,0.2746331958343472,partial,0.0,0.0,0.0,1.0,2,2020-01-01
1000,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
1037,2019-12-31,0.2746331958343472,0.0,0.2746331958343472,partial,0.0,0.0,0.0,1.0,2,2020-01-01
1060,2019-12-31,0.2746331958343472,0.0,0.2746331958343472,partial,0.0,0.0,0.0,1.0,2,2020-01-01
1076,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.7,0.7,0.0,0.3,2,2020-01-01
1088,2019-12-31,0.2746331958343472,0.05321390893488825,0.22141928689945894,full,0.8,0.8,0.2,0.0,2,2020-01-01
1170,2019-12-31,0.2746331958343472,0.01152428727178112,0.2631089085625661,full,0.5,0.5,0.5,0.0,2,2020-01-01
1184,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.15,0.85,2,2020-01-01
1267,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.85,0.85,0.0,0.15,2,2020-01-01
1437,2019-12-31,0.2746331958343472,0.09728339927796331,0.1773497965563839,full,0.85,0.85,0.15,0.0,2,2020-01-01
1438,2019-12-31,0.2746331958343472,0.09728339927796331,0.1773497965563839,full,0.85,0.85,0.15,0.0,2,2020-01-01
1475,2019-12-31,0.2746331958343472,0.0,0.2746331958343472,partial,0.0,0.0,0.0,1.0,2,2020-01-01
1480,2019-12-31,0.2746331958343472,0.012016693189680329,0.26261650264466685,full,0.55,0.55,0.45,0.0,2,2020-01-01
1513,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.15,0.85,2,2020-01-01
1702,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.15,0.85,2,2020-01-01
1723,2019-12-31,0.2746331958343472,0.2511602112215813,0.023472984612765924,full,0.7,0.7,0.3,0.0,2,2020-01-01
1753,2019-12-31,0.2746331958343472,0.012509099107579535,0.2621240967267677,full,0.6,0.6,0.4,0.0,2,2020-01-01
1759,2019-12-31,0.2746331958343472,0.06486732914541304,0.20976586668893415,partial,0.85,0.85,0.0,0.15,2,2020-01-01
1811,2019-12-31,0.2746331958343472,0.01398631686127716,0.26064687897307004,partial_rf,0.6,0.6,0.2,0.2,3,2020-01-01
1881,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.8,0.8,0.0,0.2,2,2020-01-01
1985,2019-12-31,0.2746331958343472,0.041560488724363444,0.23307270710998376,full,0.6,0.6,0.4,0.0,2,2020-01-01
2244,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.5,0.5,2,2020-01-01
2450,2019-12-31,0.2746331958343472,0.01152428727178112,0.2631089085625661,full,0.5,0.5,0.5,0.0,2,2020-01-01
2451,2019-12-31,0.2746331958343472,0.01152428727178112,0.2631089085625661,full,0.5,0.5,0.5,0.0,2,2020-01-01
2692,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.4,0.6,2,2020-01-01
3857,2019-12-31,0.2746331958343472,0.01349391094337795,0.26113928489096927,full,0.7,0.7,0.3,0.0,2,2020-01-01
3858,2019-12-31,0.2746331958343472,0.01349391094337795,0.26113928489096927,full,0.7,0.7,0.3,0.0,2,2020-01-01
3961,2019-12-31,0.2746331958343472,0.056127263987519445,0.21850593184682776,full,0.85,0.85,0.15,0.0,2,2020-01-01
3962,2019-12-31,0.2746331958343472,0.056127263987519445,0.21850593184682776,full,0.85,0.85,0.15,0.0,2,2020-01-01
4148,2019-12-31,0.2746331958343472,0.013001505025478744,0.26163169080886844,full,0.65,0.65,0.35,0.0,2,2020-01-01
4232,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
4320,2019-12-31,0.2746331958343472,0.01275530206652914,0.26187789376781806,partial_rf,0.5,0.5,0.3,0.2,3,2020-01-01
4374,2019-12-31,0.2746331958343472,0.058393206806232605,0.2162399890281146,partial_rf,0.8,0.8,0.1,0.1,3,2020-01-01
4375,2019-12-31,0.2746331958343472,0.058393206806232605,0.2162399890281146,partial_rf,0.8,0.8,0.1,0.1,3,2020-01-01
5094,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
5119,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.5,0.5,0.0,0.5,3,2020-01-01
5136,2019-12-31,0.2746331958343472,0.05321390893488825,0.22141928689945894,full,0.8,0.8,0.2,0.0,2,2020-01-01
5449,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
5550,2019-12-31,0.2746331958343472,0.012509099107579535,0.2621240967267677,full,0.6,0.6,0.4,0.0,2,2020-01-01
5551,2019-12-31,0.2746331958343472,0.012509099107579535,0.2621240967267677,full,0.6,0.6,0.4,0.0,2,2020-01-01
5729,2019-12-31,0.2746331958343472,0.0,0.2746331958343472,partial,0.0,0.0,0.0,1.0,3,2020-01-01
5765,2019-12-31,0.2746331958343472,0.01398631686127716,0.26064687897307004,partial_rf,0.6,0.6,0.2,0.2,3,2020-01-01
5775,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.6,0.6,0.0,0.4,2,2020-01-01
5787,2019-12-31,0.2746331958343472,0.0164483464507732,0.258184849383574,partial,0.8,0.8,0.0,0.2,2,2020-01-01
5819,2019-12-31,0.2746331958343472,0.014478722779176369,0.2601544730551708,full,0.8,0.8,0.2,0.0,2,2020-01-01
5903,2019-12-31,0.2746331958343472,0.00660022809278904,0.26803296774155816,partial_rf,0.0,0.0,0.5,0.5,2,2020-01-01
6025,2019-12-31,0.2746331958343472,0.3559716325624922,-0.081338436728145,partial,0.9,0.9,0.0,0.1,3,2020-01-01
